,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2000000,For Sale/Trade:  Advantage Arms Glock 17/22 conversion kit,"West county, St. Louis, Missouri",$ 200,"Listed On: Wednesday, August 14, 2013",Gun,no type,no type,no type,no type,I have a used Advantage Arms Glock 17/22 conversion kit. comes in box with foam one mag have everything except mag loader.  Price is $200 firm.
1,http://www.armslist.com/posts/2000001,"For Sale:  Ammo, mags, etc","crescent springs, Northern Kentucky, Kentucky",$ 20,"Listed On: Wednesday, August 14, 2013",Miscellaneous,no type,no type,no type,no type,".223 30 rd AR mags-$20 each
Rifle case-$30
20 rds. 223-$20
Quad rail-$20"
2,http://www.armslist.com/posts/2000002,For Sale/Trade:  9mm Federal Champion,"Ruskin, Tampa/St. Pete, Florida",$ 30,"Listed On: Wednesday, August 14, 2013",Ammo,no type,no type,no type,no type,"3 50 round boxes of 9mm Federal Champion Ammo (brass)

Will trade for 45ACP 1:1 (50 any brass target) or (20 Gold dots)
Will sell for $30/box
Firm
Please do not contact me if you are not interested or just want to tell me this is unfair.
REDACTED"
3,http://www.armslist.com/posts/2000003,For Sale/Trade:  XDM .40 FULL SIZE,"GOLDSBORO, N.C., Fayetteville, North Carolina",$ 850,"Listed On: Wednesday, August 14, 2013",Handguns,Springfield                                                                                ,40 S&W                                                                                ,no type,Pistol,"SPRINGFIELD XDM .40 FULL SIZE, NEW CONDITION, 4 -16 RD MAGS. SPRINGFIELD
PKG. EXTRA HOLSTER FOR LASER. CRIMSON TRACE RAIL MASTER LASER (NEW)
ASKING $850.00 CASH . PLEASE CALL, TEXT. OR E-MAIL REDACTED.
 MUST HAVE PERMIT OR CCW.THANKS"
4,http://www.armslist.com/posts/2000004,For Sale/Trade:  22LR Ammo 500-Round box,"I-25 and 104th ave, Denver, Colorado",$ 60,"Listed On: Sunday, September 1, 2013",Ammo,no type,no type,no type,no type,"Hard to find, 500-round box, have three left, call REDACTED, no texts please."
5,http://www.armslist.com/posts/2000005,For Sale/Trade:  Desert Eagle 1911 for a Glock/Cash,"Wake Forest/Wilson, Raleigh / Durham / CH, North Carolina",$ 1,"Listed On: Wednesday, August 14, 2013",Handguns,Magnum Research                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Desert Eagle 1911 G .45 ACP, black with walnut checked grips. Comes with paperwork and a lock. Also included is 2 8 round magazines and one 15 round magazine and a chrome compensator. Less than 100 rounds though this one. 700 cash or 800 trade.

- I have over 300 rounds (all brass) to include for the right deal."
6,http://www.armslist.com/posts/2000006,For Sale:  White 16gb iPad mini just bought yesterday,"Howland, Ohio, United States",$ 400,"Listed On: Wednesday, August 14, 2013",Handguns,no type,no type,no type,no type,Don't like it rather have a gun I paid 400 for the iPad and case so I would like something equal to that value
7,http://www.armslist.com/posts/2000007,For Trade:  Glock 19 w/ Crimson Trace Laserguard trade for Yamaha Zuma moped,"Cannon Falls, Twin Cities, Southeast MN, Minnesota, United States",Offer,"Listed On: Wednesday, August 14, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I've got a gen3 Glock 19 in great shape. Everything it comes with in the box AND a Crimson Trace Laserguard. Less than 100 rounds through it.
8,http://www.armslist.com/posts/2000008,For Sale/Trade:  Savage Model 111 30-06,"Snow Camp, Greensboro, North Carolina",$ 350,"Listed On: Wednesday, August 14, 2013",Rifles,Savage Arms                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"I have a Savage Model 111 30-06 w/ 3x9 scope for Sale or Trade. Looking to trade for a .38 revolver, 357 revolver or a 30-30. Other trades could be consider or asking $350. For more information please call..... REDACTED"
9,http://www.armslist.com/posts/2000009,For Sale:  Beretta 84F,"East, Tucson, Arizona",$ 350,"Listed On: Saturday, September 7, 2013",Handguns,Beretta USA                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,For sale is a good condition Beretta 84F in .380. Magazine holds 13.
10,http://www.armslist.com/posts/2000010,"For Sale:  SAIGA 12 IZHMASH RAA CO. 19"" SEMI AUTO W/20 RD.DRUM MAG","North East Heights, Albuquerque, New Mexico","$ 1,300","Listed On: Wednesday, October 16, 2013",Shotguns,Saiga                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"ONE LIGHTLY USED SAIGA 12 MADE IN RUSSIA BY IZHMASH IMPORTED BY RAA CO.
IT COMES WITH 20RD. DRUM MAGAZINE AND 4RD MAGAZINE. 
ASKING $1299.99 OR BEST OFFER.
WE ARE AN FFL AND A 4473 WILL BE REQUIRED TO PURCHASE.
REDACTED"
13,http://www.armslist.com/posts/2000013,For Sale:  Traditions Fausti Field Hunter Italian O/U Premium Engraved Sporting Clays Shotgun Over Under,"Walkertown, NC, Winston Salem, North Carolina",$ 750,"Listed On: Wednesday, August 14, 2013",Shotguns,Traditions Inc                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Up for sale is my Traditions by Fausti Field Hunter O/U Shotgun.
It is brand new, has never been fired. The cosmoline is still present on the receiver. 
This is a reliable Italian made Fausti shotgun and is constructed with the same high-quality materials that you'll find on guns that cost 2 or 3 times the price of this one.
The wooden stock on it has a beautiful grain and the nickel-plated receiver is finely engraved. It is hard to capture how finely engraved this gun is in a picture, but I tried my best to show it. This shotgun features a brass bead front sight, a top tang-mounted safety, automatic ejectors, a first barrel selector switch near the trigger, and a coin-finished receiver with heavy engraving. It includes two screw-in choke tubes and a soft case.
This gun has never been fired and it shows. It is in pristine condition, not a flaw anywhere.
I have priced it at $750 bucks, I am losing money on it at that price, but I really need to sell it because I have found a shotgun that I really want so I have a little bit of room to work with you on it... If you are interested just contact me and we can work something out. 
Text or call anytime. If I don't answer, leave a message and I will get back to you as soon as I can. Thanks, Kenny REDACTED"
14,http://www.armslist.com/posts/2000014,For Sale:  .40 Winchester Ammo 100 rounds,"Euclid, Cleveland, Ohio",$ 60,"Listed On: Wednesday, August 14, 2013",Ammo,no type,no type,no type,no type,"Two boxes Winchester target. One 165 grain and one 180 grain
$30 per box

Will trade for same in 9mm"
15,http://www.armslist.com/posts/2000015,For Sale/Trade:  American Eagle AR 223,"I-25 and 104th ave, Denver, Colorado",$ 12,"Listed On: Saturday, September 7, 2013",Ammo,no type,no type,no type,no type,"For all 223 or 5.56 rifles, 20-round boxes, call REDACTED, no texts."
16,http://www.armslist.com/posts/2000016,For Trade:  New Fuji Road Bike for firearms,"Huntington, Fort Wayne, Indiana",Offer,"Listed On: Wednesday, August 14, 2013",Miscellaneous,no type,no type,no type,no type,"I have a FUJI fixed gear with less than 100 miles on it. Has Shimano free hub on it and promax brakes. 54cm frame. Awesome bike to ride if your into bikes.

Looking to trade for any kind of gun of equal value to the bike. 
Please no junk hi points or real low end guns. 

Call or text REDACTED"
18,http://www.armslist.com/posts/2000018,For Sale:  Eotech 512 xps 2-0,"Morris Joliet new Lenox Plainfield shorewood, Chicago, Illinois",$ 420,"Listed On: Wednesday, August 14, 2013",Optics,no type,no type,no type,no type,"http://www.eotech-inc.com/products/sights/xps2

Shortest model sight yet! This sight is smaller and lighter than the other HWS sights and runs on a single 123 battery. With the new single battery configuration, the XPS allows more rail space than ever, leaving more room for rear iron sights, magnifiers or NV mount. Smaller, lighter and always fast; the XPS series is a great compact option for your platform.


Single transverse 123 battery to reduce sight length
Shortened base only requires at most 2 3/4 inch of rail space 
Battery cap and latch are eliminated and replaced with a simple O-ring, tethered cap; better sealing is achieved
Average battery life at brightness level 12 is roughly 600 hours

Msrp $519.99"
19,http://www.armslist.com/posts/2000019,For Sale:  1970 Savage 1895 75th Anniversary .308 Win Lever Action Rifle,"3920 N. Academy Blvd., Colorado Springs, Colorado",$ 750,"Listed On: Wednesday, August 14, 2013",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Lever Action                                                                                ,Rifle,"We have a 1970 Savage Arms model 1895 lever action rifle for sale. It is chambered in .308 Winchester. This comes as shown with Jana 4x32 scope. It is the 75th anniversary edition. This has been shot and hunted with. There are some light field marks on it. We would grade at approx 95% condition.  See below for excerpt from the Blue Book of Guns:

MODEL 1895 ANNIVERSARY 
a replica of the original M1895, .308 Win. cal., 24 in. octagon barrel, engraved receiver, brass-plated lever, straight stock, Schnabel forend, medallion in stock, brass crescent buttplate. Mfg. 9,999 in 1970 only, to commemorate Savage's 75th year. Mfg. by Savage Arms, Division of Emhart. 

Asking $750.00 with sales tax included. Shipping is available. Trades welcome. Must be 18yrs or older and pass a background check. 

 Stop Drop & Shop, Your Pawnshop Alternative. Where you can buy, sell and trade almost anything. 3920 N. Academy. Colorado Springs, CO 80917. 9am-6pm Mon-Fri & 9am-5pm Sat. 

 Check out our other Armslist Postings:

 http://www.armslist.com/classifieds/colorado/guns?search=3920+academy


 We buy clean, functional firearms. Trades are always welcome. Walk out with something new or just a hand full of cash."
20,http://www.armslist.com/posts/2000020,For Sale:  glock 22,"Birmingham, Birmingham, Alabama",$ 50,"Listed On: Wednesday, August 14, 2013",Magazines,no type,no type,no type,no type,I've got two mags I ordered from the  glock store. They sent me 40 caliber instead of the 33 round 9mm.Anyways I'm selling them for 50 a piece same as paid. They are brand new. Text REDACTED jeff
21,http://www.armslist.com/posts/2000021,For Sale:  375.00,"knoxville, Knoxville, Tennessee",$ 375,"Listed On: Wednesday, August 14, 2013",Shotguns,Savage Arms                                                                                ,16 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,16 gauge semi- automatic savage mod. 755A  23/4 in chamber 30 in. barrel  good hard shooting gun
