,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5407000,For Sale:  Sig sauer p938 extreme,"York pa, Harrisburg, Pennsylvania",$ 650,"Listed On: Thursday, April 21, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,Selling my sig p938. In great condition. Has about 250 rounds through it and well taken care of. Comes with everything from factory. Including 6 round flush mag and 7 round extended mag. Comes with the extreme grips and I bought a set of hogue grips that I will include with the gun. Has siglite night sight. All around great gun to shoot. Just don't get to shoot it as much as I would like. Txt me for any further questions. 717-five21-9602. 650$ Thank you!
2,http://www.armslist.com/posts/5407002,For Sale:  Sig Arm Brace,"Winston Salem, Winston Salem, North Carolina",$ 100,"Listed On: Thursday, April 21, 2016",Gun,no type,no type,no type,no type,"FOR SALE! Sig Arm Brace in black with KAK Industries super Sig buffer tube, standard carbine buffer, chrome silicone carbine spring and castle nut. Does not include end plate. All products are semi used but in great shape. If you have any questions please feel free to ask."
5,http://www.armslist.com/posts/5407005,For Sale:  Springfield XD9,"Bellevue, Green Bay, Wisconsin",$ 475,"Listed On: Thursday, April 21, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,For sale is a lightly used springfield XD9.  Great gun comes with case box magaxines.  Just easy shooting best on the market.  Please message me for details.  This is 9mm
8,http://www.armslist.com/posts/5407008,For Trade:  LNIB  awesome Kahr CW45 CCW package,"Moore, Oklahoma City, Oklahoma",Offer,"Listed On: Thursday, April 21, 2016",Handguns,Kahr                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Have a LNIB mint condition Kahr CW45 with two mags, comes with awesome looper leather holster. Looking for a 9mm pistol in trade only. Please text me at REDACTED. Thank you"
9,http://www.armslist.com/posts/5407009,"For Sale:  NAA-22MSC-HG Folding Grip Revolver, .22 Mag/.22 LR, NIB","Gurley - Keel mountain, Huntsville, Alabama",$ 275,"Listed On: Thursday, December 1, 2016",Handguns,North American Arms                                                                                ,22 WMR                                                                                ,Single Action                                                                                ,Revolver,"Keel Mountain Munitions has available a North American Arms Revolver, NAA-22MSC-HG, chambered in .22 Mag and has a second cylinder for .22 LR. Pistol is NEW IN BOX and comes with a NAA Lock Box. As with every NAA Mini-Revolver, the hammer need not rest on an empty chamber. Using the original half-way notch cylinder, the hammer may rest safely and securely without chance of accidental discharge. Please see our Safety Cylinder page or the owners manual for more information Our .22 Magnum can be used with all popular .22 Magnum ammunition, including .22 Magnum shot shells (called Snake Shot by some manufacturers). Part Number: NAA-MSC-HGFirearm Type: Holster GripSuggested Retail Price: $301Caliber: 22WMR / 22LRCapacity: 5Barrel Length: 1 & 1/8""Overall Length: 4 & 5/8""Overall Height: 2 & 13/16""Width: 1 & 1/16""Weight Unloaded: 6.2 ozMSRP: $301.00 (without lock box)http://northamericanarms.com/index.php/firearms/magnums/mag/msc-hg.htmlDealer transaction, background check and AL sales tax as applicable Price listed is cash, +4% for card transaction Shipping to your FFL $25"
11,http://www.armslist.com/posts/5407011,For Sale:  Walther P22 L.R. W/Laser,"Bridgetown, Cincinnati, Ohio",$ 300,"Listed On: Thursday, April 21, 2016",Handguns,Walther                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,"For sale Walther P22 L.R. with Laser and picatinny rail. Case included, I also have 4 snap cap rounds it as well as 100 long rifle rounds. Wife has outgrown the gun and is looking for something in a higher caliber. 300 for everything or best offer."
13,http://www.armslist.com/posts/5407013,Want To Buy:  Colt Frontier,"Edmond, Oklahoma City, Oklahoma","$ 1,234","Listed On: Thursday, April 21, 2016",Gun,no type,no type,no type,no type,I need a 22 magnum cylinder for a Colt Frontier. Mike
14,http://www.armslist.com/posts/5407014,For Sale/Trade:  Kimber 1911 10 round mag,"Danville, Indianapolis, Indiana",$ 20,"Listed On: Monday, May 2, 2016",Magazines,no type,no type,no type,no type,Kimber 1911 10 round magazine that came in on trade and just don't need it.
15,http://www.armslist.com/posts/5407015,For Sale/Trade:  Glock 19  gen 4,"st clair, St. Louis, Missouri",$ 0,"Listed On: Thursday, April 21, 2016",Handguns,no type,no type,no type,no type,Looking to trade have only  put 400 rounds thru it dark earth color nice glock looking for sig 938 or kimber micro or small 1911 maybe full size
16,http://www.armslist.com/posts/5407016,For Sale/Trade:  S&W 629 Mountain Gun,"Southern middle Tennessee, Nashville, Tennessee","$ 1,000","Listed On: Thursday, April 21, 2016",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Up for sale or possible trade is this very hard to find Smith and Wesson model 629-4 Mountain Gun. The MG models have a 4 inch tapered barrel and half underlug plus a chamfered cylinder to reduce the weight. Has black ramp front sight and adjustable rear. This revolver is prelock with the hammer mounted firing pin and wears a very nice set of S&W combat grips with finger grooves. Very solid lockup and excellent bore. No emails please. REDACTED Call or text anytime between 7am and 9pm. Thanks for looking!Tennessee residents only with a carry permit
