,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5409000,For Sale:  Savage Axis .308,"Gainesville, Gainesville, Florida",$ 249,"Listed On: Friday, April 29, 2016",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"I have for sale a brand new Savage Axis rifle chambered in .308, never fired. Selling for $249 and a $10 background check. Will need a FLDL and CWP if applicable, I will also run a background check. This is a steal and will not last long."
2,http://www.armslist.com/posts/5409002,For Sale:  XD45 Service Model w/night sights,"Bozeman, Bozeman, Montana",$ 500,"Listed On: Wednesday, April 27, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"XD 45 Service model (4"" barrel) with trijicon night sights. 3 13rd magazines. Comes with all original accys pictured.  Has some minor wear from use.  Black marks on photo are from me blacking out the serial number.  Not sure on the date of the tritium, but they are still plenty bright."
4,http://www.armslist.com/posts/5409004,For Sale:  Colt Trooper MK III,"Ft. Dodge/Storm Lake area, Iowa, United States",$ 700,"Listed On: Monday, May 16, 2016",Handguns,Colt                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Colt Trooper MK III, 357 mag, 4"" barrel, and Pachmayer grips. Deep dark Colt bluing. Trigger is smooth and nice. Selling to finance another gun."
5,http://www.armslist.com/posts/5409005,For Sale/Trade:  Tactical Norinco SKS,"Hinesville, Savannah, Georgia",$ 450,"Listed On: Friday, April 22, 2016",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Lightweight tactical stockDetachable magazine wellThreaded BarrelMuzzle BreakRear AdapterMountPicatinny rail4x30 OpticCash- $450Trade Value- $550
6,http://www.armslist.com/posts/5409006,For Sale:  Sig Sauer P220 Scorpion 45ACP Pistol 4.4in Flat Dark Earth 8 Round Hogue G-10 Piranha Grip,"Hickory, Hickory / Lenoir, North Carolina",$ 925,"Listed On: Friday, November 25, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Action 45 ACPBarrel Length 4.4 inOverall Length 7.7inCaliber 45ACPCapacity 8 RoundsFinish Custom F.D.E. FinishGrips Hogue G-10 Parana GripsSights SIGLITE® Night SightsWeight 30.4 ozGun Condition: 95%Insured Shipping Available Via USPS or FEDEXNC Buyers pay 7% sales tax
7,http://www.armslist.com/posts/5409007,For Sale:  Benchmade and Spyderco knife,"Hburg, Harrisonburg, Virginia",$ 1,"Listed On: Friday, April 22, 2016",Knives,no type,no type,no type,no type,Benchmade 527BK Mini Presidio.  $80.  New in boxSpyderco Persistance in limited edition blue.  $37.  New in box
8,http://www.armslist.com/posts/5409008,For Sale/Trade:  Rock Island 1911 Customized .45ACP,"North, Brainerd, Minnesota",$ 549,"Listed On: Thursday, May 5, 2016",Handguns,Rock Island Armory                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Customized Rock Island 1911 in .45 acp. Exotic wood grips, anti-slip texture, muzzle brake, improved barrel, bushing and spring. Also includes 2 magazines, spare parts, and original hard case.Please email or call REDACTED if interested. Will ship to any FFL."
9,http://www.armslist.com/posts/5409009,For Sale:  IWI Tavor EOTech / FN Five-Seven,"Chattanooga, Tennessee, United States","$ 1,655","Listed On: Friday, April 22, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Up for sale IWI Tavor EOTech EXPS3-2,pretty clever and the Trigger is in nice condition.FN Five-Seven $1050Up for sale is an FN Five-Seven in great condition. There were only 50 rounds fired through the handgun. Included in the package is the box, manual, lock, 3 20 round magazines, and 160 rounds of ammunition."
10,http://www.armslist.com/posts/5409010,For Sale:  M44 Carbine,"NE, Huntsville, Alabama",$ 350,"Listed On: Monday, May 9, 2016",Rifles,no type,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"M44 Carbine made in 1945 at Izhevsk factory, Russia. Gun is still in cosmoline with bolt wrapped in paper and attached to barrel. All numbers I can see are matching."
15,http://www.armslist.com/posts/5409015,For Sale:  Springfield Operator (LW),"Golden, Denver, Colorado",$ 750,"Listed On: Wednesday, June 29, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Selling my Springfield Operator 1911 w/rail with aluminum frame. Has less than 500 rounds through, LNIB. Will come with all contents including 3 GI magazines. Price reduced to $750.00. Would prefer to sell local in Colorado but will consider shopping at buyer's expense."
