,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5388000,For Sale:  GP 100/ Stainless/ 600.,"East, Albuquerque, New Mexico",$ 600,"Listed On: Friday, April 15, 2016",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"GREAT REVOLVER !   600.00 Firm  505681...71..9..3  3""  Barrel    SALE PENDING...Thanks"
1,http://www.armslist.com/posts/5388001,For Sale/Trade:  2 mossberg 71t,"kearney, Kansas City, Missouri",$ 275,"Listed On: Thursday, April 21, 2016",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have two mossberg 71t ar-22s for sale or trade, both are brand new barely fired and in perfect condition. Asking $275.00 each or possible trade for one or both.if inerested call or text me at REDACTED."
2,http://www.armslist.com/posts/5388002,For Sale:  NIB Trijicon ACOG TA01ECOS 4x32 Rifle Scope Illuminated Amber Center Crosshair .223 Ballistic Reticle 1/2 MOA with Trijicon Quick Release Mount and RMR Sight Aluminum Dark Earth Brown TA31ECOS-G,"GREENWOOD VILLAGE, Colorado, United States","$ 1,849","Listed On: Tuesday, May 24, 2016",Optics,no type,no type,no type,no type,"NIB Trijicon ACOG TA01ECOS 4x32 Rifle Scope Illuminated GREEN Center Crosshair .223 Ballistic Reticle 1/2 MOA with Trijicon Quick Release Mount and RMR Sight Aluminum Dark Earth Brown TA31ECOS-G Specifications and Features:Trijicon ACOG TA01ECOS 4x32 Rifle Scope Illuminated Amber Center Crosshair .223 Ballistic Reticle with RMR Sight Trijicon Quick Release Mount Forged Aluminum Dark Earth Brown Fiber Optic and Tritium Illumination SourceBullet Drop Compensator 6.2"" Length 15 oz.223 Calibration 1.5"" Eye Relief 36.8' field of view at 100 yards 1/2 MOA"
4,http://www.armslist.com/posts/5388004,For Sale:  Desert Eagle 50AE,"Perris area, Inland Empire, California","$ 1,495","Listed On: Wednesday, August 3, 2016",Handguns,Magnum Research                                                                                ,50 Action Express                                                                                ,Double Action                                                                                ,Pistol,"For sale is a Desert Eagle 50AE caliber handgun.  Comes with original factory case and one magazine. Made in Israel.  Very good condition.  $1495.  Dave 951-64two-171seven.If you're reading this, it's available.  If you insist on asking, include a phone number or you get no response."
5,http://www.armslist.com/posts/5388005,For Sale:  Winchester 94 Classic Made 1967,"Franklin, Dayton, Ohio",$ 675,"Listed On: Saturday, May 28, 2016",Rifles,Winchester                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,"Here we have a Winchester Mod 94 Classic in 30-30.This firearm looks Great! The wood is proud with nice figure and has no dings or handling marks. The bluing on the barrel is 99%. The bore is bright with strong rifling.  Barrel is 26"".  Pictures are part of description. Gun was made 1967"
6,http://www.armslist.com/posts/5388006,For Sale:  XDS 9 /45 Laser,"North Mboro, Murfreesboro, Tennessee",$ 100,"Listed On: Monday, May 16, 2016",Gun,no type,no type,no type,no type,LG-469 Crimson Trace red laser to fit the Springfield XDS 9. Used but works great. It came new from Buds Gun Shop for $190. Comes with box and tools.
8,http://www.armslist.com/posts/5388008,For Sale/Trade:  Beretta Cheetah 85 FS,"Monticello, Lafayette, Indiana",$ 775,"Listed On: Thursday, April 21, 2016",Handguns,Beretta USA                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"NIB single stack nickel CheetahTwo 8 round magazinesThe only trade I'm interested in is quality full size 1911s, Glock 41 MOS, or S&W 4 or 6 inch .357 in stainless or nickel in excellent condition with box. I'm willing to add cash if necessary. Cash price is firm."
9,http://www.armslist.com/posts/5388009,For Sale:  1915 Peter the Great Mosin Nagant M91,"Conway, Little Rock, Arkansas",$ 300,"Listed On: Sunday, May 29, 2016",Rifles,no type,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"A 1915 Peter the Great Tula M91! Just like the other one, this one is not marked as a Finn capture and does not have the crossed out numbers on the sights. The tang date matches the receiver date of the rifle too.
This one is mismatched and has a good bore and strong rifling. Overall a very nice example of the older M91 Mosin Nagant!"
10,http://www.armslist.com/posts/5388010,For Sale/Trade:  Sig 220 W. German with extras,"Prattville, Montgomery, Alabama",$ 0,"Listed On: Friday, April 15, 2016",Handguns,no type,no type,no type,no type,"Nice older W. GERMAN Sig 220 in 45.Earlier import, with box, paperwork and all goodies.4 German Mags, trigger job by grays Guns (previous owner) and clear cerakoted over the slide ( battle worn finish). Really neat gun. Trade for other interesting handguns or sell for 600. (And no I will not trade straight up for a glock unless it's an MOS, g29) I am fair and will work to make a deal we both can agree on. Call or text REDACTED. Located in prattville."
14,http://www.armslist.com/posts/5388014,For Sale:  Glock 43 with night sights,"Worthington, Columbus, Ohio",$ 600,"Listed On: Friday, April 15, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Brand new Glock 43 with TruGlo TFX night sights and DeSantis Nemesis pocked holster . CHL holders only
