,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5188000,For Sale:  AR15  With BCM Upper,"Ada, Oklahoma, United States",$ 550,"Listed On: Thursday, February 18, 2016",Rifles,no type,no type,no type,no type,In excellent condition no trades
1,http://www.armslist.com/posts/5188001,"For Sale/Trade:  ************ XD9 SUBCOMPACT, 2-16RD & 1-12RD MAG, BOX, GEAR ********************","INDIANAPOLIS, Indianapolis, Indiana",$ 1,"Listed On: Thursday, February 18, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Springfield XD-9 subcompact OD green, 2-16rd mags, 1-12rd mag, box, papers, gear. New condition...Really looking to trade, but will entertain cash offers. Low ball offers will be ignored.Scott REDACTED call or text"
2,http://www.armslist.com/posts/5188002,For Trade:  Gen 3 glock 23,"North vernon, Indiana, United States",Offer,"Listed On: Thursday, February 18, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,Gen 3 glock 23 with two mags box manuals and some hornady critical defense rounds I want to trade for a glock in 45 acp or a 1911 email or text REDACTED my gun is listed for trade not for sale
3,http://www.armslist.com/posts/5188003,"For Trade:  LNIB, Steyr AUG A3 M1","Yukon, Oklahoma City, Oklahoma",Offer,"Listed On: Thursday, February 18, 2016",Rifles,Steyr                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Hi, up for trade is a LNIB, Steyr AUG A3 M1 that comes with 5 mags(3, 30rd mags and 2, 42 Ed mags) box and papers. -Only looking to trade at this time-2100$ trade value."
4,http://www.armslist.com/posts/5188004,For Sale:  Glock 21 with Talon Grips,"West Suburbs, Cleveland, Ohio",$ 450,"Listed On: Thursday, February 18, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,Glock 21 with Talon Grips for sale. Includes original case and paperwork. This pistol is in great condition.
5,http://www.armslist.com/posts/5188005,For Sale:  ROCK RIVER AR-15,"southport lynn haven panama city, Panama City, Florida","$ 1,300","Listed On: Tuesday, March 15, 2016",Rifles,Rock River Arms                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"ROCK RIVER AR-15 WITH MAGPUL FLIP UP SIGHTS, MOE FRONT GRIP, 3 30RD MAGS AND 200 RDS OF .223 EMAIL ME IF INTERESTED. PAID 1600 FOR IT GET A GREAT DEAL WITH EXTRA MAGS AND AMMO. .223 .556"
6,http://www.armslist.com/posts/5188006,For Sale:  KSG Bronze BRZ,"Arlington, Dallas, Texas",$ 750,"Listed On: Thursday, February 18, 2016",Shotguns,Kel-Tec                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Excellent condition KSGBRZ. Used only twice . Lost factory box so I will throw in a box of mini shells (buck shot), and a few boxes of slugs full size.Also a new pair of shooting glasses. $750 firm for all."
7,http://www.armslist.com/posts/5188007,For Sale/Trade:  Unique Antiques,"Enid, Northwest, OK, Oklahoma","$ 2,000","Listed On: Sunday, March 27, 2016",Antique,no type,no type,no type,no type,"Winchester Model 1890, made in 1912, 3rd model, octagon barrel, reduced price for being refinished but it was done professionally
S&W 38 Special Rare M&P Pre Model 10
Both for sale or trade, up or downOpen to trades, cash offers, and coin collections
I'm a big fan of Sprinfield Armory pistols and riflesLocated in Enid area
 REDACTED call or text any time"
8,http://www.armslist.com/posts/5188008,For Sale:  Ruger Single Six 22LR/WMR combo. 50 year anniversary. Used,"Lebanon, New Hampshire, United States",$ 349,"Listed On: Thursday, February 18, 2016",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,Ruger Single Six 22LR/WMR combo. 50 year anniversary. Used with some light blemishes. The light rust cleaned up very well! Excellent mechanical condition. Trades considered.
9,http://www.armslist.com/posts/5188009,For Sale:  BRAND NEW NEVER FIEED AR15 ~ PSA ~ MAGPUL EDITION~SAVE $$$,"Acworth, Atlanta, Georgia",$ 700,"Listed On: Thursday, February 18, 2016",Rifles,Palmetto State Armory                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand new in the box never fired. AR15 ~ PSA ~ Magpul Edition. PSA enhanced upper and lower. MilSpec Internals. 5 lbs Match trigger. 1/7 twist ""Freedom"" Stainless Steel barrel. Will never rust! Magpul buttstock. This is a awesome rifle with all the upgrades for a AWESOME price! The only reason I am even listing this is I have a medical condition and have to come up with money for the procedure. God bless.Thanks for looking!!$700 Please feel free to contact me with any questions."
10,http://www.armslist.com/posts/5188010,Want To Buy:  Mossberg 500,"Palmyra, Harrisburg, Pennsylvania",Offer,"Listed On: Thursday, February 18, 2016",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,looking for a mossberg 500 newer in nice condition will be available weekends call or text  REDACTED
12,http://www.armslist.com/posts/5188012,For Sale:  MPA Defender 9mm (mac11 style pistol) for sale,"Enterprise, Dothan, Alabama",$ 455,"Listed On: Thursday, February 18, 2016",Handguns,MasterPiece Arms                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Pistol comes with everything pictured plus an extra mag spring and recoil buffer. The firearm and magazines function flawlessly. I bought this new a little over a year ago and havnt put more than 400rds through it. Im not in any rush to sell it, just wanted to put more money towards my car payment this month."
13,http://www.armslist.com/posts/5188013,For Sale:  Smith & Wesson 1911 - crimson trace laser grip,"Gettysburg, Harrisburg, Pennsylvania",$ 850,"Listed On: Thursday, February 18, 2016",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,no type,Pistol,"Smith and wesson .45 acp 1911. This is the crimson trace laser grip model. New was over $1200. Selling for $850. Have a bunch of ammo, can be sold with the gun for an additional cost. Have a leather Galco holster, about 6 chip McCormick mags, and mag pouches. Has about 50 rounds through it, cleaned, oiled and placed back in the safe.
Details can be found here: http://www.smith-wesson.com/webapp/wcs/stores/servlet/Product4_750001_750051_764913_-1_757754_757752_757751_ProductDisplayErrorView_Y
Only trades: benelli sbe2 or super Vinci"
15,http://www.armslist.com/posts/5188015,For Sale:  Remington 700 LA Left Hand Stock,"Canaan, New Hampshire, United States",$ 100,"Listed On: Thursday, February 18, 2016",Gun,no type,no type,no type,no type,remington 700 BDL Long Action Hinged Floorplate Left Hand   Bell and Gossett synthetic stock. 100.00 REDACTED
16,http://www.armslist.com/posts/5188016,For Sale:  Sears M300 20ga,"Mineral Ridge, Youngstown, Ohio",$ 250,"Listed On: Thursday, February 18, 2016",Shotguns,Winchester                                                                                ,20 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Sears M300 20ga auto loader. (same as a Winchester 1400). $250 or B.O. Open to trades up or down on most anything.
17,http://www.armslist.com/posts/5188017,For Sale:  Ferfrans Modular Muzzle Break,"Lynnwood, Everett, Washington",$ 160,"Listed On: Thursday, February 18, 2016",Gun,no type,no type,no type,no type,"The FERFRANS CQB Modular Muzzle Brake System is a two part system consisting of the performance muzzle brake mount + CRD (Concussion Reduction Device) which features a built in quick attach/detach mechanism. Specifications:Muzzle Brake:Weight - 3.9 ozLength - 2.28""Thread Pattern - 5/8x24Caliber - .308/7.62CRD (Concussion Reduction Device): Length - 2.17""Width - 1.6"" DiameterTotal weight of the system combined is 10.3 ouncesNote: When CRD is attached the tip of the muzzle and CRD are flush.Item is BRAND NEW. Never used, no signs of wear or tear."
18,http://www.armslist.com/posts/5188018,Want To Buy:  Ed Brown,"subs, Cleveland, Ohio",Offer,"Listed On: Thursday, February 18, 2016",Handguns,Ed Brown                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,WTB Ed Brown 1911
19,http://www.armslist.com/posts/5188019,For Sale:  Colt frontier,"Texas, Texas, United States",$ 620,"Listed On: Thursday, February 18, 2016",Handguns,Colt                                                                                ,22 Long Rifle                                                                                ,Single Shot                                                                                ,Pistol,"colt frontier scout Nevada statehood centennial, comemmorative, 22LR, 4 3/4 barrel, made in 1961, nickel plated and blued, 1864 - 1964 stamped wood presentation case and unfired...."
20,http://www.armslist.com/posts/5188020,For Sale:  SIG RM400 ENHANCED *NIB*,"Chattanooga, Chattanooga, Tennessee","$ 1,100","Listed On: Friday, February 19, 2016",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a never loaded SIG RM 400 Enhanced. All furniture is Magpul. I also has Magpul MBUS flip up sights. The Sig model is RM400-16B-ECP. It comes with 1 30 round Magpul, manual and lock. I am not looking for trades at this time. No calls after 10pm please but text or email anytime. REDACTED"
21,http://www.armslist.com/posts/5188021,For Sale/Trade:  Savage Model 24,"Beavercreek, Dayton, Ohio",$ 775,"Listed On: Saturday, September 17, 2016",Handguns,Savage Arms                                                                                ,22 Long Rifle,no type,no type,Sold Sold
23,http://www.armslist.com/posts/5188023,For Sale:  ENCORE,"SULPHUR, Oklahoma, United States",$ 600,"Listed On: Tuesday, April 12, 2016",Muzzle,Thompson Center                                                                                ,50 Black Powder                                                                                ,no type,Muzzle Loader,"ENCORE 50 CAL,NIKON SCOPE, LEUPOLD RINGS AND BASE,BELLM HAMMER EXT,BELLM SPRING KIT,EXCELLENT CONDITION,HAD SINCE NEW,COMES WITH LOTS OF POWERBUILT BULLETS,PRIMERS,POWDER AND OTHER MISC ITEMS"
24,http://www.armslist.com/posts/5188024,For Sale:  Glock 33 LNIB REDUCED,"West Suburbs, Cleveland, Ohio",$ 445,"Listed On: Thursday, February 18, 2016",Handguns,Glock                                                                                ,357 SIG                                                                                ,Striker Fire                                                                                ,Pistol,"For sale is a like new Glock 33 in 357 SIG with night sights, 3 mags, all original documentation and case. This is a very versatile pistol and is in like new condition. Excellent CCW pistol.If you can read this it is still available and for sale."
25,http://www.armslist.com/posts/5188025,Want To Buy:  Stripped Lowers,"Kagy, Bozeman, Montana",$ 150,"Listed On: Thursday, February 18, 2016",Rifles,no type,no type,no type,Rifle,Looking to buy stripped lower receivers. Will pay cash and I can legally own one. I'm building my own AR and this is one of the last parts I need. Thanks!
26,http://www.armslist.com/posts/5188026,For Sale:  Crickett 22 Bolt Action .22LR Rifle w/ Box,"Ramsey, Minneapolis / St. Paul, Minnesota",$ 69,"Listed On: Thursday, February 18, 2016",Handguns,no type,no type,no type,no type,"I have for sale a Crickett 22 single shot bolt action rifle with a small youth pink synthetic stock, which also comes with the original box, Crickett scope, and paperwork with anti-shoot key. Nice kid rifle and very easy to train with. If you are interested please come in or contact us at REDACTED nad ask for Chris or Darrin."
27,http://www.armslist.com/posts/5188027,For Sale:  Ruger 1022 AR Must See,"Lakewood, Denver, Colorado",$ 375,"Listed On: Thursday, February 18, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Nice Ruger 1022 set up AR15 style.ATI AR22 chassis, fake AR15 components, all aluminum hand guard and full length top rail.Promag metal flash hiderFirefield reflex sight that perfectly co-witnesses the flip up sights3 pound trigger, and extended mag release1 25 rd butler creek steel lip mag kitOriginal wood stock includedPriced to sell fast375 with 25 rd mag kit, OR 350 with 10 rd magCall Damon REDACTED, buyer pays 20.00 transfer in Lakewood at US Outfitters"
28,http://www.armslist.com/posts/5188028,"For Sale:  7.62x39mm 16"" Threaded, Melonite QPQ","Lynnwood, Everett, Washington",$ 165,"Listed On: Thursday, February 18, 2016",Gun,no type,no type,no type,no type,"This YHM barrel features a 7.62 x 39 Chamber. Constructed of 4140 chrome moly steel with a threaded muzzle. Phosphate coated to MIL-SPEC for that original military appearance.This barrel is an excellent choice for a general purpose AR rifle build. It is perfectly suited for use at the range, in a 3-Gun match, or in the field pursuing game.Surface: Diamond FlutedLength: 16""Weight: 1.68 lbs.Material: 4140 Chrome Moly SteelChamber: 7.62x39Twist Rate: 1 in 9.5""Chrome Lined: NoFinish: Manganese Phosphate (Parkerized)M4 Feed Ramps: NoMuzzle Thread Pattern: 1/2""-36Gas Port Location: CarbineExterior Diameter at Gas Port: 0.750""This item is BRAND NEW! Never used, no signs of wear and tear."
30,http://www.armslist.com/posts/5188030,For Sale:  AK-47 DRACO PISTOL,"SOUTHPORT PANAMA CITY LYNN HAVEN, Panama City, Florida",$ 650,"Listed On: Friday, February 26, 2016",Handguns,no type,no type,no type,Pistol,AK-47 PISTOL 7.62X39 W/30 RD CLIP AND 200 RDS OF AMMO PAID OVER 800
33,http://www.armslist.com/posts/5188033,For Sale:  Sig 1911 Compact Nickel,"Near downtown, Oklahoma City, Oklahoma",$ 825,"Listed On: Thursday, March 10, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Excellent condition, 2-7 round mag, very bright night sights, 200 rounds of ammo case and paperwork. $825, $925 w/ammo  REDACTED"
35,http://www.armslist.com/posts/5188035,For Sale:  springfield xd 45,"west side, Cleveland, Ohio",$ 450,"Listed On: Thursday, February 18, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,no type,Pistol,never jammed or misfired . just bought a compact to carry so getting rid of this one. comes with 2 mags . a ten round mag and a 13 round mag
36,http://www.armslist.com/posts/5188036,Want To Buy:  AK-47 or 74,"North Reno, Reno, Nevada",$ 550,"Listed On: Thursday, February 18, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"The AKs Im not interested in are I.O. , N-paps or O-paps, and WASR 10/63s. If you really want my attention show me a new production WASR 10 thats really what I'm looking for, but up for offers. And I'll consider an AK-74. Text me at 379-5716 with pictures."
