,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/746000,For Trade:  Henry LA 22 LR,"Meeker, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, December 23, 2012",Rifles,Henry Repeating Arms                                                                                ,22 Long Rifle                                                                                ,Lever Action                                                                                ,Rifle,"I have a really nice Henry, lever action 22. I am wanting to trade for a 7 mag or 270. I know there are lower end guns out there and that's what I am looking for. The Savage doesn't normally sell for a lot, maybe one of those.   THIS IS TRADE ONLY. DON'T WANT TO SELL. Thank you, Ron, 240-7726"
1,http://www.armslist.com/posts/746001,For Sale:  Remington 11-87 Premier,"Dyer, Gary, Indiana",$ 400,"Listed On: Saturday, January 12, 2013",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"also have a scope mount and 4-12x40 scope that is included 

would be interested in trading also for Glock 17, Weatherby Vanguard S2 in .243, or any type of AR-15"
2,http://www.armslist.com/posts/746002,"For Sale/Trade:  Colt King Cobra 4"" barrel,357 Magnum.","Kentucky/Indiana, Louisville, Kentucky",$ 1,"Listed On: Sunday, December 23, 2012",Handguns,Colt                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"This is a nice clean like new Colt King Cobra. 4"" barrel, & the powerful 357 magnum caliber,that also can shoot inexpensive 38 specials, & is double & single action,with a trigger thats smooth as butter."
3,http://www.armslist.com/posts/746003,For Sale:  Glock 26  Gen 3- Brand New in case never fired,"In Springdale, Fayetteville, Arkansas",$ 600,"Listed On: Sunday, December 23, 2012",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 26 9mm Gen 3. In case, 2 10 round clips, lock, quick loader. Purchased 12/21/12, literally brand new mint condition. NO TRADES"
5,http://www.armslist.com/posts/746005,"For Sale/Trade:  Signature Series Glock 17 #266 of 2006, New Unused","Warren County NC, North Carolina, United States",$ 699,"Listed On: Tuesday, March 12, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Unused, The only shots thru gun were from the factory testing,  still in box Glock Signature Series G17 number 266 of 2006 for sale or trade.  Collection Value for Unused  Signature Series G17 is $800.00., Since I purchased the Gun I have not fired it, it has stayed in my safe since I purchased,,, the only shots that have been thru the barrel have been the two rounds fired from the factory for the quality test.  Get it while you still can."
7,http://www.armslist.com/posts/746007,For Sale:  DPMS A2 Classic AR15,"Canastota, Syracuse, New York","$ 1,250","Listed On: Sunday, December 23, 2012",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"DPMS A2 Classic AR15, Great shape... put about 800 rounds thru this gun. Has a new trigger group installed 2 weeks ago. Gun shoots flawless. 
Gun is Stock... 20"" heavy barrel"
8,http://www.armslist.com/posts/746008,For Sale:  Smith & Wesson M&P15 OR,"Cleveland/Akron Ohio, Ohio, United States",$ 1,"Listed On: Sunday, December 23, 2012",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New in box, S&W M&P-15 OR. 5.56mm.
Text cash/trade offers to REDACTED
Pics available with returned text."
11,http://www.armslist.com/posts/746011,For Sale:  $2000 Colt Le6920,"Greensboro, Greensboro, North Carolina","$ 2,000","Listed On: Sunday, December 23, 2012",Rifles,Colt                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand new in box in box Colt le6920. comes with 2 20 round mags.

$2000 cash 
or would only consider trade for Arsenal or Io inc aks.
FTF sale only and must provide Valid ID and sign bill of sale"
12,http://www.armslist.com/posts/746012,For Sale/Trade:  Remington 710/243 rem mag,"Canton, Ohio, United States",$ 375,"Listed On: Sunday, December 23, 2012",Rifles,Remington                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,Mint condition only shot 100 rounds comes with a redfield 4-12x40mm 4 plex scope and 100 rounds.330/209/8727
13,http://www.armslist.com/posts/746013,"For Sale/Trade:  Never Used** Pelican, iM2500 Storm Carry On Case With Foam Interior-Bl","Tacoma, Washington, United States",$ 175,"Listed On: Sunday, December 23, 2012",Gun,no type,no type,no type,no type,"Perfect condition. Perfect for gun storage!!! 1 or more than 1!!! ---- Lockable!!! Never used Pelican, iM2500 Storm Carry On Case With Foam Interior-Black.


Exterior: 21 11/16"""" x 8 7/8"""" H x 14 1/8"""" D"" required>IM2500 STORM CARRY-ON HARD CASEBLK W/FOAM, WHEELS2 press and pull latchesDouble-layered soft-grip handle2 padlockable haspsIn-line wheels and telescoping handlePick N Pluck? foamVortex? valveFlush powerful hingesMeets carry-on regulationsLightweight strong HPX? resinWatertightGuaranteed for lifeBlackInterior: 20 1/2"""" W x 7 3/16"""" H x 11 1/2"""" DExterior: 21 11/16"""" x 8 7/8"""" H x 14 1/8"""" D

 Will Trade for guns of the same value. Text me a pictures and info of what you have if you are interested. 
2five3-229-5826"
14,http://www.armslist.com/posts/746014,"For Sale:  NIB 150rds of 17 HMR Ammo Winchester, Federal + CCI Cheaper Then Wal-Mart","Mishawaka, South Bend, Indiana",$ 30,"Listed On: Sunday, December 23, 2012",Ammo,no type,no type,no type,no type,"1 50rd Box Of Federal Premium 17 HMR 17gr Hornady Vmax Polymer Tip $10

1 50rd Box Of Winchester Supreme 17 HMR 17gr Vmax $10

1 50rd Box of CCI TNT 17 HMR 17gr Jacketed Hollow Point $10

I don't need these anymore. They sell at Wal-Mart for appr $13 per box."
15,http://www.armslist.com/posts/746015,Want To Buy:  looking for an olympic arms ar 40 s&w glock magwell,"tri, Tri-cities, Tennessee",$ 1,"Listed On: Sunday, December 23, 2012",Rifles,Olympic Arms                                                                                ,40 S&W                                                                                ,Semi-automatic                                                                                ,Rifle,i am wanting to purchase an olympic arms ar 40 s&w
17,http://www.armslist.com/posts/746017,For Sale:  STI TROJAN,"murfreesboro, Nashville, Tennessee",$ 825,"Listed On: Sunday, December 23, 2012",Handguns,no type,45 ACP                                                                                ,Single Action                                                                                ,Pistol,5in. 1911 45acp adj. rear sight 2 mags. match grade barrel may consider trades towards ak74 ar-15 parts or glock 17L or 34
