,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5399000,For Sale:  Finnish p-26 m91 mosin nagant,"new hampshire, New Hampshire, United States",$ 500,"Listed On: Tuesday, April 19, 2016",Rifles,no type,no type,no type,Rifle,Read up on the P-26 m91 rifle made by Finland. This is a interesting mosin nagant you dont run into often.Definitely a very uncommon piece. $500
1,http://www.armslist.com/posts/5399001,For Sale:  Marlin 795 22lr,"vancouver, Southwest Washington, Washington",$ 125,"Listed On: Tuesday, April 19, 2016",Rifles,no type,no type,no type,Rifle,"Marlin 795 22 lr , 300 rounds down the pipe works as it should comes with 3 mariln 10rd mags no rust in great condition   $125"
2,http://www.armslist.com/posts/5399002,For Sale:  Multiple items,"Birmingham/jasper, Birmingham, Alabama",$ 1,"Listed On: Tuesday, April 19, 2016",Rifles,Browning                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"See pic if any ? Please feel free to ask, actually this is 2nd photo of first postAr is not for sale and CMAG is sold"
4,http://www.armslist.com/posts/5399004,Want To Buy:  WTB a revolver,"Springfield, Springfield, Missouri",Offer,"Listed On: Sunday, May 8, 2016",Handguns,no type,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,Looking for an inexpensive 5/6 shot 38 special revolver. Charter Arms undercover would be perfect. Maybe an Armscor or Taurus. I've got an AR15 lower to trade. Message me for details. Maybe interested in other guns also. Let me know what you've got.
5,http://www.armslist.com/posts/5399005,For Sale:  ported marlin guide gun 45 70  1998 jm mark,"rck hill, Charlotte, North Carolina",$ 800,"Listed On: Monday, June 13, 2016",Rifles,Marlin                                                                                ,45-70 Government                                                                                ,Lever Action                                                                                ,Rifle,"i have a 1998 ported marlin guide gun in 45 70 government , with 2&3/4 redfield scope .there is no rust no freckles bluing and wood is very good .gun shoots great and is sighted in with green box remington ,ready to hunt .local face to face preferred .800.00 thanks for looking"
6,http://www.armslist.com/posts/5399006,For Sale:  New HK P2000SK 9mm,"New Castle, Indianapolis, Indiana",$ 620,"Listed On: Tuesday, May 17, 2016",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"This auction is for a brand new HK P2000SK in 9mm.Buck Shot Sporting Goods - 5 S Greensboro Pike - New Castle IN - REDACTEDWe are a licensed FFL.  4473 will be required at the time of sale.  Price is pre-tax (7%).  Hours of Operation:  M-F 930AM-6PM, Sat 9AM-4PM"
7,http://www.armslist.com/posts/5399007,For Sale:  USED - Ithica Model 37 16GA. Trap Bottom Eject Adj. Choke (ICN4256),"Carmel, Indianapolis, Indiana",$ 399,"Listed On: Wednesday, February 1, 2017",Shotguns,Ithaca                                                                                ,16 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,for sale is a 1946 ithaca model 37 16gauge trap gun. This firearm has an adjustable choke to change the choke size without change of the actual choke or use of tools. This firearm has the engraved receiver with the ducks on one side and a hunting dog on the other. This firearm is a bottom ejecting shotgun and is also capable of “slam fire” when the pump is pushed forward with the trigger still depressed. This shotgun has scratches and marring on the pump and the stock and finish wear on the bottom of the firearm near the ejection port as well as the engraved receiver some of the markings are harder to see. Over all in good condition given its age.for more pictures or to buy click>>> Used Ithica M37
9,http://www.armslist.com/posts/5399009,For Sale/Trade:  Ruger Redhawk .44 MAG 7.5 inch stainless steel,"Strongsville, Cleveland, Ohio",$ 700,"Listed On: Tuesday, April 19, 2016",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Up for sale or trade is my Ruger Redhawk .44 MAG 7.5 inch stainless steel barrel 6 shot revolver. It comes with the original rosewood grips, box and papers. I don't know exactly how many rounds have been through it but I can tell you I only shot it once (1 bullet) to see if it fired...AND OH BOY DID IT FIRE! I keep it very clean and maintained. Tracing the serial number I learned it was manufactured in 2006.I'd like to get $700 for it OR BEST OFFER.My ultimate goal is to get a decent bird gun i.e: Remington Versa Max or Beretta A300. Let me know what you got but at the moment I'm not in the market for anything other than a waterfowl shotgun.Feel free to text me at REDACTED. No calls please. Thanks for looking. -Matt"
10,http://www.armslist.com/posts/5399010,For Sale:  6mm 742 bushmaster semi auto,"Clover sc, Charlotte, North Carolina",$ 750,"Listed On: Tuesday, April 19, 2016",Rifles,Remington                                                                                ,6mm Remington                                                                                ,Semi-automatic                                                                                ,Rifle,This is a very hard to find gun. It has had less then 30 shells through it. It is practically flawless! In a bind need to sell today!!! Text or emailREDACTEDHaven't found one for less then 900 dollars
11,http://www.armslist.com/posts/5399011,For Sale:  Remington Model 788 22-250,"Fargo, Fargo, North Dakota",$ 700,"Listed On: Tuesday, April 19, 2016",Rifles,Remington                                                                                ,22-250 Remington                                                                                ,Bolt Action                                                                                ,Rifle,Remington Model 788Caliber: 22-2501 ClipScope-Sythentic Stock
12,http://www.armslist.com/posts/5399012,For Trade:  Ar lower,"Dunlap, Chattanooga, Tennessee",Offer,"Listed On: Tuesday, April 19, 2016",Rifles,no type,no type,no type,Rifle,"Anderson multi cal lower with a cmmg lower parts kit.ar stoner mil spec buffer tube ,buffer and spring.magpul moe pistol grip and magpul trigger guard.has a utg butt stock.    Must be willing to sign a bill of sale"
