,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5184000,For Sale:  Goldenboy,"Mountain View, Missouri, United States",$ 430,"Listed On: Monday, February 29, 2016",Rifles,Henry Repeating Arms                                                                                ,22 Magnum                                                                                ,Lever Action                                                                                ,Rifle,"Henry Goldenboy in 22 magnum Excellent condition, smooth as silk, nice walnut stock. These are nice little rifles and a joy to carry and shoot. I bought this new a few years back and doubt that it has fired more than three or four boxes of ammo. Rifle is absolutely good in every way just need to thin the herd a little."
1,http://www.armslist.com/posts/5184001,For Sale:  AR-7 Explorer,"SW suburbs, Chicago, Illinois",$ 225,"Listed On: Wednesday, February 17, 2016",Rifles,no type,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Charter Arms AR-7 Explorer 22 cal survival pack rifle with 2 magazines/clips. this entire rifle breaks down and can be packed in the 18""stock .... orginally designed for pilots that had to ditch a plane and have a weapon to hunt for subsistance ... local sale only, must have valid FOID and cash to complete transaction. Call/text any questions REDACTED"
2,http://www.armslist.com/posts/5184002,Want To Buy:  I neeeed a hard gun case to ship a flintlock,"north olmsted, Cleveland, Ohio",Offer,"Listed On: Thursday, February 18, 2016",Muzzle,no type,no type,no type,no type,"Need a hard gun case to ship a flintlock.  about 60""  have one or know of one?"
3,http://www.armslist.com/posts/5184003,For Sale:  Confederate Ruger  - LOWER PRICE !,"Will County, Chicago, Illinois",$ 795,"Listed On: Saturday, March 19, 2016",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Custom Design ........ONE  of. ONE !!!Started with a BRAND NEW in box Ruger .357 with a 3"" barrel. ( desirable by itself ) Then it was Laser Engraved with the Condederate Flag on every no fluted part of the Cylinder Then the barrel was Laser Engraved with the saying ........COME AND TAKE IT I then had HANDMADE , HANDCARVED , WOOD inserts made Added the Presentation case with extras !.........truly BEAUTIFUL Design ! NO TAX , NO FFL FEES ........NOT LOOKING FOR TRADES 795.00 ( lower price !!) .......it also comes with the original box,papers , and grip inserts"
5,http://www.armslist.com/posts/5184005,For Sale:  Mossburg 715T .22LR,"Rocky Mount, Raleigh / Durham / CH, North Carolina",$ 150,"Listed On: Wednesday, February 17, 2016",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand new, never shot Mossberg 715T.  Will take $150 for it."
6,http://www.armslist.com/posts/5184006,For Sale:  Radical Firearms .223/5.56 M4 FGS-12 Rifle,"Pueblo, Pueblo, Colorado",$ 575,"Listed On: Wednesday, February 17, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a new Radical Firearms AR15 for sale in 223/556x45 caliber M4 Rifle with a FGS 12 inch hand gaurd law-enforcement grade Rifle  never been fired i put brand new flip up iron sights on the gun. It is a all metal gun except the stock. It features a 16 inch, Melonited, 4150 Chrome Moly barrel with a 1:7 twist rate. I would love to keep it but i found something else i like so mama say's sale before buy so $575.00 firm no trades i will throw in a mag kit."
7,http://www.armslist.com/posts/5184007,For Sale:  MTM Case Guard 100 for 40/10mm/45 acp,"Tampa, Tampa/St. Pete, Florida",$ 36,"Listed On: Tuesday, February 23, 2016",Reloading,no type,no type,no type,no type,I have 12 MTM Case Guard P-100 45 that each hold 100 rounds of either 40 S&W / 10 mm / .45 ACP. All 12 for $36.00
9,http://www.armslist.com/posts/5184009,For Sale:  Beretta 92FS,"Boston, Massachusetts, United States",$ 599,"Listed On: Wednesday, March 23, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Italian made model1 owner, Used but taken care of2 10 Rd1 15Itac. Stage 2 owb holster Custom fitted caseHave original case and manuals too"
10,http://www.armslist.com/posts/5184010,For Sale:  Glock 21 - 45 auto,"Merryville, Leesville, Louisiana",$ 650,"Listed On: Wednesday, February 17, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,no type,Pistol,Glock 21 with 3 magazines and 1 extended magazine  (27 rd). Holster and ammo
11,http://www.armslist.com/posts/5184011,"For Sale:  New LWRC 10.5"" M6-G upper","Anywhere, Nashua, New Hampshire","$ 1,250","Listed On: Wednesday, February 17, 2016",Gun,no type,no type,no type,no type,"I have for sale a new unfired LWRC M6-G 10.5"" upper complete with BCG, BUIS, and rail skins.Asking $1250 OBO. Feel free to make an offer, worst I can do is say ""no"". I will respond to all messages.MSRP is about $1800 on this upper"
