,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/82000,For Sale:  Mossberg 500CT 20g Combo,"Owensboro, Bowling Green, Kentucky",$ 175,"Listed On: Sunday, January 2, 2011",Shotguns,Mossberg                                                                                ,20 Gauge                                                                                ,no type,Shotgun,"Mossberg 500CT 2 barrel combo, slug and shotgun

175.00"
2,http://www.armslist.com/posts/82002,For Sale:  Factory Glock 27 mag w/+1 pinky extension,"Near Bethany, Oklahoma City, Oklahoma",$ 20,"Listed On: Sunday, January 2, 2011",Tactical,no type,no type,no type,no type,"Factory Glock 27 .40 9 round mag W/ + 1 Pearce pinky extension.
It is used but difficult to tell. Spring is VERY strong.
I only have the one magazine. I do NOT have a gun that it fits.
$20 cash firm.
Face to face in OKC.
476-8731"
3,http://www.armslist.com/posts/82003,For Sale:  Saiga 12 semi auto,"West, Wichita, Kansas",$ 675,"Listed On: Sunday, January 2, 2011",Shotguns,Saiga                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Great shape comes with 12 rd mag, and 5 rd mag. UTG quad rail, with rail covers."
4,http://www.armslist.com/posts/82004,For Trade:  PLEASE STOP,"oklahoma, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, January 2, 2011",Rifles,no type,no type,no type,Rifle,"To the guy that thinks his old rifle,22 pistol,and single shot 22 are worth way less then he thinks



PLEASE STOP TELLING THESE PEOPLE ON ARMSLIST YOUR NAGANT IS WORTH SOOOO MUCH

I HONESTLY FEEL BAD FOR YOU AND WOULD LIKE TO EXTEND A HUG TO SHOW MY SYMPATHY.................

HAVE A BLESSED DAY"
5,http://www.armslist.com/posts/82005,For Sale/Trade:  2 boxes of win 9mm for trade for .45 ammo.,"elburn, Illinois, United States",$ 0,"Listed On: Sunday, January 2, 2011",Ammo,no type,no type,no type,no type,"i have 2 boxes(50, 100 total) of 9mm winchester ammo. i need .45 ammo'
call or textREDACTED

must have foid."
6,http://www.armslist.com/posts/82006,For Sale:  Taurus PT709 slim,"okc, Oklahoma City, Oklahoma",$ 325,"Listed On: Sunday, January 2, 2011",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"want to sell like new taurus pt709 slim
good carry gun 
have box and papers
325.00"
7,http://www.armslist.com/posts/82007,"For Sale:  savage 110 ,  270 cal.","pataskala, Columbus, Ohio",$ 450,"Listed On: Sunday, January 2, 2011",Rifles,Savage Arms                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,good looking gun nice wood. bolt action. comes with a simmons scope. have a new box of shells i can throw in if you pay asking price.
8,http://www.armslist.com/posts/82008,For Sale/Trade:  New Point Blank Interceptor Vest with Sapi plates,"Birmingham, Birmingham, Alabama","$ 1,100","Listed On: Sunday, January 2, 2011",Miscellaneous,no type,no type,no type,no type,"I am selling my Point Blank Interceptor Vest that I bought for a trip I was taking overseas. I ended up not needing it because the company I work for ended up providing us with company issued gear.

This vest is brand new and is never used. It is a complete vest with everything you would ever need on it.

It is Tricolor camo in color
comes complete with
Vest plate carrier
Two new sapi plates rated for 7.62
Ballistic inserts rated for 9mm
Horse collar with ballistic insert
Throat protector
Groin protector with ballistic insert

Asking 1100 obo or with trade for many guns. I really want a scar and will add cash. ( but will consider many other assault rifles or pistols) The worst I can say is no, so let me know what you have.
I will also ship within the US."
9,http://www.armslist.com/posts/82009,For Sale:  fausti stefano real 16,"pataskala, Columbus, Ohio",$ 550,"Listed On: Sunday, January 2, 2011",Shotguns,Traditions Inc                                                                                ,16 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"beautiful gun. this has been my personal gun for 3 years. its a 16 guage o/u. with nice engravings on both sides. everything works flawlessly. 2 little nicks on stock from use. open to offers, but no low ball offers."
11,http://www.armslist.com/posts/82011,For Sale:  Ruger Factory magazine for P345 8 rd mag,"renton highlands, Seattle, Washington",$ 20,"Listed On: Sunday, January 2, 2011",Tactical,no type,no type,no type,no type,I have two of these for sale. Im asking $20 a piece.
