,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5182000,For Sale:  S&W sd9ve,"San Diego, San Diego, California",$ 300,"Listed On: Wednesday, February 17, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a S&W sx9ve with less than 30 rounds through it excellent condition. $300.00 REDACTED
1,http://www.armslist.com/posts/5182001,Want To Buy:  Sig scorpion carry,"Montana, Idaho, United States",Offer,"Listed On: Wednesday, May 11, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,no type,Pistol,looking for a sig scorpion carry if you have one for sale let me know!thanks!
2,http://www.armslist.com/posts/5182002,For Sale/Trade:  Springfield 1911-A1,"north, Roseburg, Oregon",$ 625,"Listed On: Wednesday, February 17, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Springfield Armory 1911-A1 .45 acp. Parkerized, hogue grips, wilson springs. Shoots great. Very reliable. two original 7-rnd magazines in leather case. Two wilson 8-rnd magazines. Old bianchi holster. Galco king tuk iwb holster. Can include ammo for right deal. I have about 40-rnds of self-defense ammo and about 140 rnds of 230 gr. ball ammo, + brass.I'd like to trade for a .357 magnum with 4 inch to 6inch barrel.Will sell for $625 without ammo. Willing to alter items to trade for cheaper revolver.  Example: I'll trade the pistol, bianchi holster and one magazine for a $450 revolver.54one.8I7.46o9"
3,http://www.armslist.com/posts/5182003,For Sale/Trade:  LNIB  Walther PK 380  w/ laser,"Hillsboro / Gaston, Portland, Oregon",$ 385,"Listed On: Thursday, April 14, 2016",Handguns,Walther                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Like new Walther PK380 with the laser option.  Comes in factory box with everything that came with it PLUS and extra mag($28). Please reply by email with name and phone number. Lowball offers will be ignored.
4,http://www.armslist.com/posts/5182004,For Sale/Trade:  Ak-47 pistol,"Reno, Reno, Nevada",$ 800,"Listed On: Wednesday, February 17, 2016",Rifles,Century International Arms                                                                                ,5.56×45mm NATO,no type,no type,"zastava Serbia ak-47 takes AR magazines and shoots 5.56 and .223 also installed a hogue grip, MIAK quad rail with covers, buffer tube stabilizer, 6 1/2"" faux suppressor, dagger defense red/green dot scopeIf interested call or text 77five-47o-95o4Open to trades or cash $800 Ar-15,kimber 1911, sig etc lmk"
7,http://www.armslist.com/posts/5182007,For Sale/Trade:  Polymer lower ar15,"St pete, Tampa/St. Pete, Florida",$ 650,"Listed On: Saturday, June 4, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,New Frontier polymer lower. Custom upper. Has had 300-400 rounds through it. Comes with 1 Pmag.$650obo all sales require a valid fl I.D. and signed bill of sale.
8,http://www.armslist.com/posts/5182008,For Sale:  New spikes Tactical AR-15,"NE, Albuquerque, New Mexico",$ 895,"Listed On: Monday, February 22, 2016",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling a brand new never shot Spikes Tactical AR-15 lower with DPMS upper, 15"" slim keymod handguard, with 1:8 twist 16"" 5.56 barrel. Nickel boron bolt carrier. Spring loaded flip up sights. Magpul stock and Magpul angled foregrip. Asking $895. Contact me at REDACTED"
9,http://www.armslist.com/posts/5182009,For Trade:   AK-47,"nw rio rancho, Albuquerque, New Mexico",Offer,"Listed On: Wednesday, February 17, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"AK47 build (Not A Factory Build). Got the rifle in a trade it was jamming(Replaced the bolt carrier group with chinese set), I put a buffer in it and then fired a complete magazine with no issues, no more jamming. The rifle sight block has the ""G"" on it and the bolt and carrier are chinese. The rifle has nice wood and comes with three polish waffle mags (these were ordered from KVAR many years ago) and the plain chinese green sling. I dont need the rifle (I have my own AK47) and want to trade it for a handgun I don't have otherwise back into the safe it goes. The rifle was built from a kit(romanian parts set and a replacement a chinese BCG on to a BWEST receiver out of Arizona by an individual and has the holes drilled and tapped for a scope rail mount on the lh side (i do not have the rail) ,I do not know if the receiver is tempered, not like I or you are going to shoot thousands of rounds for it to matter) shes not perfect but sends the 7.62X39 down range. If you want to test it let me know(we can go fire it, so you can see that it works) I am available on Wednesday and Thursday mornings. Text 573-9289"
12,http://www.armslist.com/posts/5182012,Want To Buy:  1911 - Kimber Eclipse OR Springfield Loaded PX9152LP / PX9154LP,"Cerritos, Los Angeles, California",$ 800,"Listed On: Tuesday, March 29, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"I am looking for a 1911 in black stainless steel with a round count not exceeding 500, for the price of around $800. Must have the 5"" barrel, and finish must be in good condition. Must have original box, manual, lock, magazine(s), tool, and other accessories. Preferably, I would like to get a target/competition model over the combat models. I live in the Cerritos area, so Ammo Brothers would be closest to me. However, I will also meet halfway in other cities, or accommodate to other FFL's. Thanks!ADDITIONAL NOTES:For the Kimber Eclipse Custom II or Target II, I will pay a range from $800 for a lightly-used one, or $1000 if unfired and brand-new.For the Springfield Armory Loaded 1911 Black Stainless Steel Combat (PX9152P) or Target (PX9152L), I will pay a range from $600 for a lightly-used one, or $800 for an unfired and brand-new. The Springfield must be made in Geneseo, Illinois, (NOT from Imbel, Brazil)."
13,http://www.armslist.com/posts/5182013,For Sale/Trade:  Daniel Defense Bolt Carrier Group with Charging Handle Properly Staked,"64506, St. Joseph, Missouri",$ 145,"Listed On: Wednesday, February 17, 2016",Gun,no type,no type,no type,no type,"Brand new replacement, never shot a single round with this bcg. made by Daniel defense comes with charging handle. Text me for possible shipping REDACTED"
