,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/5194002,"For Sale:  Romanian Tokarev TTC, 7.62 X 25, with 5 Mags and 238 rds.","SE, Portland, Oregon",$ 300,"Listed On: Saturday, February 20, 2016",Handguns,no type,no type,no type,Pistol,"Good condition Tokarev chamber in 7.62x25. Comes with 1 factory mag and 4 additional mags, all work great. Pistol dated 1956 manufacture. I've installed an aftermarket compensator at the muzzle break. Included with the pistol is 188 rounds of surplus, with 50 rounds of Wolf HP. Great addition to your C&R collection.Open to trades for revolver. Potential other trades.$300 firm.More photos available upon request. All rules followed. Buyer pays for FFL transfer at dealer of their choice."
3,http://www.armslist.com/posts/5194003,For Trade:  Beretta nano,"Loudon county, Knoxville, Tennessee",Offer,"Listed On: Saturday, February 20, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Got a Beretta nano 9mm good little gun comes with factory box and paperwork a 6 round and 8 round mags extra flat base a desantis pocket holster and a desantis tuckable iwb leather holster has about 200 rounds through it with no issues open to other handguns only prefer 9mm text REDACTED or email offers not looking to sale trade only
4,http://www.armslist.com/posts/5194004,"For Sale/Trade:  Sig M400, Magpul grip, quad rail","Claremore, Tulsa, Oklahoma","$ 1,000","Listed On: Saturday, February 20, 2016",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Have an excellent condition Sig M400 AR15, magpul grip, quad rail, factory rear flip up sight, extended charging handle and one mag. May call or text REDACTED. Open to some trades, please no polymer pistols except FNX45 Tactical, 40's, shotguns, bolt guns except possibly Gunsite Scout, BP or bows. Really like quality 1911's, Sig P226 or P229, quality AK's. Will consider partial trade and cash or multiple gun trades. Cash added by either party as required. Prefer to stay in the Tulsa area. Thank you"
5,http://www.armslist.com/posts/5194005,For Sale/Trade:  Spikes/BCM Build,"South Side, Indianapolis, Indiana","$ 1,500","Listed On: Sunday, May 22, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"A complete AR all parts from brownells. Spikes lower, BCM upper, DPMS mini SASS 18"" match  barrel, BCM KMR handrail, spikes lower, BCM upper, WMD nickel boron bolt, magpul 6 position  stock, giesley rapid fire trigger, noveske flash suppressor, DPMS detent & springs, 3 P mags 3 steel mags, UTG bipod QD Vicker sling & soft case. $1500 firm ready for a nice piece of glass to go on it.Vortex red dot and magnifier has been taken off."
6,http://www.armslist.com/posts/5194006,For Sale:  500 rounds of aluminum cased ammo 9mm,"Westside, Green Bay, Wisconsin",$ 110,"Listed On: Saturday, February 20, 2016",Ammo,no type,no type,no type,no type,Selling 500 rounds of 9mm aluminum cased ammo. $110 for all 10 boxes firm. Cash only.
9,http://www.armslist.com/posts/5194009,For Sale:  px storm 40 cal,"north phx, Phoenix, Arizona",$ 420,"Listed On: Saturday, February 20, 2016",Handguns,Beretta USA                                                                                ,40 cal                                                                                ,no type,Pistol,Used good gun with night sights come with some ammo call me 602----473----5233
11,http://www.armslist.com/posts/5194011,For Sale:  PSE brute bow,"Dallas, Charlotte, North Carolina",$ 300,"Listed On: Friday, February 26, 2016",Archery,no type,no type,no type,no type,"I have a PSE brute for sale. Has truglo 5 pin sight, whisker biscuit, trophy ridge stabilizer, apex magnetic quiver. Will include 8 carbon express mayhem hunter arrows. Asking 300 firm located in Dallas, NC."
12,http://www.armslist.com/posts/5194012,For Sale:  Glock 19 gen 4,"Suffolk, Hampton Roads, Virginia",$ 525,"Listed On: Saturday, February 20, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"For sale is a G19 gen 4 in excellent condition. Pistol has less than 100 rounds through it. Great gun, I just prefer the .40S&W.  Price is $525 OBO."
14,http://www.armslist.com/posts/5194014,For Sale:  M&P 40C,"Midwest city, Oklahoma City, Oklahoma",$ 425,"Listed On: Saturday, February 20, 2016",Handguns,Smith & Wesson                                                                                ,40 cal                                                                                ,Single Shot                                                                                ,Pistol,M&P 40 C pistol with extra clip and grips in case
15,http://www.armslist.com/posts/5194015,For Sale:  Umarex Fuel Package,"North Reno, Reno, Nevada",$ 150,"Listed On: Saturday, February 20, 2016",Air,no type,no type,no type,no type,"i have a Umarex Fuel LNIB which I have only fired a couple times to sight in scope. I also have the original box w/all papers,  Umarex cleaning kit, barrel cleaning pads, tin of practice pellets and alloy hunting pellets.  Absoluetly excellent condition, ""NO"" scratches or dings, just don't have time to go shoot."
16,http://www.armslist.com/posts/5194016,For Sale:  Precision Bovescope,"Springfield, Springfield, Missouri",$ 400,"Listed On: Saturday, February 20, 2016",Optics,no type,no type,no type,no type,Gradient Lens Hawkeye Precision Bovescope.  Sold new for $769.99  Sell for $400.00  Excellent condition
17,http://www.armslist.com/posts/5194017,For Sale/Trade:  New Unfired RAS47,"Galleria, Houston, Texas",$ 0,"Listed On: Sunday, March 20, 2016",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"New, Unfired, and comes with the box. Only interested in trades.Interested in other AKs, sig pistols, and a some surplus military arms. Every offer entertained, so shoot me a trade offer."
18,http://www.armslist.com/posts/5194018,For Sale:  .380 Cal; ; FI MODEL D ;COLT PONY CLONE,"Riuskin Rt 41  Mnatee River, Tampa/St. Pete, Florida",$ 325,"Listed On: Friday, February 26, 2016",Handguns,no type,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"THIS IS A FI MODEL D .380, ON LEFT SIDE OF SLIDE SAYS; FI IND  WASH. DC. EXCELLANT SHAPE, SEMI AUTO. CLONE TO A COLT PONY. STEEL, SHOOTS GREAT. HARD TO FIND GUN. CASH, NO CHECKS, WILL CONSIDER TRADE FOR A S&W ALLOY SNUB OR S&W .44 MAG. ALSO HAVE A WINCHESTER PRE 64 30-30, @$749. PREFER FLORIDA CCL. MUST BE WILLINB TO SIGN A PAPER STATING YOUR NOT A FELON."
