,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7187000,For Sale:  Ruger 22/45 Lite,"Biloxi, Ms., Mobile, Alabama",$ 400,"Listed On: Friday, August 11, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,"Ruger 22/45 Lite in cobalt blue. Has everything that came with it. Also comes with Tandemkross LCI replacement insert, Kanewolf slingshot, Steel hammer bushing, Fire starter firing pin, Eagle's talon extractor, Williams fire sights, and it has a magpul rail section installed under the barrel. $400 Call or text Noah 228-297-825three"
1,http://www.armslist.com/posts/7187001,For Sale:  Rossi M515 or Taurus 941 22 mag Revolver,"Eastern Shore, Mobile, Alabama",$ 400,"Listed On: Friday, August 11, 2017",Handguns,Ruger                                                                                ,22 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Rossi 6 shot SS 4"" 22 mag revolver($400) and Taurus 8 shot blue 3"" 22 mag revolver($400). Only selling one of them, both in very vood condition. NO TRADES or SHIPPING. Firm price and will not respond to offers for one or both revolvers. Include phone number in email."
4,http://www.armslist.com/posts/7187004,For Trade:  9mm ar15 pistol   glock mags..,"Glenpool, Tulsa, Oklahoma",Offer,"Listed On: Friday, August 11, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Ar15 pistol 9mm low round count good condition   it has a billit  9mm sparton lower for glock mags 3.5lb trigger fatboys tactical 8in barrel, bcg, buffer tube asmbly a sporter upper diamond head flip up sights 2 glock mags magpul grip, afg and kak arm brace and more will come with opptic you can txt at REDACTED"
6,http://www.armslist.com/posts/7187006,For Sale:  Winchester 59 12 GA,"La Grange, Louisville, Kentucky",$ 150,"Listed On: Friday, August 11, 2017",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"This is a  Winchester 59 chambered in 12 GA.  This good looks bad, but shoots good.  The barrel has been cut down to around 23"" and painted black.  The wood stock is in good shape, missing the original butt plate.  The wood forearm has a crack at the top of it, but overall in good shape.  The receiver is pretty scufffed up as you can see, but seems to operate just fine.  Would be great for parts or just shoot it as it is.  This gun is listed at 149.95.  You could piece it out and get more than that if you wanted to."
7,http://www.armslist.com/posts/7187007,For Trade:    Taurus PT 845 acp 45.,"Downtown, Atlanta, Georgia",Offer,"Listed On: Friday, August 11, 2017",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,would like to trade.
8,http://www.armslist.com/posts/7187008,For Sale/Trade:  7.62x54r,"New Albany, Louisville, Kentucky",$ 0,"Listed On: Wednesday, August 16, 2017",Ammo,Taurus                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,I have 7 sealed spam cans (440 rounds) of 7.62x54r. 4 cans are silver tip. $160 per can of 54r or 1000 for all 7 cans.
10,http://www.armslist.com/posts/7187010,For Sale:  LWRC Tricon 5.56,"Howell, Michigan, United States","$ 2,000","Listed On: Friday, August 11, 2017",Rifles,LWRC International                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling my LWRC Tricon 5.56 M4, it is a 14.5 inch pinned chrome lined barrel. Piston driven system and is FDE (Flat Dark Earth) it will come with original box and paperwork from LWRC, the eotech in the picture is NOT included neither it the tac lights."
12,http://www.armslist.com/posts/7187012,For Trade:  Glock 17 RTF2 with fish gill serrations,"Fredericksburg, Northern Virginia, Virginia",Offer,"Listed On: Friday, August 11, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,G17 RTF2 fish gill serrations3 magsTrijicon Hd sightsbox etc
13,http://www.armslist.com/posts/7187013,For Sale/Trade:  S&W MP 2.0,"Broken Arrow, Tulsa, Oklahoma",$ 500,"Listed On: Friday, August 11, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I've got a BNIB Smith and Wesson M&P 2.0 chambered in 9mmlooking for $500 FIRMTrades:MilsurpsCZ75CZ P10But mostly milsurps
14,http://www.armslist.com/posts/7187014,For Sale:  AR 10 DPMS 308,"Mukwonago, Milwaukee, Wisconsin",$ 850,"Listed On: Friday, August 11, 2017",Rifles,DPMS                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"AR10 DPMS Panther 308 Cal, model LR308, includes militant scope, Harris bipod, time trigger upgrade, 7-20 round magazines, and 900 rounds of store bought ammoOnly 50 rounds down the barrel, will not separate rifle and ammoCall or text REDACTED$850.00"
16,http://www.armslist.com/posts/7187016,For Sale/Trade:  .38 Spl Protector Poly,"NW OKC, Oklahoma City, Oklahoma",$ 375,"Listed On: Friday, August 11, 2017",Handguns,Taurus                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Taurus .38 spl +P snub Protector Poly. Only about 50 rounds through it. Pistol is in excellent shape, just does not suit my needs. Includes box and docs, 50 JHP, 50 FMJ, 9 shot shells, and an Uncle Mikes OWB holster. Mainly looking to trade for a carry pistol, but will sell."
17,http://www.armslist.com/posts/7187017,Want To Buy:  Gun+Cash for AR-10,"Upstate SC, Greenville, South Carolina","$ 1,200","Listed On: Friday, August 11, 2017",Rifles,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic,Revolver,"Looking for an AR10 .308 deal with or without optic. Will trade a beautiful LNIB S&W M&P VTAC 9mm with Trijicon night and day sights, 2 mags and hardcase. Handgun has been to the range one time and shoots flawlessly. Will also add hundreds of dollars cash and/or hundreds of brass 9mm for the right AR .308. If necessary, I may even make a multi trade and throw in a AR15 or shotgun. Would prefer upstate South Carolina but willing to make a drive"
20,http://www.armslist.com/posts/7187020,For Sale/Trade:  HK 416,"Hope mills, Fayetteville, North Carolina",$ 340,"Listed On: Friday, August 11, 2017",Rifles,Heckler & Koch                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,HK 416 22lrOne mag about 700 rounds about 150 hollow pointAbout 200 rnds through itNo shotguns. Interested in handguns or a x3 magnifier + cash depending what you have
22,http://www.armslist.com/posts/7187022,For Sale:  KelTec Sub2k Gen2 Glock,"Northeast, Indianapolis, Indiana",FREE,"Listed On: Friday, August 11, 2017",Rifles,Kel-Tec                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"lightly used. 17round mag, 2 31 round mags. Box, manual all accessories. Added buffer tube pad to prevent jaw chatter when firing. Trade for Ruger Mini 14. Not interested in target model. Need to be able to fire 556 from the rifle."
23,http://www.armslist.com/posts/7187023,For Sale:  Ruger 10/22 Briefcase pistol,"Williston, North Dakota, United States",$ 900,"Listed On: Friday, August 11, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Pistol,Ruger 10/22 Briefcase pistol that I spent $900 building. Make me an offer.Built off a 10/22 ReceiverVolquartsen 2.5lb trigger5.5 inch threaded barrelButler Creek stockComes with:4 - 25rd mags1 - 30rd mag2 - 10rd magsForegripBlack leather briefcaseSuper light trigger is so much fun to shoot.
24,http://www.armslist.com/posts/7187024,For Sale:  Trijicon Bright and tough night sights Glock 19,"Oklahoma City, Oklahoma City, Oklahoma",$ 70,"Listed On: Monday, September 18, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Pistol,"Green rear and yellow front bright and tough night sights. Just bought them last month and traded out to the HD sights so no longer need themfits glock: 17, 17L, 19, 22, 23, 24, 25, 26, 27, 28, 31, 32, 33, 34, 35, 37, 38 and 39"
