,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7130000,For Sale:  Magpul Pro's Offsets,"Springfield, Springfield, Missouri",$ 125,"Listed On: Friday, July 28, 2017",Gun,no type,no type,no type,no type,Magpul pros front and rear sight $125 firm
2,http://www.armslist.com/posts/7130002,Want To Buy:  WTB or Trade for SAR3 Mags,"South Springs, 80926, Colorado Springs, Colorado",$ 1,"Listed On: Saturday, August 12, 2017",Magazines,no type,no type,no type,no type,"Want to buy or trade for some SAR3 Magazines. Have various magazines and lots of firearms related to trade.John (south springs, 80926)call or text: REDACTED"
3,http://www.armslist.com/posts/7130003,For Sale:  FNFAL L1A1 Century Arms R1A1 7.62 Nato (.308 Winchester / 7.62x51) Sedona / Oak Creek,"Sedona, Flagstaff, Arizona",$ 950,"Listed On: Friday, July 28, 2017",Rifles,Century International Arms                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Like new R1A1 IMBEL receiver, built by Century Arms. .308 Nato caliber. Rare Trilux L2A2 scope, these regularly sell for $350. 5, 20 round mags, original dust cover.  Maybe part trade for an AR-15, you would have to be realistic on your price. This gun is discounted. I can meet in Sedona, the Village of Oak Creek, AZ. call or text, no email please. NO robo texters. Scott 6O2.3l9.2726"
4,http://www.armslist.com/posts/7130004,For Sale:  Armscore M 5 Shotgun,"Albany, Corvallis / Albany, Oregon",$ 215,"Listed On: Tuesday, August 15, 2017",Shotguns,American Tactical Imports                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Rock Island Armory M5 Nickel 12-Gauge Pump Security Shotgun The Rock Island Armory M5 Shotgun is a throwback to the classic High Standard Flite King shotgun. This 12 gauge, pump action shotgun features a precision fixed cylinder choke barrel with a heat shield.   12 gauge     20"" fixed cylinder choke barrel     Barrel heat shield     2 3/4 & 3"" chamber     Nickel plated     Pump action shotgun        ."
5,http://www.armslist.com/posts/7130005,For Sale:  C308 Cetme PTR G3,"Johnson City, Tri-cities, Tennessee",$ 750,"Listed On: Friday, August 4, 2017",Rifles,Century International Arms                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Up for sale is a Century Arms C308 Sporter rifle.These are made from surplus CETME parts coupled with a US made receiver and 18 inch barrel with 5/8 x 24 threads and compensator.This one comes with ten 20 round magazines and a HK muzzle brake.I am selling this rifle to help finance the purchase of a motorcycle-otherwise I would be keeping it.If you are interested in this item please message me with your name and phone number so I will know that you are a serious buyer.Too many people seem to be phishing on this site- I will respond quickly to those who are serious- Thank you and have a good one.
6,http://www.armslist.com/posts/7130006,For Trade:  Xdm 3.8 Compact 9mm,"LAKELAND, Tampa/St. Pete, Florida",Offer,"Listed On: Friday, July 28, 2017",Handguns,Century International Arms                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Xdm Compact 3.8 Comes with everything as pictured located in S.Lakeland
8,http://www.armslist.com/posts/7130008,For Sale/Trade:  PF940C READY MOD polymer 80 P80 Glock compact lower,"Williamsburg, Hampton Roads, Virginia",$ 100,"Listed On: Friday, August 4, 2017",Gun,no type,no type,no type,no type,New still in box polymer 80 smooth compact frame. Willing to trade for 5 compact glock magazines or sell for $100.00 firm.
9,http://www.armslist.com/posts/7130009,"For Sale:  Springfield XD9 mod 2, 4"", 9mm, blk","Payson, Arizona, United States",$ 565,"Listed On: Friday, July 28, 2017",Handguns,Springfield                                                                                ,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Springfield XD9, model 2, 4', 9mm, black.  Price includes TLRIS light, speed loader, earphones, original case, travel bag.  Used very lightly, bought last year. In perfect shape. No trades. Buy responsible for background check."
10,http://www.armslist.com/posts/7130010,For Sale:  .556 ammo,"near chestnut, Springfield, Missouri",$ 400,"Listed On: Friday, July 28, 2017",Ammo,Springfield                                                                                ,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,All brass federal amrican eagle. 62 grain fmj . its an unopened box of 1000 rounds. Ide take 400 obo.REDACTED
13,http://www.armslist.com/posts/7130013,For Sale:  Magpul Pro Off Set Flip Sights,"Columbus, FT Benning, Columbus, GA, Georgia",$ 1,"Listed On: Tuesday, August 15, 2017",Gun,no type,no type,no type,no type,"Selling these like new Magpul Pro (metal sights) off-set sights.Looking to sell ASAP, no longer need them.Asking $110/set, or best offer, no trades, if they're posted, they're still available.Reply w/ your number to speed up the sale. Thanks."
