,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7173000,For Sale:  Bersa Thunder 380 Matte/Gold,"Tucson, Tucson, Arizona",$ 250,"Listed On: Monday, August 7, 2017",Handguns,Bersa-Eagle                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Bersa Thunder 380 in good condition. Asking $250, you can reach me at 520-256-440nine...Thanks!"
2,http://www.armslist.com/posts/7173002,For Sale:  SIG SAUER P938,"Worcester, Massachusetts, United States",$ 650,"Listed On: Monday, August 7, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Selling a Sig Sauer P938 RosewoodNever fired factory new condition warranty still good!!Comes with case all factory documents, 2 extended finger grip mags and hogue rubber grips. Factory rosewood grips still in box.FFL transfer, valid ltc, cash only, no trades"
3,http://www.armslist.com/posts/7173003,For Sale:  CZ USA P09 Suppressor Ready Semi Auto 91640,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 598,"Listed On: Tuesday, August 29, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Action: Semi-automatic
Type of Barrel: Threaded
Barrel Length: 5.23""
Capacity: 19Rd
Description: Suppressor Ready
Finish/Color: Black
Frame Material: Polymer
Caliber: 9MM
Manufacturer: CZ
Manu Part No: 91640
Model: 91269
Sights: Fixed Sights
Size: Full
Type: DA/SA
UPC: REDACTED08
 The P-09 is our full-size polymer offering, boasting an
impressive 19+1 capacity in its flush-fitting magazine -
unsurpassed by any other 9mm service pistol. Featuring the
versatile Omega trigger system, the P-09 is shipped with decockers
installed but can easily be converted to a manual safety with the
supplied parts and instructions. Also included are small, medium
and large backstraps that allow the user to customize the pistol's
grip to their hand while retaining the natural point of aim that CZ
handguns are known for. This handgun is suppressor ready with a
5.23"" cold hammer forged threaded barrel. With an integrated 1913
Picatinny rail, the P-09 is readily adaptable to low-light
situations. The Omega DA/SA trigger provides crisp single action
trigger break, while providing the safety of a DA first-pull
option.

Omega Trigger System
Suppressor Not Included

Features and Specs:

Semi Automatic Pistol
8.8"" Overall Length
Threaded Barrel
Black Nitride Finish
5.23"" Barrel
5.79"" Height
Interchangeable Safety/Decocker
Fixed 3 Dot Sights
9mm Luger
19 Rounds
Polymer Frame
1.85 lbs
Interchangeable Back Straps
1.46"" Width
CZ USA P09 Suppressor Ready 91640
Suppressor Not Included



Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, HI, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3882 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
5,http://www.armslist.com/posts/7173005,For Sale/Trade:  3 handguns,"Newberg, Portland, Oregon",$ 600,"Listed On: Monday, August 7, 2017",Handguns,no type,no type,Double / Single Action                                                                                ,Pistol,Clockwise1) KelTec PF92) Taurus 24/7 in .403) Zastava M70ASelling to fund a Glock 19 Build$200 Ea
7,http://www.armslist.com/posts/7173007,"For Sale:  Ruger SR22, Rimfire Pistol, 22 LR, 3.5"" 03600","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 392,"Listed On: Monday, August 7, 2017",Handguns,no type,no type,no type,no type,"Accessories: 1 Mag
Action: Semi-automatic
Barrel Length: 3.5""
Capacity: 10Rd
Finish/Color: Black
Frame Material: Polymer
Caliber: 22LR
Manufacturer: Ruger
Manu Part No: 03600
Model: SR22
Sights: 3 Dot Adjustable Sights
UPC: REDACTED04
Short Desc: RUGER SR22 22LR 3.5"" BLK ALUM 10RD

Cannot Ship This Item to These Locations due to Local/State Laws: CA

Available for pickup or viewing at our showroom - 3882 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
9,http://www.armslist.com/posts/7173009,For Sale/Trade:  Walther p22 magazine,"Livonia, Detroit, Michigan",$ 20,"Listed On: Monday, August 7, 2017",Magazines,no type,no type,no type,no type,"Walter p22 mag$20 or interested in knives (Kershaw, case)REDACTED"
11,http://www.armslist.com/posts/7173011,For Sale:  Brand new glock 19,"Westfield, Lubbock, Texas",$ 400,"Listed On: Monday, August 7, 2017",Handguns,Glock                                                                                ,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,text or call 767 656 9432
12,http://www.armslist.com/posts/7173012,"For Sale:  SPRGFLD XD-MOD.2 45ACP 3.3"" BLK 13RD","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 576,"Listed On: Sunday, August 13, 2017",Handguns,Glock                                                                                ,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,"SPRGFLD XD-MOD.2 45ACP 3.3"" BLK 13RD"
14,http://www.armslist.com/posts/7173014,"For Sale:  Ammo - 9mm Luger,38,45 OBO","Short Pump, Richmond, Virginia",$ 1,"Listed On: Monday, August 7, 2017",Ammo,no type,no type,no type,no type,"~ Blazer Brass 45 AUTO 230 Grain FMJ - 2 Boxes, 1 is full, the other has 28The other ammo is a bit older but still in good shape~ Winchester 38 Special (MS) 158 Grain Police Lead Bullet - 45 out of 50 still in the box~ Winchester 38 Special Super X +P 158 Grain Hollow Point - Full box of 50~ Federal Premium 9mm Luger 147 Grain Hydra Shok JHP - Full box of 50SEND ME YOUR BEST OFFER FOR 1 OR FOR ALL! THANKS"
16,http://www.armslist.com/posts/7173016,For Sale:  Ruger 10/22 Gator  Model 21106,"Fountain, Colorado Springs, Colorado",$ 500,"Listed On: Monday, August 7, 2017",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Ruger 10/22 Gator.....very lightly used, really LNIB, has some upgrades/additions...Talley Intrgral Scope Rings, Leopold VX-1 2-7x32mm rimfire scope, Nordic Components Extended Magazine release. This is really a unique 10/22.  If the scope and rings aren't your thing, I can take them off and the Gator would be $375. No trades, legal Xfer only, if listed its available."
