,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7612000,For Sale:  Beretta 21-A .22lr,"Massillon, Akron, Ohio",$ 180,"Listed On: Wednesday, November 22, 2017",Handguns,Beretta USA                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,"Tip up barrel, 7 rd clip good concealed carry."
2,http://www.armslist.com/posts/7612002,For Sale:  BLACK FRIDAY Aguila 9mm 115gr 50rd,"Tooele, Salt Lake City, Utah",$ 10,"Listed On: Saturday, December 9, 2017",Ammo,no type,no type,no type,no type,http://peakfirearms.com/index.php/black-friday-deals/aguila-9mm-115gr-50rd.html 40 S MAIN ST TOOELEM-F 10-7
3,http://www.armslist.com/posts/7612003,For Sale/Trade:  REMINGTON 700 .270,"Daphne, Mobile, Alabama",$ 459,"Listed On: Wednesday, November 22, 2017",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"For sale or trade is REMINGTON 700 IN .270 with 3X9X40 Mueller Scope. In great shape, just a little wear.  Scope is a great scope.  Asking $450 or trade for nice shotgun."
4,http://www.armslist.com/posts/7612004,For Sale:  Bobro engineeering dual lever scope mount,"SW, Cedar Rapids, Iowa",$ 225,"Listed On: Friday, December 8, 2017",Gun,no type,no type,no type,no type,"Was mounted on a scar 17 never used though. Brand new, bought from Brownells for $263.00, selling for $225 cash."
6,http://www.armslist.com/posts/7612006,For Sale:   Bushmaster,"Chicago, Illinois, United States",$ 600,"Listed On: Tuesday, December 5, 2017",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"BRAND NEW IN BOX Bushmaster LE MARKED M4 A3 5.56 SOP-MOD, Model RCWA3F-16M4LE. These are LONG GONE. This Rifle was built near the Sunset of the Clinton Assault Weapons Ban and was available for Law Enforcement and Government Purchase Only. It has the Restricted LE Markings on the right side of the receiver. This is a WINDHAM MAINE BFI produced Bushmaster Carbine and is so marked. 16"" M4 cut Mil-Spec Hard Chrome lined Barrel, 1-9 twist with Bird Cage Flash Suppressor. Bayonet Lug, Sling Loops, A3 Flat Top Upper with Removable Carry Handle and A2 Micrometer Adjustable Sights. Sop-Mod YHM Quad Heat Shield Fore Grip with Bushmaster Marked Rail Covers included. 6 position Tele Stock. This gun is MINT, NEW and UNHANDLED. Absolutely as it was when it left the Bushmaster plant - Factory New Bushmaster LE Patrolman 5.56 Carbine. Comes with Manual, Warranty Card and Factory Sealed Bushmaster Windham ME. marked 30 round magazine, in Bushmater Logo Hard Shell Case."
7,http://www.armslist.com/posts/7612007,For Sale:  AR Pistol,"Perdido, Pensacola, Florida",$ 750,"Listed On: Wednesday, November 22, 2017",Handguns,no type,no type,no type,no type,Anderson Arms .300 blackout pistol! Chrome lined barrel comes with so pmags pm or text to 850375211zero
9,http://www.armslist.com/posts/7612009,For Sale:  BLACK FRIDAY SMITH AND WESSON M&P45 SHIELD 45 ACP 180022,"Tooele, Salt Lake City, Utah",$ 349,"Listed On: Saturday, December 9, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,http://peakfirearms.com/index.php/black-friday-deals/smith-and-wesson-m-p45-shield-45-acp-180022.html 40 S MAIN ST TOOELEM-F 10-7
11,http://www.armslist.com/posts/7612011,For Sale:  HIGH POWER,"EAST PATASKALA, Columbus, Ohio",$ 750,"Listed On: Tuesday, November 28, 2017",Handguns,Browning                                                                                ,9mm Luger (9x19)                                                                                ,Single Shot                                                                                ,Pistol,BROWNING HIGH 9MM...CYLINDER & SLIDE TRIGGER + TARGET SIGHTS..COCOBOLO GRIPS..TXT REDACTED
12,http://www.armslist.com/posts/7612012,For Sale:  Ruger LCP LC9 LC380  Laserlyte,"Cincinnati, Cincinnati, Ohio",$ 100,"Listed On: Wednesday, November 22, 2017",Gun,no type,no type,no type,no type,"Ruger LCP , LC9 , and LC380 Red Laserlyte. New unopened$100.00 obo"
13,http://www.armslist.com/posts/7612013,For Sale:  Do All Appendix Carry Holster for S&W BG380 Non Laser Pistols,"Fletcher, Asheville, North Carolina",$ 62,"Listed On: Tuesday, May 8, 2018",Holsters,no type,no type,no type,no type,"Bodyguard 380 and M&P 380 Non Laser Do All Appendix Carry Holster This is the appendix carry holster you've been waiting for. Our newest holster is the perfect design to do everything that you need. Our new Do All Appendix Carry Holster, spare mag check, pistol check, fastest draw possible for appendix and front of pant carry check. Made of highly durable Kydex® with a Cordura® cloth backing for comfort, equipped with the Ulticlip for the ultimate in retention to your clothing. Won't wear your finish like leather. *** AVAILABLE IN LEFT AND RIGHT HANDED MODELS *** Now available, upgrade to the UltiClip XL for an additional $5.00. Comes standard with the Ulticlip 3 which accommodates a 1/4"" max thickness for use as a Holster Clip. The Ulticlip XL accommodates a 1.5"" max belt width for use as a Belt Clip and a 3/8"" max thickness for use as a Holster Clip.  Fits Smith & Wesson Bodyguard 380 and M&P 380 Non Laser Pistols. Made and hand finished in the USA! *** For use with the Factory OEM magazine only. ***  UPC: 636757905062   Brand: Galloway Precision   SKU: GP-DAH-BG-RT"
14,http://www.armslist.com/posts/7612014,For Sale:  BLACK FRIDAY Sig Sauer Pistol Range Bag Black,"Tooele, Salt Lake City, Utah",$ 35,"Listed On: Saturday, December 9, 2017",Targets,no type,no type,no type,no type,http://peakfirearms.com/index.php/black-friday-deals/sig-sauer-pistol-range-bag-black.html 40 S MAIN ST TOOELEM-F 10-7
