,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/2225001,For Sale:  WTS/WTT 550+ pieces of .380 brass for reloading,"Waco, Texas, United States",$ 20,"Listed On: Tuesday, October 15, 2013",Ammo,no type,no type,no type,no type,"Thanks for looking. Brass is located in Waco. Will meet FTF or will ship on buyer. 

There are 550+ pieces of brass. I have not hand inspected the brass, but I have removed any bad pieces I have seen while counting. I'm only charging for 500 pieces, so I am including an additional 10% for free, to account for any bad pieces.

Brass is mixed headstamp. 
Brass has not been cleaned. I'll clean / polish it for additional $5.
Brass is unprocessed.
Brass is once fired, to my knowledge.

$20 FTF
$26 TYD USPS Priority Mail

Will trade for Amazon Gift Cards, Cabelas Gift Cards, Other Reloading Components, heck even beer / whiskey.

PM questions.

Thanks,

JDK"
3,http://www.armslist.com/posts/2225003,For Sale:  Federal 45 auto,"Downtown, Bowling Green, Kentucky",$ 80,"Listed On: Tuesday, October 15, 2013",Ammo,no type,no type,no type,no type,Have 3 boxes of Federal 45 auto 230 grn fmj. Text or call REDACTED
4,http://www.armslist.com/posts/2225004,"For Trade:  Ruger GP100, 357","Virginia Beach, Hampton Roads, Virginia",Offer,"Listed On: Tuesday, October 15, 2013",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Like new, fired a few rounds to align the sights, but other than that, its a safe queen.
Date of manufacture is May of this year, comes with all, as it was, when it left Ruger.

This gun is a nail driver, shooting 38's is almost like shooting a short barrel 22, very smooth, very little recoil."
5,http://www.armslist.com/posts/2225005,For Sale:  Nebraska CCW class on October 20th.,"Omaha, Omaha, Nebraska",$ 125,"Listed On: Tuesday, October 15, 2013",Services,no type,no type,no type,no type,I am having a CCW (concealed Handgun) class on Sunday the 20th of October.  it will be held in Omaha start time is 8 A.M.  This class meets all the requirements for the Nebraska CCW and is being held by a NRA and State Patrol Certified Instructor.  Written test and shooting to take place on the same day.  Please reply with any questions.
7,http://www.armslist.com/posts/2225007,For Sale:  Wells Fargo Cortez Belt Buckle,"Porter, Tulsa, Oklahoma",$ 20,"Listed On: Friday, March 28, 2014",Miscellaneous,no type,no type,no type,no type,"Wells Fagro Cortez Belt Buckle
Made in England
E. Caylord, Mass
Fine Presidental and Royal Grade
Friend Jcwresale on Facebook to see our other items"
8,http://www.armslist.com/posts/2225008,For Sale/Trade:  Beretta .32 Tomcat,"Uptown, New Orleans, Louisiana",$ 1,"Listed On: Tuesday, October 15, 2013",Handguns,Beretta USA                                                                                ,32 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a blues Beretta tomcat in .32 acp that I would like to trade for a .38 revolver, smith and wesson, Ruger etc. or sell bu would rather trade"
10,http://www.armslist.com/posts/2225010,For Sale:  NIB SMITH AND WESSON AR 15 SPORT. WILL SHIP TO AN OUT OF STATE FFL. ADD 7% SALES TAX,"Pickens, Greenville, South Carolina",$ 675,"Listed On: Tuesday, October 15, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"FAMILY:AR-15 Rifle Series 
MODEL:M&P15 Sport 
TYPE:Rifle 
ACTION:Semi-Auto 
FINISH:Black Anodize 
STOCK/FRAME:Collapsible / Folding Stock 
STOCK/GRIPS:6 Position Telescopic
CALIBER/GAUGE:223 Rem | 5.56 NATO 
CAPACITY:30 
# OF MAGS:1 
MAGAZINE DESC:30 rd. PMAG 
BARREL:16"" 
OVERALL LENGTH:35"" Extended / 32"" Collapsed 
RATE-OF-TWIST:1-in-9"" 
RECEIVER:Aluminum
SIGHTS:Magpul Folding Rear 
ADDL INFO:Chrome Lined Gas Key 
ADDL INFO:Chrome Lined Bolt Carrier

MSRP: 739.00
OUR PRICE: 675.00"
11,http://www.armslist.com/posts/2225011,For Sale:  $1825 LNIB Black Elcan SpecterDR 1-4x 7.62 calibrated w/ Bikini Cover,"Heights, Houston, Texas","$ 1,825","Listed On: Sunday, October 27, 2013",Optics,no type,no type,no type,no type,WTS: $1825 LNIB Black Elcan SpecterDR 1-4x 7.62 calibrated w/ Bikini Cover. Located in Houston but will be in Waco in November. NO TRADES. PRICE IS FIRM.
13,http://www.armslist.com/posts/2225013,For Sale:  Safariland Holster - new price change,"Laconia, NH, New Hampshire, United States",$ 50,"Listed On: Tuesday, October 15, 2013",Holsters,no type,no type,no type,no type,"Safariland Black Basketweave Tactical Light Police Holster for Glock Mod 22.
Mid Ride Level II Retent Model #6280-837-81- Duty Gear RH Holster - New in the bag with directions. $149 at Central Police Supply in Houston Texas and $175 at Police Products.com.
Price $50.00 plus mailing costs. Law Enforcement or serious inquiries only please."
14,http://www.armslist.com/posts/2225014,For Sale/Trade:  Browning A bolt Hunter  rifle in 300 win mag,"Redmond, Bend, Oregon",$ 550,"Listed On: Tuesday, October 15, 2013",Rifles,Browning                                                                                ,300 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"I have a browning A bolt hunter in 300 win mag for sale 
Or trade. It's in great shape and functions flawlessly. 
 It comes with a red field 3/9/40 scope 
A leather sling and rifle case and box shells. Make an offer 
As I have my eye on something I want to buy."
