,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/2900000,For Sale:  Hi-Point 995TS 9mm Carbine,"Federal Way, Seattle, Washington",$ 400,"Listed On: Friday, April 4, 2014",Rifles,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,no type,Rifle,Bought new about 2 years ago. Around 500 rounds through it with no problems at all. Great shooter. Comes with the BSA red dot and 5 factory magazines. Slight discoloration on right side (ejection side) of dust cover. Hopefully you can see that in the pics. $400 OBO.
1,http://www.armslist.com/posts/2900001,"For Sale:  WINCHESTER 9mm 124 Grain FMJ, NATO Stamped BOX OF 50RDS $18 each.","Vancouver, Wa, Southwest Washington, Washington",$ 18,"Listed On: Friday, April 4, 2014",Ammo,no type,no type,no type,no type,WINCHESTER 9mm NATO Stamped 124 GRAIN FMJ BOX OF 50RDS. Pretty warm loads. $18 each.   Nato stamped on the brass.
3,http://www.armslist.com/posts/2900003,For Sale:  Remington 1100 Lt-20 guage,"Great Falls, Great Falls, Montana",$ 400,"Listed On: Friday, April 4, 2014",Shotguns,Remington                                                                                ,20 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Remington Shotgun Model 1100   Lt-20 ga, It is chambered for 3"" Mags and I bored the barrel out from Full choke to Modified. It has youth nylon stocks and adult walnut. The gun is in great shape"
4,http://www.armslist.com/posts/2900004,Want To Buy:  Want to buy ruger p series or ak,"Columbus, Columbus, Ohio",$ 550,"Listed On: Friday, April 4, 2014",Handguns,Ruger                                                                                ,45 ACP                                                                                ,no type,Pistol,"Hello, im in the market for a Ruger p series pistol or an ak47. I will be purchasing one on saturday the 12th. I am posting a week early because it will allow me to shop around and find the best firearm for the best price. I prefer 9mm or 45acp and 7.62x39 for the ak. I am a serious buyer and will not waste your time. I am looking to spend no more than $550. Thank you."
5,http://www.armslist.com/posts/2900005,"For Sale:  Sig Sauer AR-15 24"" Bull Barrel","Maple Grove, Minneapolis / St. Paul, Minnesota","$ 1,100","Listed On: Saturday, April 19, 2014",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Up for sale is a fully modified Sig Sauer M400. Asking $1100 without any sights.

Parts/Accessories:
Magpul Industries Adjustable Cheek and Length Butt Stock
Magpul Industries Pistol Grip
24"" Red X 5.56 Nato 1/8 Twist Stainless Steel Fluted Barrel
12.5"" Quad Rail
Round Gas Block
45 Degree Quick Release Rail Divert (for open sight)
Charge Handle Extension (left side)
Tactical Link Bolt Hold Open Release With Trigger Finger
3 Black Rail Handguards
2 Magpul Industries Mags 20 and 30 round

Asking $1,300 if included with the pictured sights:
Bushnell AR/223 4.5-18x40 Open Turret Parallax Adjust .223 BDC Reticle Scope
Nikon P-Series Scope Mount 
Sight Mark Four Reticle Open Sight

Plano 52""x15"" gun case included

Perfect varmint gun, 1/2 MOA groups with hand loaded rounds.
Less then 150 rounds fired, over 2200$ invested.
Please call or text REDACTED with questions or offers."
7,http://www.armslist.com/posts/2900007,"For Sale:  Over $2,000 worth of Glock stuff for sale ! ! !","Chattanooga Area, Chattanooga, Tennessee",$ 800,"Listed On: Friday, April 4, 2014",Miscellaneous,no type,no type,no type,no type,"Various Glock logo'd items, see list.
Will sell the whole lot for $800 obo"
8,http://www.armslist.com/posts/2900008,For Sale:  m&p compact,"central washington, Washington, United States",$ 500,"Listed On: Friday, April 4, 2014",Handguns,Smith & Wesson                                                                                ,357 SIG                                                                                ,Striker Fire                                                                                ,Pistol,"Very good condition smith and Wesson m&p compact in 357sig. Two mags and all factory packaging.  It has apex tactical ultimate striker block and sear and ill include a storm lake stainless .40sw barrel for shooting .40

Cpl and wdl required 

Thanks for looking"
9,http://www.armslist.com/posts/2900009,For Sale/Trade:  CMMG 300 Blackout NEW,"Denver, Denver, Colorado","$ 1,200","Listed On: Wednesday, April 9, 2014",Rifles,CMMG                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale a CMMG 300 Blackout

Free floating Bead Blasted CMMG Barrel

Mid Length Quadrail

Complete CMMG Lower

BCM Charging Handle

Magpul MOE Buttstock and Grip FDE

45 Degree angle sights

Also, we will include 250 Rounds of 300 blackout Ammo"
10,http://www.armslist.com/posts/2900010,Want To Buy:  Looking for a few AK's,"Edmond/OKC, Oklahoma City, Oklahoma","$ 66,669,999","Listed On: Wednesday, April 9, 2014",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Interested in the following AK's:

Any Chinese AK's, parts, mags, etc. If it's Chinese and AK, I'm interested.
Valmet
SA-85M
Mitchell
Arsenal SLR-107

Let me know what you have and what you're asking."
11,http://www.armslist.com/posts/2900011,For Sale:  1942 Izhevsk 91/30 Mosin Nagant with DDR stamp.,"Denton, Dallas, Texas",$ 160,"Listed On: Friday, April 4, 2014",Rifles,no type,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"In very good condition. It is not counter bored and the bolt and receiver is matching. Comes with a bayonet as well. For $20 extra I can throw in a rear sight mount and a 2 - 7x 30 scout scope. 

I'm from central denton and really would like to sell this rifle tomorrow 4/4/2014 so I can get an sks this weekend. We will have to meet face to face to make the sale. Thanks. 

Contact me at REDACTED"
12,http://www.armslist.com/posts/2900012,For Sale:  Gen 3 Glock 23,"Millcreek ,Bothell, Seattle, Washington",$ 550,"Listed On: Friday, April 4, 2014",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Hi ,I am selling my Glock 23 .40cal compact size I am the original owner my gun is like brand still I shot this gun 2 times total of 100rounds threw the barrel.

What I have in the gun..

Brand new Nightsites
Brand new beavertail

Must have CPL to purchase and must sign a BILL of Sale.thanks for looking

$550 Obo"
13,http://www.armslist.com/posts/2900013,For Sale:  Russian Made Saiga Tactical Folding Butt Stock And Pistol Grip,"East Side, Wichita, Kansas",$ 50,"Listed On: Friday, April 11, 2014",Gun,no type,no type,no type,no type,"For Sale is a Russian Made Tactical Folding Stock and Pistol Grip that fits all Saiga’s.   This is a great stock that anybody can throw on their unconverted Saiga. It’s made tough and I really have liked having it on my Saiga 12, I am however converting my shotgun and I am looking to sell this. Really can’t say enough that this is a really solid stock- have shot several 3” magnum 00 buck and BB rounds and it stays strong-no wiggling and has never acted loose or cheap.  

Full disclosure:  this has some scratches- not something that you are going to miss when you look at it. The scratches are all esthetic and they do not effect function-but I know that it’s a deal breaker for those of you that won’t take your weapon out except to show it off to your friends. Saiga’s are ugly anyway, so it really doesn’t do much to hurt how sexy your weapon will be.

These are selling online for somewhere between $120 and $140 so I think that it’s a fair price at $50. I’d like to turn this into cash for my next project but if you have something that you’d like to trade, let me know and I’ll consider it. Thanks for your time."
14,http://www.armslist.com/posts/2900014,Want To Buy:  WANTED:  22 ammo for $0.08 a round,"Lancaster to Encino, Los Angeles, California",$ 80,"Listed On: Friday, April 18, 2014",Ammo,no type,no type,no type,no type,"I live in Lancaster and work in Palmdale. I'm driving to Encino in the evening on 4/1 and 4/8, so I can meet anywhere along freeways (14, 5, 405)."
15,http://www.armslist.com/posts/2900015,For Sale/Trade:  s&w m&p shield 40,"west salem, La Crosse, Wisconsin",$ 450,"Listed On: Friday, April 4, 2014",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,I have for sale a smith and Wesson shield 40 for sale or trade I have two holsters for it and two mags im looking to either sell it or trade for something in 9mm let me know what you got
16,http://www.armslist.com/posts/2900016,For Sale:  Savage 110BA .338 Lapua,"Silverdale, Washington, United States","$ 1,850","Listed On: Friday, April 4, 2014",Rifles,Savage Arms                                                                                ,338 Lapua                                                                                ,Bolt Action                                                                                ,Rifle,"Near new condition.  Don't really have much money right now and need to sell it.
Feel free to text me at for further details and pictures. (Sold)"
17,http://www.armslist.com/posts/2900017,For Sale:  Condor Plate Carrier with Kevlar inserts and steel trauma plate,"Tulsa/Broken Arrow, Tulsa, Oklahoma",$ 400,"Listed On: Friday, April 4, 2014",Tactical,no type,no type,no type,no type,"Condor plate carrier with kevlar inserts and front steel trauma plate the vest does not come with the pouches or holster. Asking 400 cash obo willing to trade also just let me know what you have.

You can contact me at REDACTED Im in the borken arrow area"
18,http://www.armslist.com/posts/2900018,For Sale:  M1A for Sale,"elgin, Nebraska, United States","$ 3,000","Listed On: Friday, April 4, 2014",Rifles,Springfield                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,M1A with troy sass package cayote tan and sightron scope 6x24
19,http://www.armslist.com/posts/2900019,For Trade:  S&W shield 9mm,"sevierville, Knoxville, Tennessee",Offer,"Listed On: Friday, April 4, 2014",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,1 Month old S&W shield 9mm it has talon grips and i have an alien IWB holster included text me eight six five 278-0538 i have picture also
20,http://www.armslist.com/posts/2900020,For Sale/Trade:  Sell or Trade,"Wash. C. H., Dayton, Ohio",$ 0,"Listed On: Friday, April 4, 2014",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,Gen4. Glock 23. 10 rounds put through it.Just like new.3 mags.Will trade for ammo or another gun.
22,http://www.armslist.com/posts/2900022,For Sale:  Springfield xd 9 subcompact,"West Seattle, Seattle, Washington",$ 600,"Listed On: Friday, April 4, 2014",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Brand new condition with original box, lock, paperwork, Speed Loader and open carry holster. Night sights. Includes 3 mags, one standard 13rd and two extended 16rd with finger extension. 1-Kydex owb, 1-kydex iwb, 1- alien iwb and 1-leather iwb.  Low round count. 



Cash Price: $600

Must have valid ID, WCP and be willing to fill out a complete Bill of Sale for my records."
23,http://www.armslist.com/posts/2900023,For Sale:  galco iwb for xds,"Murfreesboro, Tennessee, United States",$ 25,"Listed On: Friday, April 4, 2014",Holsters,no type,no type,no type,no type,i have a galco inside the waist band holster for a xds for sale $25 bucks in murfreesboro REDACTED
