,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5776000,For Sale:  93r17,"Forest Lake, Minneapolis / St. Paul, Minnesota",$ 325,"Listed On: Wednesday, August 10, 2016",Rifles,Savage Arms                                                                                ,17 HMR                                                                                ,Bolt Action                                                                                ,Rifle,I have a 93r17 for sale. has bull barrel and nice bsa sweet 17 scope mounted on it. Has seen less than 400 rounds.
1,http://www.armslist.com/posts/5776001,For Sale:   Marlin Model 90 12g USED,"RIGBY, Idaho Falls, Idaho",$ 375,"Listed On: Thursday, September 15, 2016",Shotguns,Marlin                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"Marlin Model 90 12GA
This gun is used but in great condition.
Model: Model 90
Gauge: 12GA
Serial Number: F2191
Action: Over and Under Shotgun
Metal Finish: Blued
Receiver: Steel receiver
Barrel Length: 30"" Steel barrels.
Chamber:2 ¾”
Chokes:Fixed chokes
Stock: Wood stock
L.O.P.:14 ½ "" length of pull from front trigger over Pachmayr pad
Sights: Front fiber optic sight
Weight: 7lb 12oz"
3,http://www.armslist.com/posts/5776003,For Sale:  Northwest Trade Gun Flint lock 20 ga by Charlie Edwards - Oregon Stk# P-79-65,"Springfield, Eugene, Oregon","$ 1,295","Listed On: Saturday, April 8, 2017",Muzzle,no type,no type,no type,Muzzle Loader,"This .62 caliber - 20 gauge North West Trade Gun with a P++ grade Maple stock has a browned tapered octagon to 16 flats to double wedding bands to round 1-1/16"" to 3/4"" x 38"" Oregon Barrel Company barrel. It is fitted with a large Siler flintlock, single trigger and brass furniture. Length of pull is 14"". Good wood to metal fit - made by Charlie Edwards - Oregon. Condition: Very good. This items stock number is P-79-65, please use this number when referencing this item."
4,http://www.armslist.com/posts/5776004,For Trade:  Sig p938 Blackwood,"Stillwater, Oklahoma, United States",Offer,"Listed On: Wednesday, August 10, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,for trade:  like new Sig P938 blackwood edition with IWB holster and leather OWB paddle holster.  Two mags and original box.  Less than 50 rds fired
5,http://www.armslist.com/posts/5776005,For Sale/Trade:  Marlin 336W 30-30,"Jacksonville, Jacksonville, North Carolina",$ 450,"Listed On: Saturday, November 5, 2016",Rifles,Marlin                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,"Marlin 336W. Birch stock, new never fired. Will include 120 rounds ammunition."
6,http://www.armslist.com/posts/5776006,For Sale/Trade:  2009 Yz450F,"Brandon, Jackson, Mississippi","$ 2,500","Listed On: Wednesday, August 10, 2016",Vehicles,no type,no type,no type,no type,"Great dirtbike and runs perfect, rides like a Cadillac with plenty of power. Will sell or trade. Call or text REDACTED thanks"
10,http://www.armslist.com/posts/5776010,For Sale:  mossberg 702 plinkster,"Forest Lake, Minneapolis / St. Paul, Minnesota",$ 185,"Listed On: Wednesday, August 10, 2016",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,I have for sale a mossberg plinkster in great shape has not seen many rounds. I do one 25 round magazine and two 10s. Must have permit to purchase/permit to carry.
11,http://www.armslist.com/posts/5776011,For Sale:  Taurus PT111 Millenium G2,"Salem, Salem, Oregon",$ 289,"Listed On: Thursday, December 1, 2016",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,The all new and amazing Taurus PT111 G2. Very hard to get right now as everybody wants one. We have several in stock ready to go home with you today! This gun is the size of a Shield but isa double stack and holds 12 rounds. $289.00 for black $299.00 for stainless.
12,http://www.armslist.com/posts/5776012,For Trade:  Psa ar15,"Summerville, Charleston, South Carolina",Offer,"Listed On: Monday, August 15, 2016",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"A mid length psa ar15 with minimalist stock, truglo red dot, scope elevator, flip up rear iorn sights, sling and 5 mags. Local only no shipping must have SC ID"
13,http://www.armslist.com/posts/5776013,For Sale:  Mossberg 500,"Tulsa/ Broken Arrow, Tulsa, Oklahoma",$ 275,"Listed On: Friday, September 23, 2016",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,I am selling a Mossberg 500 12 guage shotgun.
