,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5956000,For Sale:  Savage .300 Model 99,"Freedom, PA., Pennsylvania, United States",$ 475,"Listed On: Friday, December 9, 2016",Rifles,Savage Arms                                                                                ,no type,Lever Action                                                                                ,Rifle,Savage .300model 99$475.00
1,http://www.armslist.com/posts/5956001,For Sale:  Kel-Tec PMR-30,"NW Reno, Reno, Nevada",$ 450,"Listed On: Friday, September 30, 2016",Handguns,Kel-Tec                                                                                ,no type,Double / Single Action                                                                                ,Pistol,"Like new PMR-30 .22 WMR pistol. Only shot about 50 rounds through it before the front Hi-Viz sight pipe fell out. Fiber optic pipe needs to be replaced or glued. Other than that, like new. Includes (2) 30 round mags, box & papers.$450REDACTED"
2,http://www.armslist.com/posts/5956002,For Sale/Trade:  Para Double Stack Mags.,"EL RENO, Oklahoma City, Oklahoma",$ 35,"Listed On: Wednesday, October 12, 2016",Magazines,no type,no type,no type,no type,(1) Para Double Stack Mag For .40 S&W $35.00 OBO(1) Para Double Stack Mag For .38 Super $30.00 OBOBoth in exelent conditionI've uaed both in my Para P18.9 with no problem's405-eight 0 eight-9 six 5 four
3,http://www.armslist.com/posts/5956003,For Sale/Trade:  S&W model 19-6 snub nose,"ALBUQUERQUE, Albuquerque, New Mexico",$ 725,"Listed On: Friday, September 30, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Beautiful S&W model 19-6 snub nose for sale or trade. Looking for a nice 1911. $725 obo.
4,http://www.armslist.com/posts/5956004,For Sale:  Remington 700 LSS,"Nebraska City, Lincoln, Nebraska",$ 950,"Listed On: Sunday, November 27, 2016",Rifles,Remington                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,Have an absolutely beautiful 243 for sale.  Scope is a nikon buckmasters 6-18.  The pictures do this gun no justice and it looks and shoots like brand new.  Also I have sent it to remington for the trigger recall.  Asking $950.  40220932 seven six.
5,http://www.armslist.com/posts/5956005,For Trade:  Glock 33,"Niota tn, Knoxville, Tennessee",Offer,"Listed On: Tuesday, November 15, 2016",Handguns,Glock                                                                                ,357 SIG                                                                                ,Striker Fire                                                                                ,Pistol,I have a g33 for trade only. Has glock box 2 mags with pierce + 2 pinky extensions on both mags. Maybe a paddle holster. Will only trade for a G27. My gun is in like new condition so expect yours to be too. Don't send any other offers other than a G27. Must be legally able to own a gun and must show HCP upon trade. No questions asked. If you don't have a HCP DO NOT OFFER TRADE. NO CASH PRICE ON GUN. TRADE ONLY. Call or text only. NO EMAILS. REDACTED
6,http://www.armslist.com/posts/5956006,For Sale:  Springfield xds 3.3 9mm,"Austin, Austin, Texas",FREE,"Listed On: Friday, September 30, 2016",Handguns,no type,no type,no type,no type,"Selling my Springfield xds 3.3 9mm  bi-tone For sale, I have a Springfield xds 9mm ... $450"
7,http://www.armslist.com/posts/5956007,For Sale/Trade:  SKS and Lee Enfield Trade?,"Linden, Fayetteville, North Carolina",$ 0,"Listed On: Tuesday, October 18, 2016",Antique,no type,no type,no type,no type,"Couple things for trade.. SKS, Lee Enfield, Walther Pistol. Have a Yugo numbers matching SKS with original side pouch, oil kit, bayonet and sling that I puled out of cosmoline (only owner). I also have about 4-6 Duckbill Tapco 20rd mags to go with it. Also I have  a WWII used and later armory stored Lee Enfield SMLE no2 mk4 I got from my friends dad's estate sale for sale or trade. Also have a rare OD green Walther P99AS first gen and first 5k US import (german stamp) in 40SW. Seeing whats out there, making room in the gun safe..... Interested in pretty much anything. Shoot me offers. 9.1.0.6.7.0.1.3.8.9Would love lever gun, a scout rifle, 308 bolt rifle, or anything else interesting. Thanks."
8,http://www.armslist.com/posts/5956008,For Sale:  NEW 5.56 NATO Complete URG,"Tacoma, Tacoma, Washington",$ 400,"Listed On: Sunday, November 6, 2016",Gun,no type,no type,no type,no type,"All New never fired.Anderson Manufacturing Lightweight Sport AR stripped Upper Receiver. No forward assist or port ejection door assembly. 7075-T6 Aluminum and M4 feed ramps. PSA 5.56mm Full-auto profile Bolt Carrier Group. Carpenter 158 Bolt, and a full profile chrome lined carrier.PSA Freedoom 16"" Barrel Length 4150V Steel Midlength Gas. Melonite Finish 5.56 NATO Chamber 1 in 7"" Barrel twist.15"" Keymod Free Float Rail with slim profile.Aero Precision gas block and stainless steel tube.Standard charging handle.Bird cage Flash hider."
11,http://www.armslist.com/posts/5956011,For Sale/Trade:  Remington 783 Boyds Thumbhole Coyote .300 Win. Mag,"Gladstone, Kansas City, Missouri",$ 450,"Listed On: Thursday, October 6, 2016",Rifles,Remington                                                                                ,300 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Remington 783.300 Win. Mag24"" barrel1/10 twistUograded with Boyd's Thumbhole Coyote stock"
13,http://www.armslist.com/posts/5956013,For Sale:  SCAR 17 BRAND NEW IN BOX!!!!!,"SUSSEX COUNTY, New Jersey, United States","$ 3,000","Listed On: Friday, September 30, 2016",Rifles,FN Herstal S.A.                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"SCAR 17 BRAND NEW IN BOX NEVER BEEN FIRED. HAS 16 INCH BARREL AND THE GUN IS BLACK. THIS FIREARM IS NJ COMPLIANT SO THE STOCK IS PINNED ON A NUMBER 4 AND THE MUZZLE BRAKE IS PINNED AND WELDED AS WELL AS THE MAG BEING PINNED TO 15 ROUNDS.THE PRICE IS FIRM AT $3,000. ALWAYS KEPT IN A CLIMATE CONTROLED SAFE WITH NO MOISTURE. ANY QUESTINGS CONTACT ME AT REDACTEDIF YOU ARE A SERIOUS BUYER THE PURCHASE MUST BE DONE THROUGH FFL FOR SECURITY PURPOSES."
14,http://www.armslist.com/posts/5956014,For Sale:  Taurus 85 ss,"Duncanville, Dallas, Texas",$ 315,"Listed On: Friday, September 30, 2016",Handguns,no type,no type,no type,no type,"I have a taurus 85 in 38 special stainless steel 5 shot only 75 rounds through it bought in march comes with underwood hardcast ammo an IWB holster and 1 speed loader. I'm looking to sell or trade let me know what you have to offer, interested in a complete AR lower, 9mm ammo, just throw me an offer, asking 315 OBO thank you"
