,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6967000,For Sale/Trade:  1873 SA Trapdoor CARBINE!,"Summit County, Western Slope, Colorado","$ 2,000","Listed On: Sunday, June 25, 2017",Antique,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"1873 45-70 Trapdoor Carbine stamped ""1887"" on stock.  Perfectly legible cartouches, U.S and inspector markings along with superb bore/rifling! Stock is in excellent shape with minor damage under receiver(chipping). Small amount of case coloring visible. A fine Carbine at 140 yrs old!"
1,http://www.armslist.com/posts/6967001,Want To Buy:  Want to buy a kel-tec sub 2000,"Realigh Durham, Raleigh / Durham / CH, North Carolina",Offer,"Listed On: Sunday, June 18, 2017",Rifles,Kel-Tec                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Want to buy a kel-tec sub 2000 in 9mm or 40S&wText REDACTED
2,http://www.armslist.com/posts/6967002,For Sale/Trade:  Walther PPS M2,"Brownsburg, Indianapolis, Indiana",$ 425,"Listed On: Friday, July 21, 2017",Handguns,Walther                                                                                ,9mm Luger (9x19),Semi-automatic                                                                                ,Rifle,"Like new. Comes with box, 2 mags, and crossbreed freedomcarry IWB holster."
4,http://www.armslist.com/posts/6967004,For Sale:  Pelican & specialty cases,"tacoma/olympia, Washington, United States",$ 250,"Listed On: Monday, June 19, 2017",Targets,no type,no type,no type,no type,"Ive got a total of 4 cases 2pelicans and 2specialty the biggest is a pelican with the pic n pluck foam still in there and the next biggest is the specialty case with specialty foam slots, i believe it was originally intended and used for laptops . displays and hard drives but would be a good one for clips, magazines or even pistols.. the 2 smaller ones have the thin foam on the top or botom and are good for things like optics, attachments, accessories, gopros,, or even digital cameras and lenses. i need the extra room and the extra money so im only gonna sell them if they all go together.. $250 for all 4 is less then what i paid for the pelican. will consider and fair trades especially if its a fair trade for somethin i can sell a little easier"
5,http://www.armslist.com/posts/6967005,For Sale/Trade:  Glock 30 w/ extras like new,"Cincinnati/dayton, Cincinnati, Ohio",$ 550,"Listed On: Friday, August 11, 2017",Handguns,Glock                                                                                ,45 ACP,no type,no type,"Very nice Glock 30 with Glock grease still on the slide shot very little. Some with a SMG tactical 26 Rd extended mag along with with the two factory 10 RDS. Has new mepro night sights orange rear, neon green front. And questions or for pictures shoot an email thanks. 525 is the cash price. If you want the light add 90 bucks. Thanks"
6,http://www.armslist.com/posts/6967006,For Sale:  Remington 700 Varmint 308 Left Handed,"Cape Coral, South West Florida, Florida",$ 600,"Listed On: Monday, October 9, 2017",Rifles,Glock                                                                                ,45 ACP,no type,Rifle,"Remington 700 LEFT HANDED 308 with 26"" heavy barrel with box. This is the SPS Varmint. Less than 100 rounds fired. Has a flat Timney trigger, professionally threaded bolt knob and Leupold Mark 4 20moa base. Scope/rings are not includedCape Coral area only$600 May trade for something that sparks my interest."
7,http://www.armslist.com/posts/6967007,For Sale:  Universal Sight Pusher,"Benton, Wilkes-Barre/Scranton, Pennsylvania",$ 70,"Listed On: Friday, August 11, 2017",Gun,Glock                                                                                ,45 ACP,no type,Rifle,"Used once, perfect condition. $70On Amazon:https://www.amazon.com/gp/aw/d/B016R4DXJW"
8,http://www.armslist.com/posts/6967008,For Sale:  Spikes crusader ar15 AR 15,"Miami, Miami-Dade, South Florida",$ 850,"Listed On: Saturday, June 24, 2017",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Here a spikes crusader in tactical grey cerakote, the color reminded me of a suit of armor.  It's been color filled with white and red in the logo, and black letters with safety in white.  7.5"" stainless barrel in  223 wylde.  Stainless gas block, with a 7"" key mod free float from matrix arms.  Also have a Shockwave stabilizer brace I just haven't put on yet.  This was a father's day project that I had to abandon because the wife wants to go to disney..... I have a lot into the build and I'm only asking $850.  All work and ffl by hardliners guns and R&R firearms."
9,http://www.armslist.com/posts/6967009,For Sale/Trade:  POF Renegade Plus. Factory Bronze color,"Hixson Chattanooga, Chattanooga, Tennessee",$ 1,"Listed On: Sunday, June 18, 2017",Rifles,Patriot Ordinance Factory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Like new condition POF Renegade Plus in factory burnt bronze color with original magazine and also magpul flip up sights added. This is the newest Gen4 model. This is 100% factory rifle with the exception of the magpul sights to see full specs go to pof-USA.com. Rifle new was 1799.99 from sportsmans in Chattanooga. Make an offer.  REDACTED
11,http://www.armslist.com/posts/6967011,Want To Buy:  9mm pistol upper w BCG,"PORTSMOUTH, Hampton Roads, Virginia",Offer,"Listed On: Sunday, June 18, 2017",Handguns,no type,no type,no type,no type,Looking for a 9mm pistol upper along with bolt.
12,http://www.armslist.com/posts/6967012,For Sale:  Brand new Leupold  VX2 3-9x40 CDS,"Oshkosh, Appleton, Wisconsin",$ 275,"Listed On: Friday, June 30, 2017",Optics,no type,no type,no type,no type,"Leupold VX2 3-9x40 CDS. Box was opened but scope is brand new never used. Comes in box with owners manual, CDS coupon and lens cover. $275.00 Firm."
13,http://www.armslist.com/posts/6967013,For Sale:  Taurus Pt111 with 3 magazines,"Orange Park, Jacksonville, Florida",FREE,"Listed On: Sunday, June 18, 2017",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,Great gun. Works well. My wife dislikes the trigger so I'm going with a different gun.
14,http://www.armslist.com/posts/6967014,For Sale:  Red dot and 3x Magnifier,"Racine, Milwaukee, Wisconsin",$ 80,"Listed On: Tuesday, July 11, 2017",Optics,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Bushnell TRS 25 Red dot with riser, unused. $55.00Firefield 3x Maginifier with flip side mount, unused. $30..00$80 for both. Pick up Racine/Kenosha"
15,http://www.armslist.com/posts/6967015,For Sale:  Weatherby Deluxe 416 Wby Mag,"San Antonio, San Antonio, Texas",$ 850,"Listed On: Sunday, June 18, 2017",Rifles,Weatherby                                                                                ,416 Weatherby Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Up for sale is an excellent condition Weatherby Deluxe 416 Wby Magnum with a 26"" barrel with Accubrake, rings and bases, sling. Very few rds. Ships to FFL in legal states only"
16,http://www.armslist.com/posts/6967016,For Sale:  150rds of Winchester .357 Magnum 110gr JHP Personal Defense Ammo.,"Salem,IL 62881, Southern Illinois, Illinois",$ 80,"Listed On: Friday, July 14, 2017",Ammo,Weatherby                                                                                ,416 Weatherby Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Have 150rds of .357 Magnum Winchester 110gr JHP. These are Personal Defense Ammunition. Selling all 150rds for-$80.00 Cash. Price is Firm! No trades, No emails please. If interested you can Call or Text me at-REDACTED. Thanks for looking!"
18,http://www.armslist.com/posts/6967018,For Sale:  NEW Sig P226 MK-25 9mm,"South Toledo, Toledo, Ohio",$ 825,"Listed On: Saturday, June 24, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"This is a brand new Sig Sauer P226 9mm MK-25 in black.  The UPC is REDACTED9.  I installed the E2 grip ipgrade, but other then that, this gun has never been fired.  Comes with all oprignal paperwork and magazines, Sig sticker, etc.  This firearm was manufactured on October 13th, 2016.  After puirchasing this Sig, I decided to sell it to start investing in a long rifle project.  Feel free to ask any questions!  Cash only sales, no trades.  Please call or text 419-810-279five."
19,http://www.armslist.com/posts/6967019,For Sale:  HK P30SK 9mm Variant 3,"Oshkosh, Appleton, Wisconsin",$ 550,"Listed On: Sunday, June 18, 2017",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,HK P30SK Variant 3. SA/DA with decocker NO safety. Luminescent sights. Gun was purchased new in January and only to the range twice. Comes with all original accessories that it did new. I will also include a sleeve to use with 15rd P30/VP9 magazine. Shoots awesome. Excellent condition. $550.00 obo.
20,http://www.armslist.com/posts/6967020,For Sale/Trade:  M&P shield .40 w/Extras,"Vero beach, Port St. Lucie, Florida",$ 325,"Listed On: Wednesday, July 5, 2017",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Like new shield chambered in 40sw. Low round count (less than 300) Comes with one 6 rnd mag. Two 7 rnd mags. One 9 rnd mag. All loaded with pd rounds. Talon grips and a Blackhawk iwb appendix holster. $325 for everything. Text or call REDACTED
21,http://www.armslist.com/posts/6967021,For Sale:  Moss berg Patriot  -  PENDING,"Minnetonka, Minneapolis / St. Paul, Minnesota",$ 325,"Listed On: Monday, October 16, 2017",Rifles,Mossberg                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"Mossberg Patriot #27869 bolt action 30-06 rifle, Mossy Oak BU Country synthetic stock, 22"" matte fluted barrel, 3-9x40 scope, brand new in its box. If your reading this, the gun is still available, inquiries asking such will be ignored, as will low ball offers. Sorry no trades. $325. firm."
22,http://www.armslist.com/posts/6967022,For Trade:  Ruger single six,"reidsville, Greensboro, North Carolina",Offer,"Listed On: Sunday, June 18, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,new in the box never fired with all ffrom factory ruger single six stainless with wood grips 6 1/2 barrel and 22lr and 22mag cyl
25,http://www.armslist.com/posts/6967025,For Sale/Trade:  Glock 22 like new for compact .45,"Hanahan, Charleston, South Carolina",$ 550,"Listed On: Wednesday, August 9, 2017",Handguns,Glock                                                                                ,40 S&W                                                                                ,no type,Pistol,"Like New Glock 22. Great pistol, I just need something a little smaller. Comes with 2-15rd mags, a holster and factory hard case."
26,http://www.armslist.com/posts/6967026,For Trade:  PTR 32 like new 7.62x39,"Yukon, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, June 18, 2017",Rifles,PTR Industries                                                                                ,7.62x39                                                                                ,no type,Rifle,"guns like new. Cambered in 7.62x39 uses AK mags has a Hi Lux scope made for this rd. This isn't a cheap Century clone. Ptr is as close as you can get to a real HK for half the money. Feeds like a champ. Looking for trades. Mostly pistols. Trp, Kimber SOC , Dan Wesson 1911s,Sig MPX ,cZ Scorpion Carbine ,HK p30L or maybe a totally decked out glock 34 plus cash. Yukon REDACTED"
27,http://www.armslist.com/posts/6967027,For Sale/Trade:  Rare “Herm Schneider” 8x57JS Mauser Rifle Double Trigger,"Castlerock, Denver, Colorado","$ 1,300","Listed On: Saturday, December 9, 2017",Antique,PTR Industries                                                                                ,7.62x39                                                                                ,no type,Rifle,"Dont know much about the rifle...Barrel is stamped with “Herm Schneider”, stamped eagle over 3 digit code and  A few other markings .. the number “128” is stamped on majority of the parts throughout the gun. German style Engraving on receiver,  adjustable Double Set Triggers, slim Mauser Stock(same as Mauser commercial Hunting rifles). Beautiful Rifle!"
28,http://www.armslist.com/posts/6967028,For Sale:  Ruger SR9C,"Hampton, Hampton Roads, Virginia",$ 475,"Listed On: Sunday, June 18, 2017",Handguns,Ruger                                                                                ,9mm Makarov                                                                                ,no type,Pistol,I have a like new ruger SR9C that is in excellent condition. Gun comes with two mags and I'll throw in a black hawk open carry holster.
29,http://www.armslist.com/posts/6967029,For Trade:  Pap M92 AK Pistol Trade to AR Pistol 9mm,"Leestown rd, Lexington, Kentucky",Offer,"Listed On: Sunday, October 15, 2017",Handguns,Century International Arms                                                                                ,7.62x39,no type,Pistol,"TRADE ONLY NOT FOR SALE 
LIKE NEW pap m92 ak pistol 7.62×39
With arm brace & box and paperwork New Alg Akt Defense Trigger 
New midwest Industries quad rail
New Magpul rail covers  2 magpul grips a K2 FDE & black 
New holosun 403C 2moa solar powered red dot 
28 30 round mags 
14 Tapco are loaded 
14 steel mags 
280 red army hallowpoints 140 target rounds tula 
I just finished it, Only Fired 90 roundsI have Over $1400 invested in it all. TEXT ME @ 859.447.004ONENO TEXT AFTER 7PM PLEASE THANKS FOR YOUR TIME"
30,http://www.armslist.com/posts/6967030,For Sale:  All matching sks,"Springfield, Springfield, Missouri",$ 400,"Listed On: Sunday, June 18, 2017",Rifles,Century International Arms                                                                                ,7.62x39,no type,Rifle,In very good condition all matching #'s and complete with bayonet cleaning rod and the cleaning kit is in the stockOther listings also
33,http://www.armslist.com/posts/6967033,For Trade:  Kimber Custom ll 45 acp 1911,"Porter, Houston, Texas",Offer,"Listed On: Sunday, June 18, 2017",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Sell or trade a Kimber Custom ll in the original box with the following upgrades:1 Black and burnt bronze cerakote2 Ed Brown extended magwell3 Wilson Combat ambi safety4 Vickers 10-8 flat trigger5 Trijicon night sights6 EGW ball head long disconnector7 EGW hard sear$900.00 cash or tradeREDACTED
34,http://www.armslist.com/posts/6967034,For Sale:  H&R/NEF/Handi rifle,"Eastlake, Cleveland, Ohio",$ 275,"Listed On: Sunday, June 18, 2017",Rifles,H&R                                                                                ,243 Winchester                                                                                ,Break Open                                                                                ,Rifle,"New England Firearms .243. Tasco 3-9x50 World Class scope. 22"" barrel. Partial box of Remington ammo and a couple boxes of 1x fired brass. Very good shooter in good condition. I also have a 22-250 and a heavy barrel .223, both with wood stocks and same scope and some ammo. I am asking $275 each. Will not travel to meet. 21 and over with Ohio ID. Serious buyers only please. Will remove add when sold."
35,http://www.armslist.com/posts/6967035,"For Trade:  11.5"" Spikes/BCM AR Pistol","NW OKC, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, June 18, 2017",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a 11.5"" AR pistol looking to trade for a 1911. The lower is a Spikes Crusader with spikes lower parts kit, Spikes pistol tube or i can add a KAK shockwave pistol brace. The upper is a BCM reciever, barrel, flashhider and gas system, Troy bravo battle rail, Fail Zero BCG, BCM charging handle. I currently have a Sig Romeo 5 on it but I have a Vortex sparc I could add to it. ****Suppressor not included**** I'm mostly interested in trading for a 1911 commander size but will consider other pistols in 9 or 45."
36,http://www.armslist.com/posts/6967036,For Sale:  Glock 27 - Perfect Condition,"Clearwater, Tampa/St. Pete, Florida",$ 400,"Listed On: Sunday, June 18, 2017",Handguns,Glock                                                                                ,40 cal                                                                                ,Striker Fire                                                                                ,Pistol,Glock 27  40 Caliber /  Gen 3 / Perfect Condition  Less then 80 rounds went through it.Still in box.
37,http://www.armslist.com/posts/6967037,For Sale/Trade:  Smith & Wesson Body guard 380,"Franklin, Indianapolis, Indiana",$ 250,"Listed On: Sunday, June 18, 2017",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,Bought this gun about a year ago. Had it stippled and have only put about 70 rounds through it. Will come with case from S&W as well as about 15 or so critical defense rounds.
39,http://www.armslist.com/posts/6967039,For Sale/Trade:  Mossberg night train 308,"Nicholasville, Lexington, Kentucky",$ 1,"Listed On: Sunday, June 18, 2017",Rifles,Mossberg                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,i have a nice mossberg night train 308 rifle just testing the water just email with trade offers or cash offers thanks and god bless
40,http://www.armslist.com/posts/6967040,For Sale:  vortex spitfire 3X,"tooele, Salt Lake City, Utah",$ 250,"Listed On: Sunday, June 18, 2017",Optics,Mossberg                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,new in box spitfire 3x prism scope. spr-1303 great scope for a ar15
41,http://www.armslist.com/posts/6967041,For Sale/Trade:  Walther P22,"Winter Garden, FL, Orlando, Florida",$ 300,"Listed On: Friday, June 23, 2017",Handguns,Walther                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,"Walther P22 for trade.  Only shot once, comes with 2 mags."
42,http://www.armslist.com/posts/6967042,For Sale/Trade:  S&W 9mm,"Louisville, Louisville, Kentucky",$ 275,"Listed On: Sunday, June 18, 2017",Antique,Walther                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,S&W Sw9ve 16+1 great condition
45,http://www.armslist.com/posts/6967045,For Sale/Trade:  Propane/natural gas ventless fireplace,"Mineral city, Akron, Ohio",$ 1,"Listed On: Tuesday, August 15, 2017",Miscellaneous,no type,no type,no type,no type,"I can take better pictures if someone is interested, these ones were already in my phone.my buddy owed me some money and I took this instead to trade or sell. His boss bought it for 800 and never used it so he let my buddy do some side work for it. I don't know much about it, was told it is a Sundance ventless fireplace heater. I am open to sale or trade, any trades are a possibility, the worst I can say to an offer is no thank you. Want to get it out of my house to clean up some space."
46,http://www.armslist.com/posts/6967046,"For Sale:  RADICAL FIREARMS 10.5"" SS BARREL WITH 10"" FGS ROUND RAIL 7.62X39 UPPER BCG & CHARGING HANDLE INCLUDED! COMPLETE!","South Appleton, Appleton, Wisconsin",$ 239,"Listed On: Sunday, June 18, 2017",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Forged Mil-Spec Upper Receiver. 10.5"" HBAR Stainless Barrel. 1 in 10"" twist rate. Carbine length gas-system for improved reliability. M16 BCG, Extractor booster pre-installed for reliable extraction! Radical Firearms 10"" FGS (Forward Guard Shield) Round Rail. Allows for the use of Magpul MOE attachments as well as RF FGS Attachments.
Comes with one 20rd ASC magazine. American Made!Pin this bad boy to your mil spec lower and shoot cheap ammo all day long. 7.62x39...The original 300 blackout in my opinion...lolPlease feel free to text (preferably), call or email anytime. If this ad is up then it's still for sale. Lowballers will get no response. Willing to meet in and around the Fox Valley area.$239 obo"
47,http://www.armslist.com/posts/6967047,Want To Buy:  Mossberg 930 slug barrel,"Jackson center, Lima, Ohio",$ 1,"Listed On: Friday, June 23, 2017",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Wanted to buy a Mossberg 930slug barrel call or text REDACTED anytime text is best   if no answer leave message I will return your call
