,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6284000,For Sale/Trade:  Brass,"East End, Louisville, Kentucky",$ 0,"Listed On: Friday, January 20, 2017",Reloading,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"I am not reloading any of these anymore so I am selling the following: Brass - .270 WIN-221 PCS $22.....7mm STW-75 PCS $75..... .30-06-255 PCS $71......30-30 WIN-135 PCS $31.....  .30 carbine 314 PCS $62 ...... .280 REM-36 PCS $12 ..... .220 Super Swift-38 PCS $26 ..... .270 Weatherby MAG- Box of 20 PCS -$21 ...... 9mm Luger-861 PCS (109 Primed & ready to load) $31 ...... .38 SPL-654 PCS (350 Nickle) $42 ..... .357 MAG-279 PCS (225 Nickle) $40 ...... .40 S&W-200 PCS $7 ......32 S&W Long-47 PCS $6 ..... .38 Super Auto-34 PCS $4 ..... .22 Hornet-53 PCS $51 ..... .45 Auto-149 PCS $11 ..... .218 BEE- 50 PCS in Win BOX $22 ..... .243-144 PCS $26 ....All good brass, offers welcome."
1,http://www.armslist.com/posts/6284001,For Sale:  Marlin x7vh 223,"Idaho falls, Idaho Falls, Idaho",$ 400,"Listed On: Monday, January 2, 2017",Rifles,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Rifle,"Marlin x7vh 223 26"" heavy barrel. Great shooting rifle, just don't shoot much anymore. These are getting harder and harder to find since they discontinued them. REDACTED calls only. $400.00 obo"
2,http://www.armslist.com/posts/6284002,For Sale/Trade:  AMERICAN CLASSIC II 45ACP 1911 FOR TRADE,"Troy, Mo, St. Louis, Missouri",$ 550,"Listed On: Monday, January 2, 2017",Handguns,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Metro Arms American  classic  II with HiViz front sight for sale for $550 or trade EVEN for AR/AK pistol or rifle.  Located  in  Troy  Mo.
3,http://www.armslist.com/posts/6284003,For Sale:  PMAG D60,"Huntington, Huntington / Ashland, West Virginia",$ 120,"Listed On: Tuesday, January 10, 2017",Magazines,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,PMAG D60 NEW IN BOX.
4,http://www.armslist.com/posts/6284004,For Sale:  Springfield Armory Legend 1911,"missoula, Missoula, Montana","$ 1,500","Listed On: Monday, April 3, 2017",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Springfield Armory Rob Leatham Legend Series Level One 1911 45 acp pistol in excellent condition. 10 high quality magazines with holder, 2 holsters, and aluminum case included. Shipping can be arranged at buyers expense."
5,http://www.armslist.com/posts/6284005,For Sale/Trade:  Springfield 1911 45,"Phenix city, Columbus, GA, Georgia",$ 700,"Listed On: Monday, January 2, 2017",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,1911
6,http://www.armslist.com/posts/6284006,For Sale:  Carbine,"Caro, Michigan, United States",$ 275,"Listed On: Friday, February 17, 2017",Rifles,Springfield                                                                                ,30 Carbine                                                                                ,Semi-automatic                                                                                ,Rifle,PendingCarbine .30 No TradesNo Shipping in person LocalCash
8,http://www.armslist.com/posts/6284008,For Sale:  Savage 320 Pump w/ 92 rounds,"N raleigh, Raleigh / Durham / CH, North Carolina",$ 150,"Listed On: Monday, January 2, 2017",Shotguns,Savage Arms                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Stevens 320 pump shotgun with 92 rounds of 12 gauge. Rubber buttstock needs to be replaced. Can't find it. Shotgun works great, just cleaning out my safe"
9,http://www.armslist.com/posts/6284009,For Sale/Trade:  Remington 700 adl 7mm/3-9-40 Burris scope,"Deepwater, Springfield, Missouri",$ 700,"Listed On: Monday, January 9, 2017",Rifles,Remington                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,boug it used looking for cash or trade for something different wanting 1911 but let me know what you have
10,http://www.armslist.com/posts/6284010,For Sale:  Smith and Wesson m&p 15,"East Wichita, Wichita, Kansas",$ 850,"Listed On: Monday, January 2, 2017",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Magpul furniture Shot maybe 200 rounds. Asking 850 O.B.O or trade for an Ak
