,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/6804001,For Sale:  ruger lcp 380,"tr, Greenville, South Carolina",$ 225,"Listed On: Tuesday, May 16, 2017",Handguns,no type,no type,no type,no type,Ruger LCP 380 black new in box 1 mag purple Hogue grip and soft case $225 REDACTED
2,http://www.armslist.com/posts/6804002,For Sale:  Remington 700 SPS  270 win with/ nikon 3x9x40,"Green Bay, Green Bay, Wisconsin",$ 650,"Listed On: Sunday, May 7, 2017",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,Remington 700 SPS with brand new long range nikon 3x9x40 bdc scope. Gun has 8 rounds through it and is in flawless condition.Harris bipod is includedText REDACTED if interested thanks
5,http://www.armslist.com/posts/6804005,For Trade:  Sig P220 Special Configuation w/ Night Sights,"OKC / Yukon, Oklahoma City, Oklahoma",Offer,"Listed On: Friday, June 9, 2017",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,no type,Pistol,Trade Only. Sig P220 Special Configuation w/ Night SightsThis model is 100% FactoryPlease No Shotguns or Hunting RiflesPlease tell me what you have to trade in the email
6,http://www.armslist.com/posts/6804006,For Sale:  223/5.56 Wolf Gold 55g Brass,"Cleveland, Chattanooga, Tennessee",FREE,"Listed On: Sunday, May 7, 2017",Ammo,Sig Sauer                                                                                ,45 ACP                                                                                ,no type,Pistol,1000rd case FTF in Cleveland$290 FIRM
7,http://www.armslist.com/posts/6804007,For Sale:  Smith and Wesson Bodyguard W/Crimson trace,"Hampton Roads, Hampton Roads, Virginia",$ 350,"Listed On: Sunday, May 7, 2017",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a Smith and Wesson bodyguard 380 with crimson trace. Comes with two mags, one has pinky extension. All factory goods, leather IWB holster and whatever ammo i have laying around for it. MUST HAVE PROPER ID'S TO OWN A GUN LEGALLY IN THE STATE OF VA!!! NOT LOOKING AT TRADES SO DON'T OFFER!! LOCAL SALES ONLY! NO I WON'T SHIP. TIRE KICKERS AND ALL LOWBALL OFFERS WILL BE IGNORED AND NOT RESPONDED TO! REDACTED 350$ FOR THE WHOLE PACKAGE"
9,http://www.armslist.com/posts/6804009,For Sale:  Type 53 Mosin Rifle,"Louisville, Louisville, Kentucky",$ 225,"Listed On: Sunday, May 14, 2017",Rifles,no type,no type,no type,Rifle,Type 53 Mosin Rifle$225
10,http://www.armslist.com/posts/6804010,For Sale:  22 Butler set,"tr, Greenville, South Carolina",$ 275,"Listed On: Saturday, June 3, 2017",Handguns,no type,no type,no type,Rifle,Buttler 22 short Derringer  with display case 275$ REDACTED
11,http://www.armslist.com/posts/6804011,For Sale:  Daniel defense m4v5,"Columbia, Columbia, South Carolina","$ 1,500","Listed On: Sunday, May 7, 2017",Rifles,Daniel Defense                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Ddm4v5 comes with aimpoint micro t-1, some single point sling, soe micro rig and 5 magpul magazines"
12,http://www.armslist.com/posts/6804012,For Sale/Trade:  Ruger LC9S Pro,"Inverness, Birmingham, Alabama",$ 250,"Listed On: Sunday, May 7, 2017",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"My LC9S Pro has somewhere south of 400 rounds through it and includes everything from the factory including the extended magplates for both mags. I'm also including a Remora holster ($25) in the package. If you're a lefty, I will even throw in a barely used Theis Holsters kydex/leather hybrid EZClip holster (~$60) I never used. If not a lefty, you can have it anyway if you want.Here's the disclaimer and why I'm going to lose a bit on this gun while someone will get a good deal: I tried to show in pics as best I could, but I dropped this in my hilly driveway and it slid a few feet so the slide on one side and a bit of the frame on the same side has several scuff marks on it. It's cosmetic, not affecting function, but it happened and am listing this in full disclosure.I can provide more pics if requested. Only trade I might be interested in would be a Glock 43 (maybe Glock 26 Gen 4) + cash. Buyer must provide copy of valid AL pistol permit and drivers license at time of sale."
13,http://www.armslist.com/posts/6804013,For Trade:  Glock 43 for trade only,"Springfield, Nashville, Tennessee",Offer,"Listed On: Sunday, May 7, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a Glock 43 lnib. Has 150 rounds through it. Looking to trade for other Glocks.This gun is not for sale.
15,http://www.armslist.com/posts/6804015,For Sale:  Ruger LCP,"Westover, Morgantown, West Virginia",$ 150,"Listed On: Sunday, May 7, 2017",Handguns,Ruger                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,Brand new never fired with a box of critical defense ammo. $REDACTED960 2 mags
16,http://www.armslist.com/posts/6804016,For Sale:  Like New Ruger SR22,"Quincy, Massachusetts, United States",$ 280,"Listed On: Friday, May 12, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,"This gun has less than 300 rounds through it, been sitting in my safe for about 6 months I never use it since i already have another gun in 22 lr. Comes with everything from the box, mag plates, extra grip 2 magazines ETC. Looking for $280 but also open to offers, contact me for more pics or questions. All laws followed Must have LTC Acan do FTF or split the cost of FFL in quincy or Woburn"
17,http://www.armslist.com/posts/6804017,For Sale:  marlin 30-30,"Tahlequah, Tulsa, Oklahoma",$ 400,"Listed On: Sunday, May 7, 2017",Rifles,Marlin                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,Marlin 30-30 with scope see through mounts sling and 40 rounds of core loks. Has the jm stamped barrel.
18,http://www.armslist.com/posts/6804018,For Sale:  Glock G27,"Lawrence, Kansas City, Kansas",$ 550,"Listed On: Sunday, May 7, 2017",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Gen4, factory night sights, leather IWB holster, 3 mags.  I've personally ran 20 rounds thru it, the guy I purchased it from said he only ran 2 mags thru it.  I tried to love it but it is just too small for my hands.  Only trade interests would be for a tactical shotgun. $550 OBO."
