,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/6702002,For Sale:  C39 Pistol,"Va.Beach, Hampton Roads, Virginia",$ 700,"Listed On: Sunday, April 16, 2017",Handguns,Century International Arms                                                                                ,7.62x39                                                                                ,no type,Pistol,"Century Arms Inc. C39 Pistol with a 11"" barrel 27"" OAUnit has a SB47 Stabilizing Arm Brace. 2, 30rd mags.and a nice Pit Bull case. This is a blast to shoot. She will fire and spit out any 7.62X39 ammo it touches. Has been cleaned and oiled after every outing. Text John at seven 5 seven 5 nine 3 fifty 7 eighty......"
4,http://www.armslist.com/posts/6702004,For Sale:  CENTURY ARMS,"Cedar Hill, Dallas, Texas",$ 740,"Listed On: Monday, May 15, 2017",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,CENTURY ARMS AK-47 7.62X39MM   BRAND NEW
6,http://www.armslist.com/posts/6702006,For Sale:  HK VP Series Blow Out Sale! HKM700009GYA5 VP9 15+1 (2Mags) Reg Sights Only $479 With $14.95 Shipping! Record Low Sale Price Act Soon!,"Fort Wayne, Indiana, United States",$ 479,"Listed On: Saturday, July 8, 2017",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"HK VP Series Blow Out Sale While Supplies Last! Get This Gray VP9 With Standard Sights & (2) 15+1 Magazines For A Record Low Price Of $479!Click Here To View This Gray HK VP9 Handgun On Our Website HK M700009GYA5 VP9 Single/Double 9mm 4.09"" 15+1 Gray Interchangeable Backstrap Grip Black     Type   Pistol     Action   Single/Double     Caliber   9mm     Barrel Length   4.09""     Capacity   15+1     Safety   Firing Pin/Trigger     Grips   Gray Interchangeable Backstrap     Sight Configuration   3-Dot     Weight   26.5 oz     Frame Finish   Gray     Frame Material   Polymer     Barrel Type   Cold Hammer-Forged Polygonal Rifled     Slide Description   Black     Barrel Length Range   4.00"" to 4.99""     Weight Range   16.00 oz to 31.99 oz"
8,http://www.armslist.com/posts/6702008,"For Sale/Trade:  Savage Model 12 Varmit, Leupold VX-3, Swivel Bipod","Grove City, Columbus, Ohio",$ 750,"Listed On: Sunday, April 16, 2017",Rifles,Savage Arms                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Savage Model 12 Varmit Series BVSS .223 Rem. (Model 01269).  Wood laminate stock, 26"" fluted stainless steel bull-barrel,  Savage AccuTrigger, 4 round internal magazine.6-9"" swivel bipod. Redfield Revolution 3-9x40 mm (same as Leopold VX1 ) with neoprene Redfield cover.   Mounted on Leupold Mark 4 mounts and rings.$750.00...Must be legal to own and willing to meet in Grove City.  Email not linked to phone so text or talk is best on my cell 614-946-469six"
9,http://www.armslist.com/posts/6702009,For Sale:  XD MOD 2 40 cal service model,"Murfreesboro, Murfreesboro, Tennessee",$ 500,"Listed On: Tuesday, April 11, 2017",Handguns,Springfield                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"for sale is a like bed Springfield D.C. Mod 2 40 caliber 4"" service model.  Also have a alien gear OWB holster to go with it. Comes with two 12 round magazines."
10,http://www.armslist.com/posts/6702010,For Sale:  Nib Smith & Wesson Bodyguard .380,"Weston, Broward, South Florida",$ 350,"Listed On: Tuesday, April 11, 2017",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"I have a NIB never fired Smith & Wesson Bodyguard.380. It comes with box, zippered pouch, 2 magazines and original brochures. Also I am including 50 rds  of Winchester Train ammo and 50 rds of Winchester white box ammo. Will trade for glock 22 or 23 and will cash on top.Item description Compact and sleek, the M&P BODYGUARD 380 delivers personal protection in an easy-to-carry, comfortable platform. Chambered for .380 ACP, the lightweight pistol features a high-strength polymer frame with a black, matte-coated stainless-steel slide and barrel. The new M&P BODYGUARD 380 retains original design features including a 2 ¾-inch barrel, which contributes to an overall length of 5 ¼ inches and an unloaded weight of only 12.3 ounces making it perfectly suited for concealed carry. Lightweight, and simple to use - nothing protects like a BODYGUARD.Features• Stainless Steel Drift Adjustable Sights• Two magazines included (finger groove and flat butt plate)• Ergonomic grip• High-strength polymer frame• External takedown lever and slide stop• Manual thumb safety• Double action fire control (2nd strike compatibility)• Stainless steel barrel and slide"
15,http://www.armslist.com/posts/6702015,For Sale:  Magazine Pouch,"Woodland Park, Colorado Springs, Colorado",$ 40,"Listed On: Tuesday, April 11, 2017",Holsters,no type,no type,no type,no type,Purchased recently off of carlwalther.com #631 Double Magazine Pouch Closed. It has been used roughly 6 months max. I purchased it off the website for $59.95 and I'll let it go for $40.00 firm. Cash or U.SP.S. money order only. Can do a FTF in the Springs or ship via U.S.P.S. in CONUS only.
16,http://www.armslist.com/posts/6702016,For Sale/Trade:  AR 15,"Clarksville, Clarksville, Tennessee",$ 750,"Listed On: Wednesday, April 12, 2017",Rifles,Anderson Manufacturing                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Palmetto state armory AR-15 Magpul pistol gripSight mark holographic sightwill also come w/ 350 free roundsim asking 750 OBO (no low ballers)
18,http://www.armslist.com/posts/6702018,For Sale:  Aero Precision M4E1,"Spring Valley, Las Vegas, Nevada",$ 800,"Listed On: Thursday, May 4, 2017",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Aero Precision M4E1, Brand new. I bought this at 950 directly from Aero Precision with special options: ENHANCED MODEL, a match barrel and trigger job. Has been sitting in my safe unfired since the day i bought it. These are 950+ brand new plus tax and background check. Selling due to another build. Im willing to take a loss of $150+ selling at 800."
19,http://www.armslist.com/posts/6702019,For Sale/Trade:  Yugo M70Ab2 Underfolder Ak,"Oxford/Auburn, Alabama, United States",$ 700,"Listed On: Saturday, May 20, 2017",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling a Yugo M70Ab2 Akm underfolder rifle..From the first run of quality yugos that made it over here through century--has the grenade sights and gas cut off, as well as the thicker rpk receiver. Original wooden forend..Very good shape! Have mags and ammo that I can sell seperately to the purchaser if desired."
