,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6607000,For Sale:  Sig sp2022 9mm,"Macclenny, Jacksonville, Florida",$ 425,"Listed On: Sunday, March 19, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Mint condition Sig sp2022 9mm with all factory items.  Siglite night sights.  Sa/da with decocker.  Gun looks New.  No wear or marks on it.  $425 cash.
1,http://www.armslist.com/posts/6607001,For Sale:  New 2009 BROWNING HI-POWER 9mm,"Morehead City, Jacksonville, North Carolina",$ 875,"Listed On: Tuesday, April 11, 2017",Handguns,Browning                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a new, never fired 2009 Browning Hi-Power 9mm done in the nicest factory royal bluing I have ever seen on a HP. It is deep and rich, you will not be disappointed. The pistol comes with all it originally shipped with in original box etc... $875 shipped Price is firm. No trades. Pics upon request- serious request only please."
2,http://www.armslist.com/posts/6607002,For Sale:  H&R Ultra Slug 20 Gauge Shot Gun,"Harrington, Delaware, United States",$ 550,"Listed On: Sunday, March 19, 2017",Shotguns,H&R                                                                                ,20 Gauge                                                                                ,Single Shot                                                                                ,Shotgun,I am selling a H&R Ultra Slug. It is 20 gauge. It has had less than 25 slug fired through it. It comes with a Bushnell Banner Scope on it. It was brand new when I purchased it. Gun is in excellent condition. Asking $550. Buyer responsible for all FFL fees.
3,http://www.armslist.com/posts/6607003,For Sale:  Holsters P229R & Glock 19/23,"Hazelwood, St. Louis, Missouri",$ 30,"Listed On: Saturday, April 8, 2017",Holsters,H&R                                                                                ,20 Gauge                                                                                ,Single Shot                                                                                ,Shotgun,"Need a good quality carry holster for a Sig P229 railed or a Glock 23/19?  Save some money!!!  1.  Mitch Rosen Leather Snap OWB for P229 railed branded with Sig logo - $802.  Galco Leather IWB Summer Comfort for P229 -$303.  Brand ??? Kydex Carbon Fiber Pattern Appendix/IWB for P229 - $304.  Mitch Rosen Leather Snap OWB for a Glock19/23 - $805.  Brand??? Kydex OWB for Glock 19/23 - $30. SOLD6.  Bladetech Klipt for Glock 19/23 - $207.  Crossbreed IWB Supertuck Holster for Glock 17, 19, 22, 23, 26, 27 - $30  SOLD8.  Galco Leather IWB Summer Comfort for Glock 19/23 - $309.  Incog Shadow IWB/Appendix for Glock 19/23 - $30.  SOLDSpring cleaning - selling holsters I no longer use.  All holsters are in like new condition and for right handed shooters.  I got rid of my Glock 19 and my Sig P229, so I don't need them.  My loss is your gain.  Save on cost, taxes, and shipping."
4,http://www.armslist.com/posts/6607004,For Sale:  Low round count bushmaster ar15,"Oshkosh, Appleton, Wisconsin",$ 500,"Listed On: Sunday, March 19, 2017",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Single Shot                                                                                ,Rifle,about 150 rounds thru the rifle bushmaster ar 15 with red and green dot with 1 clip private sale selling to pay tax billdpms sig sauer palmetto arms m and p smith and Wesson ak47 trump Hillary safe coyote
5,http://www.armslist.com/posts/6607005,For Sale/Trade:  North American arms 22 Magnum,"Huntsville, Huntsville, Alabama",$ 300,"Listed On: Tuesday, March 21, 2017",Handguns,North American Arms                                                                                ,223/5.56 NATO                                                                                ,Single Action                                                                                ,Revolver,North American arms 22 Magnum  I have a new never fired. I actually purchased it for my fiancé she doesn't want it she says it looks like a toy. It comes with an extra extended group/case that you can clip onto your pocket as if you are are I actually purchased it for my fiancé she doesn't want it she says it looks like a toy. It comes with an extra extended group/case that you can clip onto your pocket has a few I'll carry a pocket knife.  Also has a case of critical defense defense ammo. Willing to trade for Smith & Wesson bodyguard. REDACTED
8,http://www.armslist.com/posts/6607008,Want To Buy:  Small 380 or 9,"Godley-Ft W, Dallas, Texas",$ 2,"Listed On: Sunday, March 19, 2017",Handguns,no type,no type,no type,no type,"looking for a cheap 380 or 9 compact. Like lcp, p3at, or even makarov"
10,http://www.armslist.com/posts/6607010,For Sale:  New G19 Gen3 Slide,"Lawrence, Massachusetts, United States",$ 299,"Listed On: Monday, March 27, 2017",Gun,no type,no type,no type,no type,Brand new Glock G19 Gen3 complete slide assembly for sale. Comes with the factory cleaning rod + brush in a Glock case.$299 + taxI can also order in any model slide assembly you're looking for.keywords: g19 19 g17 17 g26 26 g43 43 g23 23 g22 22 g21 21 g30 30 g36 36 g20 20 g34 34 g35 35 g40 40 g41 41 g27 27 g42 42 g30s 30s gen3 gen4 3 4 fde dark earth grey gray od odg green bfg frame glock mag mags magazine magazines parts
11,http://www.armslist.com/posts/6607011,For Sale/Trade:  Walther P 99,"Rehoboth, Massachusetts, United States",$ 600,"Listed On: Wednesday, November 8, 2017",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Walther p 99 9mm lnib 10 /10 round mags, case  and paperwork. $600 firm"
12,http://www.armslist.com/posts/6607012,For Sale/Trade:  Smith and Wesson 29-10,"Broken Arrow, Tulsa, Oklahoma","$ 1,100","Listed On: Sunday, March 19, 2017",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Smith and Wesson model 29-10 44 mag/.44 special - 4"" barrel makes it handy and serviceable. Comes with original box and paperwork, It had has a beautiful hi-gloss finish and is pristine. Not a scratch or mark. One owner and it's been fired only to site in. If your looking for a very nice revolver, look no farther. Open to trades guns plus cash, multiple gun trades, some I like are Glock 19/17/23/34 plus cash. 1911s and AR/AK trades. Just hit me up, text at 918-4o2-o854 or email.950$ Cash obo - 1050$ trade value oboWill trade for:"
