,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6943000,For Sale/Trade:  Two Milled Bulgarian Underfolders,"Lake Geneva, Kenosha, Wisconsin","$ 1,500","Listed On: Sunday, August 27, 2017",Rifles,Glock                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"I have two milled Bulgarian Underfolders for sale. No Mags included, both will come with barrel nuts. Buy both for $1500, trade only a PTR-91 with Bull Match Grade Barrel in excellent condition +mags and ammo.1. JBI Armory Built Bulgarian Underfolder, Built on a CNC Warrior Receiver, US Barrel, Bakelite Front Furniture, DeTents/Markings, Cerakoted. I have not fired it yet. $9002. DDI Milled Underfolder, Bakelite Furniture, US Barrel, 500round count. Excellent shape $650Prefer WI CCW Permit holder, must have WI Divers lisence. Selling to fund another rifle purchase."
2,http://www.armslist.com/posts/6943002,For Sale:  2009 Chevrolet Cobalt LS,"Eastpointe, Detroit, Michigan","$ 2,850","Listed On: Friday, June 16, 2017",Vehicles,no type,no type,no type,no type,"For Sale: 2009 Chevrolet Cobalt LS
Engine: 2.2 liter 4 cylinderMileage: 136,707Avg MPG: 31Trans: AutomaticDoors: 4Windows: ManualLocks: ManualTires: New, just mounted last month, very few milesRadio: AM/FM Single MP3 CD with Aux port for MP3 player and XM capability
Selling a 4 door 2009 blue Chevy Cobalt. It has been very well kept getting regular tune-ups, break jobs, and oil changes. The miles are 90% from going to and from work. Engine is still like new and sounds like it too. Very smooth and quite ride.
The exterior is in great condition with the exception of the small damage above the driver's side rear tire. The interior is pretty good too with the exception of some stains from work boots/clothes but no rips or tares. A good detailing job should get rid of most of it.
Everything works, no hidden issues with windows, locks, or any other equipment. All lights work and nothing leaks. Tires are brand new all the way around. Just purchased them last month. Have bill of sale for proof. Heat and air conditioning works perfect.
Original owner, non-smoking/smoke free.
Located in Eastpointe near Stephens and Kelly Road.
Asking $2,850 or best offer.More pictures available on request."
3,http://www.armslist.com/posts/6943003,For Sale/Trade:  Custom Bench Rifle,"Waynesburg, Pittsburgh, Pennsylvania",$ 875,"Listed On: Sunday, June 11, 2017",Rifles,LMT                                                                                ,22-250 Remington                                                                                ,Bolt Action                                                                                ,Rifle,"Custom Bench rifle in 22-250.  Stainless steel fluted barrel, Fajen stock, Interarms Whitworth action with drop plate."
4,http://www.armslist.com/posts/6943004,For Sale/Trade:  Elftmann drop in trigger,"Wilsonville, Salem, Woodburn, Portland, Oregon",$ 150,"Listed On: Sunday, June 18, 2017",Gun,LMT                                                                                ,22-250 Remington                                                                                ,Bolt Action                                                                                ,Rifle,I have a Elftmann single stage adjustable drop in trigger for an ar15 for sale.  I have only used it a few times and decided to go another route.  150.00 cash. call/text REDACTED or email me at REDACTED
6,http://www.armslist.com/posts/6943006,For Sale:  New Tarus Pt111 Millennium Pro 9mm,"Florence, Muscle Shoals Area, Alabama",$ 220,"Listed On: Wednesday, May 16, 2018",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,I have several PT111's for sale. These are great quality handguns with two 12rd mags.
7,http://www.armslist.com/posts/6943007,For Sale:  Savage 220,"Cf, Waterloo, Iowa",$ 500,"Listed On: Sunday, June 11, 2017",Shotguns,Savage Arms                                                                                ,20 Gauge                                                                                ,Bolt Action                                                                                ,Shotgun,For Sale:Savage 220 20 GA. Bolt Action Slug gun.- Boyd's Laminate Stock- Camo adjustable sling- Oversized bolt knob- 9rds Remington Accurip 2 3/4 Slugs- Great shooting slug gun! Crazy accurate!**Can include Burris rings and a Vortex Diamondback 4x12x40mm for 125$500$ oboCedar Falls / DM
8,http://www.armslist.com/posts/6943008,"For Sale/Trade:  Smith & Wesson FDE M&P pistol 9mm 4.25""  w/extras","15642, Pittsburgh, Pennsylvania",$ 325,"Listed On: Monday, July 10, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Immaculate condition full size M&P 9 in Flat Dark Earth. Purchased brand new and now has 238 rounds through it.Comes in factory Smith & Wesson blue case with matching serial number sticker with all original equipment including two alternate back straps, fired casing, cable lock and manual.Includes a total of 6 OEM 17-round magainzine, fobus paddle holster, AND the ambidextrous thumb safety assembly that can be installed.The thumb safety can be installed prior to transfer at buyer's request.Steel City Guns in North Versailles in preferred transfer site, to be paid by buyer.Thanks for looking and have a GREAT day!"
9,http://www.armslist.com/posts/6943009,For Sale:  DPMS LR-308   /  AR10,"Meeker, Western Slope, Colorado",$ 900,"Listed On: Sunday, June 11, 2017",Rifles,DPMS                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"This is a DPMS LR-308 .308 rifle with an 18"" bull barrel and a free float tube hand guard.  It has a fixed A2 buttstock.  There is an aftermarket Jard trigger installed.  The bolt carrier is nickel and wipes down very easy.  The bolt is standard phosphate.  There are some marks / scratches on the free float tube from a POS strap wrench.  I also have a collapsible stock, a bore guide for cleaning, reloading dies and brass as part of the package.Asking $900 obo."
10,http://www.armslist.com/posts/6943010,For Sale:  Ruger LC9s IWB + OWB Blade-Tech Holster,"Everett, Washington, United States",$ 15,"Listed On: Sunday, February 25, 2018",Holsters,DPMS                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Ruger LC9 Blade-Tech Total Eclipse holster for $15. Never worn, only put my LC9s in to see if it fit. This can be converted to either IWB or OWB. Located in Everett."
12,http://www.armslist.com/posts/6943012,For Sale:  Smith & Wesson M&P Pro series C.O.R.E. 9MM,"Church Hill, Tri-cities, Tennessee",$ 550,"Listed On: Tuesday, June 20, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,For sale is a Smith & Wesson M&P Pro Series C.O.R.E. 9MMAll factory with the box and 2 magsReach me by email through herecall or text me at four-2-three-four-0-8-four zero-3-three
