,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5023000,For Sale/Trade:  Smith 686 pre lock,"Dayton Springfield, Dayton, Ohio",$ 1,"Listed On: Monday, January 4, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Very nice smith 686 -5 pre lock looks and shoots like new not been shot much no original box just soft case 700 obo text REDACTED
1,http://www.armslist.com/posts/5023001,For Sale:  Built lower,"Columbus, Columbus, Ohio",$ 320,"Listed On: Monday, January 4, 2016",Rifles,Armory Dynamics                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,no type,For sale Anderson ar15 lower with Anderson parts kit installed. Also has a 6 position adjustable stock.
2,http://www.armslist.com/posts/5023002,"For Sale:  Shield 9mm, holsters, 3 mags","Northeast GA, Athens, Georgia",$ 400,"Listed On: Monday, January 4, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"For sale: Smith and Wesson Shield 9mm with no manual safety. Great shape and just bought a couple months ago. Also includes-

Extra 8rd mag (3 total mags)
1 Desantis RH cozy partner holster
2 kydex holsters
1 kydex mag holster
1 pearce grip ext

$400 cash; Trade for a glock 43 or 26

Reply for more information or pics"
3,http://www.armslist.com/posts/5023003,For Sale:  Glock 30S,"Tampa/Lutz, Tampa/St. Pete, Florida",$ 1,"Listed On: Monday, January 4, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,LNIB Glock 30S gen 3 .45 compact with 2-10rd magazines both have pinky extentions and one has pearce grip pinky extention and all factory accessories $500 FTF Tampa area only will trade for G19 Gen 4
4,http://www.armslist.com/posts/5023004,For Sale:  BUSHMASTER AR15 XM-15 5.56 NICKEL BORON BCG,"Pflugerville, Austin, Texas","$ 1,000","Listed On: Tuesday, January 19, 2016",Rifles,Bushmaster                                                                                ,223/5.56 NATO,no type,no type,"Bushmaster xm-15 AR15 5.56mm 1/7 16"" Nickel Boron AUTO BCG, strike industries 15"" mega fins free floating handguard rail, low pro gas block, yhm muzzle brake, daniel defense buttstock, houge grip. $1000 cash, no trades. Call for info REDACTED"
5,http://www.armslist.com/posts/5023005,For Sale:  Mixed Headstamp 223 Brass,"Kitsap County, Olympic Peninsula, Washington",$ 20,"Listed On: Monday, January 25, 2016",Reloading,no type,no type,no type,no type,"Range pickups, various headstamps, tumbled clean. I have a few thousand available. $20 per 250 $35 per 500 $65 per 1000"
6,http://www.armslist.com/posts/5023006,For Sale:  Smith &Wesson M&P Sheild 9mm + kydex holster,"Woodbury, Minneapolis / St. Paul, Minnesota",$ 425,"Listed On: Monday, January 4, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Have a S&W M&P Shield 9mm with the thumb saftey. Has less than 100 rds through it and is in excellent shape. Just looking for something different. Comes with everything in the original box, an 8rd extended magazine, flush 7rd magazine, and chamber lock. Also comes with a custom kydex holster from wepleadthe2nd, and it is an iwb concealed carry holster. Call or text REDACTED if interested."
7,http://www.armslist.com/posts/5023007,For Sale:  WTS: Rare & Discontinued SSA 168 Grain .308 Hunting Ammo,"Corona, Riverside, California",$ 400,"Listed On: Monday, January 4, 2016",Ammo,no type,no type,no type,no type,"I'm looking to sell or trade 10 boxes of SSA .308 Barnes TSX 168 grain solid copper hollow point lead free ammo that is discontinued, practically impossible to buy from retailers, and is CA compliant for hunting. If you know SSA, then you know they were one of the top tier ammo makers. I'm asking for $40 per box or I'm looking to trade for 5.56, 9MM, or .45 ACP. Trade value will be higher than $40. I'm losing more than $10 per box at my asking price due to tax+shipping. I will do special discount pricing if you buy all 10 boxes. This ammo is just as good as the Black Hills 168 grain TSX rounds that go for $50 per box of 20.

I'm located in Corona. Send me a PM if you're interested. 


26905 indicates the product number and 4495 is the price I paid per box."
8,http://www.armslist.com/posts/5023008,For Sale:  Smith & Wesson M&P 9c,"Powers Corridor, Colorado Springs, Colorado",$ 425,"Listed On: Monday, January 4, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Smith & Wesson M&P 9c for sale.  I have gone a different direction and no longer need this handgun.  It has Big Dot sights and a Talon grip on it, I've put a few hundred through it and it has functioned fine.  It does have the manual safety but that can be removed if desired.  I also have a kydex holster for it from Redleg Tactical. Asking $425, OBO.  

I am not interested in trades at this time."
9,http://www.armslist.com/posts/5023009,For Sale:  ruger m77 mark 2. 7mm rem mag,"albany, Albany, New York",$ 700,"Listed On: Monday, January 4, 2016",Rifles,Ruger                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,I have 900 into the gun. Brand new Leopold scope as of last year. Also I'll toss a few boxes of ammo in. Very accurate and nice shooting gun.  700
