,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5005000,For Sale:  Kimber Compact Custom,"Oakville, St. Louis, Missouri",$ 700,"Listed On: Thursday, December 31, 2015",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"I have for sale a near mint Kimber Compact Cuztom in .45 ACP. This pistol shows almost no wear. Comes with one magazine, original box, and an extra recoil spring. Be advised the Wilson Combat magazine it comes with doesn't seat correctly. I'm sure it's just the magazine though. No trades please. 

Local pickup up will require a transfer be completed. I can also have it shipped insured for $25 to a valid FFL."
2,http://www.armslist.com/posts/5005002,"For Sale/Trade:  .357 Dan Wesson Revolver 6"" barrel","Winfield, Wichita, Kansas",$ 550,"Listed On: Wednesday, January 6, 2016",Handguns,Dan Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,I have for sale or trade a Dan Wesson I traded for. It shoots great and looks okay. It is just not what I am wanting to keep at the moment. So I am open to offers my cash price is $550 OBO or trade for a XDS .45 or another .45 ACP pistol of equal value. Nothing else wanted. Thanks.
4,http://www.armslist.com/posts/5005004,For Sale/Trade:  Arsenal Slr 107cr,"Center, Louisville, Kentucky",$ 1,"Listed On: Friday, January 15, 2016",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Up for sale or trade is a Arsenal Slr 107cr. This is a rare model and doesn't show up very often. The cnc warrior 4 peice muzzle break comes with the rifle. The czsp01 is not included.
I'm really only interested in trades listed below and will kindly respond if I'm not interested.
I don't need to trade or sell. I had to put century as Arsenal is not listed as manufacturer
. Must be legal to own a firearm and ky resident and willing to do bill of sale.
Text is best- REDACTED"
5,http://www.armslist.com/posts/5005005,For Sale:  Stag Arms Model 3  AR 15,"Glendale, Milwaukee, Wisconsin",$ 800,"Listed On: Thursday, December 31, 2015",Rifles,Stag Arms                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"AR 15 Up for sale

Stag Arms Model 3
5.56/.223
1/9 twist 16"" barrel
DiamondHead Handguard
1 30rd steel mag

About 400 rounds thru, zero problems

800 or offer"
8,http://www.armslist.com/posts/5005008,For Sale:  Wolf and MFS .223,"east side, Greenfield, Indiana, United States",$ 100,"Listed On: Friday, January 20, 2017",Ammo,no type,no type,no type,no type,"360 Rounds of Wolf Steel case .62 Grain Copper FMJ and 100 Rounds of MFS Steel cased 55 Grain FMJ All at $.23 per round for a total of $100.00 cash only, you pick up, I don't text, email only please"
9,http://www.armslist.com/posts/5005009,For Trade:  Jc Higgins model 20 12ga,"Chelsea, Birmingham, Alabama",Offer,"Listed On: Thursday, December 31, 2015",Shotguns,no type,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,I have a very nice Jc. Higgins model 20 12ga. It holds 5+1 of 2 3/4. It's in amazing condition and was made between 1955-1958. I would say metal and bluing is a 9/10 and wood is an 8/10( some spots where clear coat is coming off) it shoots and cycles very smooth.
13,http://www.armslist.com/posts/5005013,"For Sale:  Brand New Nordic Components Handguard XL 15.5"" x 2""","Newton, Wichita, Kansas",$ 80,"Listed On: Saturday, January 2, 2016",Gun,no type,no type,no type,no type,"Brand New Nordic Components Extra long handguard for additional barrel coverage and forward mounting points. Approximate Weight w/Lock Ring and Barrel Nut = 15.30oz
Approximate Length = 15.50″ https://nordiccomp.com/categories/nc-1-free-float-hand-gaurds/"
21,http://www.armslist.com/posts/5005021,For Trade:  Winchester model 70 featherweight 270,"West Chester, Cincinnati, Ohio",Offer,"Listed On: Thursday, December 31, 2015",Rifles,Winchester                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,Title says it all. Let me know if you are interested in buying or trade.
22,http://www.armslist.com/posts/5005022,"For Sale:  Ruger 10/22 BullPup Stock Muzzelite and Factory 18"" barrel","Falls Church, Northern Virginia, Virginia",$ 50,"Listed On: Wednesday, January 13, 2016",Gun,no type,no type,no type,no type,"I am willing to sell them as a package or individually. The stock is in ""like new"" condition and the barrel has less than 100 rounds through it. The barrel has a flash suppressor on it that can be removed. The stock comes with all original parts and is very easy to assemble. Let me know if you have questions. 
Barrel - $30.00
Stock - $50.00
Both - $70

I am always open to talk trade."
27,http://www.armslist.com/posts/5005027,For Sale/Trade:  Tanfoglio 38 Super,"Pittsburgh, Pittsburgh, Pennsylvania",$ 450,"Listed On: Wednesday, January 27, 2016",Handguns,European American Armory                                                                                ,38 Super                                                                                ,Double / Single Action                                                                                ,Pistol,Excellent condition and includes 6 17 round mags. Chambered in 38 Super. This is a full size pistol made by Tanfoglio and imported by EAA. The finish is their 'Wonder Finish' with an all steel frame and slide. Recently replaced the recoil spring and ejector spring with new factory springs from EAA. Please message with any questions.
