,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5328000,For Sale:  Yugo AK-47 Pistol PAP M92PV 7.62x39 Caliber Semi-Auto AK,"Arvada, Denver, Colorado",$ 650,"Listed On: Tuesday, May 10, 2016",Handguns,no type,no type,no type,Pistol,"Brand new, never fired. 3 mags.7.62x39 caliber semi-auto AK Pistol built in the famous Zastava Arms factory.1,000 rounds of ammo also available for additional $. Must meet in Arvada (Westminster Arms, Inc. 6785 Wadsworth Blvd) for FFL Transfer (you pay the fee)"
1,http://www.armslist.com/posts/5328001,For Trade:  NIB Sig Scorpion 1911 Carry for Full Size 1911,"UCF, Orlando, Florida",Offer,"Listed On: Thursday, March 31, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"I have a new Sig Sauer Scorpion 1911 Carry with original box, paperwork, 2 factory 8rd magazines, lock, etc. Would like to trade for a (preferrably new, but light use OK) full size 1911. Would like to do a straight trade, but I'm willing to add a little bit of cash if you have a slightly better model than mine. Would prefer other Sig models (very much like this Scorpion, so full size would be excellent), but open to Springfield, Colt, etc if it's a quality model. Please list your trade offer with specific model/accessory (number of mags, etc) info and round count if applicable.NOT INTERESTED IN FASTBACKS OR KIMBERS."
2,http://www.armslist.com/posts/5328002,For Sale:  Ak pistol brand new in box,"North miami beach, Miami-Dade, South Florida",$ 800,"Listed On: Thursday, March 31, 2016",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,I have brand new AK pistol comes with two mags plus 20 rounds...must have Florida iD..age 18 and older with Bill of sale..I don't check emails so text me REDACTED...
4,http://www.armslist.com/posts/5328004,For Sale/Trade:  Glock 30 Mass Compliant,"Wareham, Massachusetts, United States",$ 599,"Listed On: Wednesday, April 6, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"This has been fired by myself less then 100 rounds. It was made in Austria(as all of the Glock 30 were and assembled in Smryna Ga.)  May 97 that is when I got it. It comes with 2 origianal mags, serial number  box, glock speed loader, brush and cleaning rod & sight adjustable tool  The gun is in  97% condition. The only reson that I dont say like new in box is because I have cleaned off all the original packing lube that is on a new glock and it has been fired by me close to 100 rounds  These guns have the original wonderfull Tennifer finish(not the nitrite finishes which are on the gen 3s and 4s) and the glock adjustable rear sites. It has basically been either a bedside gun or kept in my humidity controlled safe. It has never been carried.Photos are available on requestUnless its FTF in south of Boston Area buyer pays shippingPrice is firm so If your not interested in the listed price i would appreciate you not asking to see photos If it dosent sell it goes back in my safe"
5,http://www.armslist.com/posts/5328005,For Sale:  Kimber Micro Diamond 380,"Conway, Myrtle Beach, South Carolina",$ 900,"Listed On: Wednesday, July 6, 2016",Handguns,Kimber                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Kimber Micro Diamond Special Limited Edition 380 with Ivory Micarta Grips (MSRP of $1014.00), 6 round, 13.4oz., 2.75"" barrel, 3 dot night sights, approximately 60 rounds put through it. Includes an extra extended mag, Box and Papers. Excellent concealed carry. Sorry, No Shipping!Selling for $900.00. Call REDACTED or REDACTED if interested."
6,http://www.armslist.com/posts/5328006,For Sale:  SMITH & WESSON 586,"Harrisville, Meadville / Grove City, Pennsylvania",$ 690,"Listed On: Saturday, April 23, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"CHECK THIS OUT!!!SMITH AND WESSON MODEL 586357 MAG4"" BARREL6 SHOTRUBBER GRIPTHIS GUN IS IN VERY GOOD TO EXCELLENT CONDITION!     FREE LAY-A-WAYNO CREDIT CARD FEESFAST SHIPPINGCALL FOR DETAILS REDACTEDNATIONAL ARMORY429 S. MAIN STHARRISVILLE PA 16038FORMER GUN WORLD LOCATIONNational Armory located in Harrisville Pa has a wide variety of New and Used Firearms. We Buy, Sell and Trade daily. NA is known for Quality Merchandise, Excellent Service and Great Pricing. This location is in the former Gun World Building. Please visit our Web Site www.national-armory.com . Feel free to call us at REDACTED or write us an e-mail at REDACTED. We accept all major Credit Cards, Offer Lay-a-Way and Ship Daily. All Firearms Must Be Shipped To An FFL."
7,http://www.armslist.com/posts/5328007,For Sale:  Mosin Nagant create,"Toledo, Toledo, Ohio",$ 50,"Listed On: Monday, April 11, 2016",Rifles,no type,no type,no type,Rifle,Original mosin crate straight from Russia do t have room for it
8,http://www.armslist.com/posts/5328008,For Sale:  WTS LNIB S&W 442-2,"Pembroke pines, Broward, South Florida",FREE,"Listed On: Thursday, March 31, 2016",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double Action                                                                                ,Revolver,"Hello all. Looking to sell my practically new s&w 442-2 .38spl (+p). Comes with factory box and papers. MINT CONDITION, only fired 25 rounds of regular target .38 no +p.  $380. Thanks for looking. Call or text for more pics, REDACTED"
9,http://www.armslist.com/posts/5328009,For Sale:  Brand new KSG 12gauge!!! Hard to find!!!,"Arlington courthouse, Northern Virginia, Virginia",$ 850,"Listed On: Thursday, April 7, 2016",Shotguns,Kel-Tec                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have a brand new KSG 12 gauge. I have literally shot 1 she'll through it. Still have the box, and all that was included in the original sale."
11,http://www.armslist.com/posts/5328011,For Sale:  Eotech 512,"Santa Clarita, Los Angeles, California",$ 360,"Listed On: Tuesday, April 5, 2016",Optics,no type,no type,no type,no type,I am selling my Eotech 512 optic with AA batteries.  It has never been used and just sits in my closet.  Please contact me if you have any questions or if you want to purchase this optic.  Thanks
