,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/5225002,For Sale/Trade:  Glock 19 Gen3,"Musk/BA, Tulsa, Oklahoma",$ 500,"Listed On: Monday, February 29, 2016",Handguns,no type,no type,no type,no type,Less than 100 rounds. Excellent shape. New Talon grips just installed. BOX and 2 Mags. Standard sights
3,http://www.armslist.com/posts/5225003,For Sale:  WesternField .410 bolt action,"Haysville, Wichita, Kansas",$ 130,"Listed On: Monday, February 29, 2016",Shotguns,Verona                                                                                ,410                                                                                ,Bolt Action                                                                                ,Shotgun,"I have a WesternField model M150D .410 with a 3"" chamber. The gun will hold 4 rounds at a time and it shoots like a champ. I will include a a full case of deer slugs an almost full case of target shells and a case of home defense rounds of I get my asking price of $130."
4,http://www.armslist.com/posts/5225004,For Sale:  S&W. Model 17,"East of, Tulsa, Oklahoma",$ 750,"Listed On: Sunday, March 6, 2016",Handguns,Smith & Wesson                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Revolver,"This is the K-22 model 6 shot. Has 6"" barrel , Target Trigger and Hammer"
9,http://www.armslist.com/posts/5225009,For Sale:  7n6 Russian 5.45x39 AK74,"Southeast, South Dakota, United States",$ 550,"Listed On: Wednesday, October 26, 2016",Ammo,no type,no type,no type,no type,I've got 2 crates to open up funds. $560 shipped to CONUS. Take both and I will ship each for $550. No trades.
10,http://www.armslist.com/posts/5225010,For Sale:   Berger 80 VLD/Hornady 80 AMAX,"Beaverton, Oregon, United States",$ 50,"Listed On: Monday, February 29, 2016",Reloading,no type,no type,no type,no type,"Not shooting Highpower anymore and would like to sell.Please be aware that these are NOT to be loaded to magazine length and are intended to be loaded singly. I have used both for High Power (600 yard) and Palma/Long Range in Service Rifle.I will sell as one lot and do not want to split up.250 Berger 80 VLD-pull downs, look as new with some minor scuffing50 Berger 80 VLD, fresh never loaded50 Hornady 80 AMAX, fresh never loaded$50 for all and can meet in the Beaverton Hillsboro area."
13,http://www.armslist.com/posts/5225013,Want To Buy:  Sig 226 Wanted,"Dayton/Springfield, Dayton, Ohio",Offer,"Listed On: Monday, February 29, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Would like a good deal, sale or trade, on a nice Sig 226, 9 mm"
14,http://www.armslist.com/posts/5225014,For Sale:  SiG P220 combat TB,"North everett, Everett, Washington","$ 1,000","Listed On: Monday, February 29, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"less than a year old p220 combat, comes with all the original stuff.has threaded barrel and night sights, taken out a handful of times.no trades at this time, buyer pays transfer."
15,http://www.armslist.com/posts/5225015,For Sale:  Cleaning out the safe,"Denton, Dallas, Texas",FREE,"Listed On: Monday, February 29, 2016",Antique,no type,no type,no type,no type,"hello, I'm cleaning out the safe and have several items for sale. Ar15 pistol with Anderson lower, wylde barrel and 1:8 twist $650AR15 with Anderson lower, standard furniture, fixed front sight, 1:7 twist $650complete spikes rifle lower $275100rds boxes of Winchester 9mm $25 per boxcci minimag .22lr $12 per 100 boxhollow point 9mm $16 per box of 50cmmg lower parts kits $75spikes stripped lowers $140tapco buffer kit $50.223 ammo as well. Text REDACTED. Must meet in Denton   Will trade if in my favor."
16,http://www.armslist.com/posts/5225016,For Sale/Trade:  Gander mountain gift card,"off of westheimer Road, Houston, Texas",$ 600,"Listed On: Monday, February 29, 2016",Miscellaneous,no type,no type,no type,no type,worth $600.00  you can purchase anything you like in the store fire arm ammo gun case holster's bullet whatever you need 12 thing regardless  regardless I'm looking for a maybe Smith & Wesson or a just a good looking firearm that's good it works properly preferred 9mm
17,http://www.armslist.com/posts/5225017,For Sale/Trade:  SIG P224 SAS EXTREME,"NORTH OMSTEAD, Cleveland, Ohio",$ 625,"Listed On: Monday, February 29, 2016",Handguns,Sig Sauer                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Pistol,"VERY NICE SIG P 224  40 CAL. DA/SA  SAS MODEL, EXTREME, NIGHT SIGHTS, 3 MAGS"
