,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5094000,"For Sale:  Century Arms C308 Rifle, Cal. .308 RI2253-X G3 CET","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 775,"Listed On: Tuesday, February 9, 2016",Rifles,no type,no type,no type,no type,"The C308 rifle is built around a roller locked delayed blowback system. The C308 battle rifle features a fluted chamber for reliable cycling and extraction, MIL-Spec 1913 Picatinny scope rail permanently mounted to the receiver, polymer furniture, 5/8x24 RH threaded 18"" barrel for use with common muzzle accessories and our proprietary Chevron muzzle brake. Comes with one 5 rd. mag. and two 20 rd. mags. Barrel: 18"", Overall: 40.2"", Weight: 8 lbs. Condition: Excellent."
3,http://www.armslist.com/posts/5094003,For Sale:  pre 64 - Winchester,"Portland, East Oregon, Oregon",$ 900,"Listed On: Saturday, January 23, 2016",Rifles,Winchester                                                                                ,32 Winchester Special                                                                                ,Lever Action                                                                                ,Rifle,Prefer 64 Winchester 32 special good shape priced at $1200 asking $900 or obo call or tex chris REDACTED thanks
6,http://www.armslist.com/posts/5094006,For Sale/Trade:  Glock 17 Gen 4 Like New In Box,"Rockwall/Garland, Dallas, Texas",$ 0,"Listed On: Sunday, January 24, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a low round count like new flawless Gen 4 Glock 17. Pistol comes with 3 factory mags, box, backstraps, cleaning brush, ect. I am looking to trade but will sell for the right cash offer. Willing to trade for quality handguns in 9mm and 45 acp. I am also looking for a PTR 91 or Centry Clone, an AR or AK-47. I can add cash, ammo and or accessories. I am open to other quality firearm trades just let me know what you have and how you want to trade. NO .40 CALS. UNLESS THE DEALS IN MY FAVOR. I don't need any SKS's. If you want to make a cash offer make one and we can go from there. Lowball offers will be ignored. Thanks for looking. Text REDACTED"
7,http://www.armslist.com/posts/5094007,Want To Buy:  .308 hunting rifle,"st louis, St. Louis, Missouri",$ 1,"Listed On: Saturday, January 23, 2016",Rifles,no type,308/7.62 NATO,no type,no type,"Looking for decent 308 with decent scope, preferably wood stock.  Let me know what you have."
8,http://www.armslist.com/posts/5094008,Want To Buy:  Weatherby Euromark,"56307, Minnesota, United States",Offer,"Listed On: Saturday, January 23, 2016",Rifles,no type,no type,no type,no type,"Prefered chamber is 30-06, 270 Win, or 240 Weatherby. PM me with offers.Thank you"
9,http://www.armslist.com/posts/5094009,For Sale/Trade:  Custom AR15 for?,"Pawtucket, Rhode Island, United States","$ 1,200","Listed On: Saturday, January 23, 2016",Rifles,Del-ton Inc                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Custom from the stripped recievers up. 16 inch 1/8 malonite barrel on an Anderson upper rockin a 15 inch slim lightweight keymod free float hand guard. MPI M4 BCG AR Fifteen brand lower finished with an enhanced LKP from DPMS. Standard pistol grip and milspe 6 position stock. 2 mags a soft case and the foregrip bipod combo.Transfers to be completed at Competition Shooting Supplies in Pawtucket, RI."
10,http://www.armslist.com/posts/5094010,Want To Buy:  Looking For A Glock 19/23,"Louisville, Louisville, Kentucky",$ 500,"Listed On: Saturday, January 23, 2016",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,Looking to purchase a glock 19 or 23 Gen 3 or 4.
11,http://www.armslist.com/posts/5094011,For Sale:  canted ar sights & Magpul back sight,"mid town, Tulsa, Oklahoma",$ 70,"Listed On: Saturday, January 23, 2016",Gun,no type,no type,no type,no type,xs canted dot sights tritium front standard rear 70$ Magpul flip up back sight flat dark earth 20$Midwest industries flip up back up sight (a little rough looking) 30$If interested or want more pics txt 91eight 73four 342eight.
13,http://www.armslist.com/posts/5094013,For Sale:  Magpul Sga Remington 870 Stock  FDE,"North Thornton, Denver, Colorado",$ 85,"Listed On: Sunday, February 14, 2016",Gun,no type,no type,no type,no type,Brand new in box Magpul SGA Remington 870 stock in FDE. Partnumber mag460-fde. Ended up with 2 and already have the other installed. Great stock. Asking $85
15,http://www.armslist.com/posts/5094015,For Sale:  Lee hand press and Lyman 55,"Orland, Chicago, Illinois",$ 80,"Listed On: Saturday, January 30, 2016",Reloading,no type,no type,no type,no type,Up for sale is a used Lee hand press and Lyman 55 powder measure. I got a new press and getting rid of these. Both are in excellent condition. I have 8 quick change bushings for the press. Asking $80 for everything.
