,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
3,http://www.armslist.com/posts/5009003,For Sale:  32 ACP ammo - NIB,"Vienna, Northern Virginia, Virginia",$ 10,"Listed On: Saturday, January 2, 2016",Ammo,no type,no type,no type,no type,"50 rounds of 32 ACP for $10 ($.20 / round). I have 250 rounds of this stuff, so if you want more, additional boxes are available at the same price. Ammo is good and clean, and you won't find this stuff cheaper anywhere."
4,http://www.armslist.com/posts/5009004,For Sale/Trade:  Glock 29 gen 3 no rail,"Williamsburg, Hampton Roads, Virginia",$ 500,"Listed On: Sunday, January 3, 2016",Handguns,Glock                                                                                ,10mm                                                                                ,Striker Fire,no type,"Glock 29 Gen 3 with no rail has 3 mags with pinky extension on all 3 and 100 rounds of FMJ. 

must be a VA resident and have a CCW, Must sign bill of sale.
If you do not have a CCW then we will do a FFA transfer at a local gun range."
5,http://www.armslist.com/posts/5009005,For Sale:  AR15 parts  package,"North ftw, Fort Wayne, Indiana",$ 40,"Listed On: Wednesday, January 13, 2016",Gun,no type,no type,no type,no type,New 12 inch drop in quad rail Standard grip with screw DPMS collapsible stock Foregrip Text 260.six09.2670$40
9,http://www.armslist.com/posts/5009009,For Sale:  MOSSBERG 640-T 22MAG AC-KRO GRUV BARREL NICE!,"SUBURBAN, Madison, Wisconsin",$ 250,"Listed On: Monday, January 18, 2016",Rifles,Mossberg                                                                                ,22 Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"MOSSBERG 640-T 24IN BBL, IN 22WMR, 22MAG, CLIP FEED. A FEW LIGHT MARKS. MISSING THE REAR SLING STUD. VERY NICE RIFLE!! WILL SEND MORE PHOTOS TO SERIOUS BUYER.  WILL SHIP OUT STATE AT BUYERS EXPENSE."
13,http://www.armslist.com/posts/5009013,For Sale:  Glock 30S,"Audubon Park, Louisville, Kentucky",$ 450,"Listed On: Friday, January 1, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"Barely used Glock 30S. Just selling because I'm getting out of 45. Gun, case and 2 factory mags. $450 FIRM, not looking to trade.

All sales must go through my local FFL, I pay the transfer fee. Located near Audubon Park."
15,http://www.armslist.com/posts/5009015,For Trade:  MINT NICKEL S&W COMBAT 19-3  357MAGNUM,"Newport, Knoxville, Tennessee",Offer,"Listed On: Friday, January 1, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"For trade for the right things is a nickel  combat 4"" S&W 19-3 mint condition with these grips and original ones as well.REDACTED"
16,http://www.armslist.com/posts/5009016,For Sale/Trade:  NIB NEW MODEL HI POINT 9MM CARBINE,"ELLIJAY,GA. NORTH OF ATLANTA, Georgia, United States",$ 400,"Listed On: Thursday, February 11, 2016",Rifles,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"I HAVE FOR SALE OR TRADE,A NIB HI POINT 9MM CARBINE. THIS RIFLE IS THE NEW SERIES WITH A THREE RAIL PICATINNY SYSTEM,ADJUSTABLE REAR SIGHTS,ADJUSTABLE REAR STOCK, A FOLD UP FORE GRIP,AND A 9 ROUND MAGAZINE. THIS RIFLE SHOOT THE EASY TO GET 9MM AMMO,AND IS MADE IN THE USA. (FACE TO FACE LOCAL ONLY,I WILL NOT SHIP). THANKS,GARY"
25,http://www.armslist.com/posts/5009025,For Sale:  Crimson Trace Laser Grip Model LG-344,"South Metro, Minnesota, United States",$ 225,"Listed On: Sunday, March 6, 2016",Gun,no type,no type,no type,no type,"I had it narrowed down between this grip and one other for my .44 mag. I did put this grip on just to see how it looked and felt, but ended up going with the other grip. The gun was never fired or carried with this grip on. So, other than being put on and then immediately taken off, this grip is brand new. LG-344 laser sights feature Crimson Trace’s® rubber-overmold construction around a sturdy polymer grip frame. Providing equal comfort and control compared to stock Ruger grips, the LG-344 is compatible with Ruger wood panels (Super Redhawk). Lasergrips® with your Ruger revolver are ideal for personal protection from threats walking on four legs as well as two. Fits GP 100 & Super Redhawk, including Alaskan. Stock wood panels from GP 100 will only fit LG-344 Lasergrips® if you have a GP 100 with adjustable rear sights. The fixed sight panels are too small, but you may purchase compatible panels from Ruger. Accepted forms of payment include certified check or money order. Will ship next day after receiving payment. Thanks for looking."
33,http://www.armslist.com/posts/5009033,For Sale/Trade:  Glock 23 GEN 4 with extras.,"Oklahoma, Oklahoma, United States",$ 650,"Listed On: Friday, January 1, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 23 GEN 4 with 3-13 round mags, Lone wolf stainless steel guide rod, 4 back straps, box and all of the items inside of the box. 1 Black hawk holster. 
215 target rounds
82 155GR GoldDot HP
49 135GR Triton QSHP
49 135GR Ranger HP"
41,http://www.armslist.com/posts/5009041,For Sale:  Savage 16/116 Bear Hunter 300 win mag,"Daphne, Mobile, Alabama",$ 950,"Listed On: Wednesday, January 13, 2016",Rifles,Savage Arms                                                                                ,300 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Hell of a deal Stainless 23"" flutted barrel adjustable muzzle brake Accustock accuTrigger hinged floor plate Nikon BDC 4.5x14 Buckmasters scope very clear with adjustable side yardage Tack driver Bipod sling 2 boxes of ballistic silvertip 8 rounds federal My 12 year old can shot no problem with muzzle brake open Stupid accurate beautiful gun Savagearms.com has all the specs Will not separate"
