,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5042000,For Sale:  .458 Socom Upper reciever,"Westerville, Columbus, Ohio",$ 110,"Listed On: Saturday, January 9, 2016",Gun,no type,no type,no type,no type,".458 Socom Upper Reciever from Rock River Arms. New. Hard to get from Rock River New , ready for your next build."
3,http://www.armslist.com/posts/5042003,For Sale:  Lancaster built AK on a NoDak Spud NDS-1 receiver - Underfolding!!,"Woodbridge/Arlington, Northern Virginia, Virginia",$ 799,"Listed On: Saturday, January 9, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale only, no trades!!.....High quality Lancaster built underfolding AK on the desirable NoDak Spud NDS-1 receiver.  All numbers matching. Fit and finish are high quality and it has a chrome lined barrel. Stock locks up tight in both positions. Comes with (2) 30 round mags. $799 with good guy creds and bill of sale. Let me know if you need more pics. Don't waste your time trying to save a few bucks by purchasing a Century Arms rifle. Ask around and you'll hear the horror stories of loose and poorly made folding stocks, crooked sights, sticking bolts, extremely loose magazines, etc. Spend a couple extra bucks on a rifle that will last longer than you will."
5,http://www.armslist.com/posts/5042005,For Sale:  3-12 x 40mm Rifle Scope like new. BSA Contender Model C0312X40SP,"Greeneville, Tri-cities, Tennessee",$ 60,"Listed On: Saturday, January 9, 2016",Gun,no type,no type,no type,no type,"3-12 x 40mm Rifle Scope like new. BSA Contender Model C0312X40SP. Like new, never used. Includes Box, manual. End caps."
6,http://www.armslist.com/posts/5042006,For Sale:  Chinese SKS with 6 Position Tapco Stock!,"Sturgis, Mi, South Bend, Indiana",$ 500,"Listed On: Saturday, January 9, 2016",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a Chinese SKS all number matching gun with a 6 position tapco stock!  $500 O.B.O.  You can text or call Rick at REDACTED!  Gun comes with 2-20 round duckbilled magazines, 2 gun hard case, extra scope mount, small cleaning kit and 80 rounds of 7.62x39 ammo."
8,http://www.armslist.com/posts/5042008,For Sale:  Price Reduced: S&W Model 638 Airweight .38 +P - Great Conceal Package!,"Southeast Columbus, Columbus, Ohio",$ 425,"Listed On: Saturday, January 9, 2016",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"This is a great gun that I am selling with a ton of accessories that are woth a LOT of money.  If you are looking to get this small revolver as a conceal carry package, this is the setup you need.  I am selling the gun with all the original papers and box, 2 speed loader magazines, a Galco Summer Comfort IWB Leather holster and a Shado Pancake OWB Leather Holster.  These holsters cost more than $100 combined.  Reducing the price to $425.00 for the entire package.  I may have some ammo around that I can add to the deal. NO TRADES PLEASE."
9,http://www.armslist.com/posts/5042009,"For Sale:  Rossi (Div. of Taurus).357 Polished Blue Revolver - (3"" bbl) NIB","Lanoka Harbor, New Jersey, United States",$ 399,"Listed On: Thursday, August 18, 2016",Handguns,Rossi-Braztech                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Rossi (Division of Taurus) Polished Blue RevolverModel R46103357 (.38 spl)DA / SA3"" BBLCombat Hammer Combat TriggerSix-Shot (6)Deep Contour Comfort grips w/ finger groovesLifetime Warranty!Great revolver for the money!"
11,http://www.armslist.com/posts/5042011,For Sale/Trade:  Sig 290rs EDC Extreme with Extras,"Florence, Muscle Shoals Area, Alabama",$ 450,"Listed On: Tuesday, April 19, 2016",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Sig 290rs edc extreme with flat wound recoil spring and metal guide fod. Has g10 piranha panels with 2 ext mags and 1 flush with pinky. Have factory stuff also, only 69 rounds fired."
12,http://www.armslist.com/posts/5042012,For Sale:  Speer Gold Dot 9mm 124gr LE Ammo 50 Round Boxes,"Miramar Beach, Okaloosa County, Florida",$ 75,"Listed On: Saturday, January 9, 2016",Ammo,no type,no type,no type,no type,I have for sale three 50 round boxes of Speer Gold Dot 9mm 124gr LE ammo.  This is the standard pressure not the +p.  Excellent defense ammo and extremely accurate.  Face to face and cash only.  Not interested in any trades.  Thanks.
19,http://www.armslist.com/posts/5042019,For Sale:  Gun Parts,"moore, Oklahoma, United States",$ 10,"Listed On: Saturday, January 9, 2016",Gun,no type,no type,no type,no type,Want to gun parts and broken gun.
20,http://www.armslist.com/posts/5042020,Want To Buy:  Glock 19,"Northampton, Massachusetts, United States",Offer,"Listed On: Saturday, January 9, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,Looking for a Glock 19 gen 3. Will consider gen 2 or 4 as well.  May consider g17 or g26 too. Let me know what you have.
