,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5049000,For Sale:  Smith and Wesson M&P 40 full size night sights,"Huber heights, Dayton, Ohio",$ 425,"Listed On: Sunday, January 10, 2016",Handguns,Smith & Wesson                                                                                ,40 S&W,no type,no type,Smith and Wesson M&P 40 full size night sights and 3 mags. Does not come with a box and night sights are dim but still work. Gun is in good shape some light holster wear on slide otherwise excellent hardly fired. Asking $425
3,http://www.armslist.com/posts/5049003,For Sale:  Interarms FireStar 9mm Pistol  G-27541-1 Pawn Depot,"Puyallup, Seattle, Washington",$ 300,"Listed On: Friday, January 22, 2016",Handguns,Interstate Arms                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Interarms FireStar9mmStainless SteelINV# G-27541-190% conditon
5,http://www.armslist.com/posts/5049005,For Trade:  Stevens 555 o / u 12ga,"dayton, Dayton, Ohio",Offer,"Listed On: Sunday, January 10, 2016",Handguns,Stevens Arms,no type,no type,no type,New unfired Stevens 555 o / u 12ga shotgun comes with box papers and everything from the factory trade for handgun text REDACTED thanks
6,http://www.armslist.com/posts/5049006,For Sale:  Bullets,"Northwest, Wichita, Kansas",$ 50,"Listed On: Sunday, January 10, 2016",Ammo,no type,no type,no type,no type,44 rem mag 240 grain 2boxes of 50  bought wrong ones at Walmart now I need to sell. Have receipt  cost 40.57 a box.
8,http://www.armslist.com/posts/5049008,For Sale:  Smith and Wesson 342 Ti Airlite,"Highview, Louisville, Kentucky",$ 675,"Listed On: Sunday, January 10, 2016",Handguns,Smith & Wesson                                                                                ,38 S&W Special                                                                                ,Double Action                                                                                ,Revolver,"Smith and Wesson 342 Ti Airlite.38 Spl +POriginal leather display case, factory box, all factory paperwork.NO INTERNAL LOCKI believe this gun to have less than 2-3 cylinders shot through it as evident by almost no turn ring on the cylinder and very scarce burn rings to the front."
9,http://www.armslist.com/posts/5049009,For Sale/Trade:  Amadeo Rossi S. A.  Double Barrel 20 Gauge  And Mossberg 410,"Acushnet, Massachusetts, United States",$ 0,"Listed On: Saturday, January 30, 2016",Shotguns,no type,no type,no type,no type,"Rossi 20 GA Double Barrel, Double Hammer, and Mossberg  Single Bolt Action .410. For sale together, individual or trade for a handgun."
13,http://www.armslist.com/posts/5049013,For Sale:  kimber m96 22 250,"Pawnee, Tulsa, Oklahoma",$ 750,"Listed On: Sunday, January 10, 2016",Rifles,Kimber                                                                                ,22-250 Remington                                                                                ,Bolt Action                                                                                ,Rifle,M96 22 250 Mauser action heavy fluted stainless barrel around 120 rounds of ammo swift scope
14,http://www.armslist.com/posts/5049014,For Sale:  M1 Garand M2 Ball Ammo,"Jasper, Birmingham, Alabama",$ 325,"Listed On: Friday, January 22, 2016",Ammo,no type,no type,no type,no type,"450 rounds 30 cal M2 Ball ammo in Garand clips. 384 rounds in ammo cans, balance in bandoliers. Mostly South Korean 70's production, some Greek HXP. All non corrossive, clean, dry.Asking $325.00 or make offer. Will trade for a Lincoln or Miller stick welder. Located in Jasper AL."
15,http://www.armslist.com/posts/5049015,For Sale:  GLOCK 41 GEN 4 COMPETITION,"PICKUP IN FRISCO, Dallas, Texas",$ 700,"Listed On: Sunday, January 10, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 41 gen 4 Competition Model with 3.5 lb. zev connector, polished internals night sights, stainless pins extended slide release and extended mag release. Stainless steel guide rod and springs. In mint condition, only been fired 50 rounds. 
In Frisco for pickup."
16,http://www.armslist.com/posts/5049016,For Trade:  Kahr CW9 for J-Frame S&W,"Norfolk, Hampton Roads, Virginia",Offer,"Listed On: Sunday, January 10, 2016",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Looking for trade for an airweight model J-frame in .38 spl. I have a Kahr CW9 with box, 1 mag, and hogue sleeve grip. OBRO. Willing to accept a mechanically flawless, but ugly looking S&W. But may be willing to put a few bucks up for the right trade."
17,http://www.armslist.com/posts/5049017,For Sale/Trade:  Ar15,"Southend, Louisville, Kentucky",$ 600,"Listed On: Saturday, February 13, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Anderson MFG Ar-15. Comes with 3 Pmags, 120 rounds, and a Bushnell TRS-25. I've only put 60 rounds through it. I'll email pictures."
20,http://www.armslist.com/posts/5049020,For Sale:  Kimber solo sts,"Balchsprings, Dallas, Texas",$ 650,"Listed On: Sunday, January 10, 2016",Handguns,no type,9mm Luger (9x19),no type,no type,New kimber solo 9mm
21,http://www.armslist.com/posts/5049021,For Sale:  TA11E-A Trijicon Acog *price drop*,"monkey junction, Wilmington, North Carolina","$ 1,000","Listed On: Sunday, January 10, 2016",Optics,no type,no type,no type,no type,"This is a forged aluminum Trijicon TA11E-A ACOG in Like New condition for $1000. This optic is rated for the 308 or 7.62 NATO cartridge. It features a bright amber colored chevron powered by the tritium strip on the top.This optic also features a bullet drop compensator from the 100m interval to the 800m interval for long distance shooting. It was slightly used, and properly stored when not in use. The glass is immaculate and crystal clear. The manufacturing date is July of 2013 according to Trijicon customer service. MSRP for these is $1605. This optic comes with all the original accessories as if bought brand new to include: TA11E-A ACOG, Trijicon Box, Trijicon Sticker, Blank Warranty Card,  Operators Manual, Product Summary Manual, Cleaning Pen, Scope Coat, TA51 Mount. I can be reached quicker at REDACTED"
22,http://www.armslist.com/posts/5049022,For Sale:  Ithaca M66 Super Single 410 ga,"Fountain, Colorado Springs, Colorado",$ 220,"Listed On: Sunday, January 10, 2016",Shotguns,Ithaca                                                                                ,410                                                                                ,Lever Action                                                                                ,Shotgun,"Ithaca M66 Super Single 410 ga, 26"" barrel, 3"" chamber............oldie but a goodie, excellent condition....flawless wood and bluing, bright brass bead front sight.....kinda unique setup, plus in a difficult to come by 410.  If you have questions contact me via this Armslist listing. If its listed its available, not looking for trades, legal xfer only.....thanks"
23,http://www.armslist.com/posts/5049023,For Sale:  Glock 43 shooters,"Owasso, Tulsa, Oklahoma",$ 80,"Listed On: Monday, February 29, 2016",Holsters,no type,no type,no type,no type,"I have a awesome Kydex holster from a premire maker, Detroit Holsters. Has a Tek-Lok for quick on and off from your belt. I paid over $120 for the holster and had to wait over a month. Get yours now for less than what I paid. Holster has never been worn and is in new condition."
25,http://www.armslist.com/posts/5049025,For Sale:  Barrett 99 50BMG,"Burien, Seattle, Washington","$ 2,900","Listed On: Friday, May 6, 2016",Rifles,Barrett                                                                                ,50 BMG                                                                                ,Bolt Action                                                                                ,Rifle,Barrett model 99 grey 2900 just the rifle
26,http://www.armslist.com/posts/5049026,For Sale:  AK-47,"North Knoxville, Knoxville, Tennessee",$ 700,"Listed On: Sunday, January 10, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,AK-47 7.62x39 East German style stock beautiful finish on barrel and receiver. Comes with one thirty round mag. Local sales only must meet in North Knoxville
28,http://www.armslist.com/posts/5049028,For Sale:  Marlin Model 60W,"Murfreesboro, Nashville, Tennessee",$ 200,"Listed On: Friday, February 12, 2016",Rifles,Marlin                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Marlin Model 60W.  Tube fed 22.  Automatic and will eat anything you feed it.  This rifle is like new.  $200 for sale.  No trades at this time.  Txt REDACTED.
