,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4877000,For Sale:  Glock 20 Gen 4,"chalmette, New Orleans, Louisiana",$ 650,"Listed On: Friday, February 19, 2016",Handguns,Glock                                                                                ,40 cal                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 20 with 10mm and 40cal ammo, holster, mags holder, 3 mags and , original case
Also interested in trading for 357 or larger caliber revolver. value 650"
1,http://www.armslist.com/posts/4877001,For Sale:  ***{{{{{  Beretta 92SB  Compact 9mm }}}}***,"Marion, Indiana, United States",$ 650,"Listed On: Thursday, November 26, 2015",Handguns,Beretta USA                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Revolver,"Beretta 92SB Compact 9mm
Made in 1982!!!
As you can see from the picture, this pistol is in FANTASTIC shape! The bluing is deep and gorgeous!

A truly classic example of blued Italian steel! You don't often see these on the market, and when you do, they are rarely in this great a shape! 650.00 OBO

If you are looking for an old school Beretta, this is it! 
COME WITH :
One (1) 13-round Magazine
Two (2) 17-round (Full Size) Magazines
Original Beretta Factory Wood Grips
Blue Beretta Plastic Case

Buyer MUST pick up in my town and show Indiana  ID AND LTCH .."
2,http://www.armslist.com/posts/4877002,For Sale:  Hornady 45 caliber Taper Crimp,"Lakewood, Denver, Colorado",$ 15,"Listed On: Saturday, March 5, 2016",Reloading,Beretta USA                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Revolver,New in the box
3,http://www.armslist.com/posts/4877003,Want To Buy:  WTB Pistol or Revolver,"Cape Girardeau, Cape Girardeau, Missouri",Offer,"Listed On: Monday, November 30, 2015",Handguns,Beretta USA                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Revolver,"I'm looking to buy a used pistol or revolver.  I'm not looking for anything by Taurus, Rossi, Hi-Point, Kel-Tec, Sccy/Skky, etc.  I'm looking for used gun, not a safe queen, so some finish wear is fine.  I'd like to stay in the $375 range, give or take.

Looking for a
Ruger Revolver in .32, 357, 44, 45 (Speed Six, Security Six, Service Six, Blackhawk etc)
S&W SW99 in 45acp
S&W model 36, 60, 4506
Walther PPK 380/32
Surplus CZ-75

Let me know what you've got and what you'd need.  Please be able to send pictures via email.  Thanks!"
4,http://www.armslist.com/posts/4877004,For Sale:  Glock 17,"Sparks, Reno, Nevada",$ 500,"Listed On: Friday, November 20, 2015",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Gen 3 Glock 17
4 mags
Great shape.  Not used much.  Not a mark on it.
Comes with box and paperwork
Firm at $500

If this post is up I still have it. 

only trade would be for an AK pistol"
5,http://www.armslist.com/posts/4877005,For Sale:  400$ firm,"Downtown, Wichita, Kansas",$ 400,"Listed On: Friday, November 20, 2015",Handguns,Taurus                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"Like new condition PT24/7 G2 STD .40 4.2"" 15-SHOT SS
Also comes with concealed and open carry holsters."
7,http://www.armslist.com/posts/4877007,For Sale:  12 GAUGE AMMO,"Mishawaka, South Bend, Indiana",$ 40,"Listed On: Friday, November 20, 2015",Ammo,no type,no type,no type,no type,I HAVE 185 ROUNDS IN TOTAL OF 12 GAUGE AMMO. NEVER RELOADED BRAND NEW. CONTACT ASAP
8,http://www.armslist.com/posts/4877008,For Trade:  Handi rifle.243,"West knox, Knoxville, Tennessee",Offer,"Listed On: Friday, November 20, 2015",Rifles,H&R                                                                                ,243 Winchester                                                                                ,Single Shot                                                                                ,Rifle,I have a single shot Handi rifle in .243 with cheap scope. Never been sighted in with scope. 300 trade value.
9,http://www.armslist.com/posts/4877009,For Sale/Trade:  glock 41 w night sights,"wyoming, Wyoming, United States",$ 600,"Listed On: Friday, November 20, 2015",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"As listed.  Glock 41 with nights, about 300 or so through it.  Comes with box, backstraps and about 50 rounds of gold dot +p.  Would like to trade for a glock 34 or Sig p320 FULL.  Trade has to be unmolested-no homemade stippling, 'custom' parts, etc."
10,http://www.armslist.com/posts/4877010,For Sale/Trade:  Sig 556 classic,"Riverview, Tampa/St. Pete, Florida",$ 890,"Listed On: Wednesday, December 2, 2015",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Like new with rail kit and box


Intersted  in Glocks in .40 cal"
