,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4715000,For Sale:  FS Mossberg 100ATR 2 Bantam youth model .243 package with scope. New in box,"Nicholson, Athens, Georgia",$ 279,"Listed On: Monday, October 26, 2015",Rifles,Mossberg                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"New in box Mossberg 100 ATR 2 Bantam .243 youth model, has extensions to lengthen the stock as child grows. Complete package with scope. Loaded with features, synthetic stock, fluted 20"" barrel, recessed target crown, Weaver style bases and 3-9X40 scope. Asking $279 plus tax."
1,http://www.armslist.com/posts/4715001,For Sale:  Savage Sporter 23A - 22LR Bolt Action Rifle (1920s),"PVB, Jacksonville, Florida",$ 180,"Listed On: Tuesday, September 22, 2015",Rifles,Savage Arms                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,"The serial on this sporter (77xxx) places it in the late 20s. Usually refinish older guns but this one is in too good of condition to mess with. Action is tight, stock has minor blemishes and superficial scratches but is in very good condition, 23"" barrel is still fully blued with again only minor surface imperfections and the bore is bright. Factory original 5 rd magazine, factory butt plate, fixed open sights.. This rifle has been used for certain but is in great condition for its age. A nice piece of history and a great shooter. Comes as pictured with a box of cci 22lr quiet that it shoots quietly enough for use in the suburbs. Asking $180 obo."
2,http://www.armslist.com/posts/4715002,For Sale:  223 Rem 280 rounds umc,"West, Colorado Springs, Colorado",$ 125,"Listed On: Tuesday, September 22, 2015",Ammo,Savage Arms                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,"I have a 200 round mega pack and 2 40 round value packs of Remington UMC 223 
45 grain jhp jacketed hollow point. 
No low balls. I am selling it only to fund my training in Texas this weekend. Will meet along I-25 in springs on Denver in the afternoon or evening."
3,http://www.armslist.com/posts/4715003,For Sale:  RCI XM2BE Monotube for Benelli Vinci/Super Vinci,"Huntington, Long Island, New York",$ 175,"Listed On: Monday, November 2, 2015",Gun,Savage Arms                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,"Selling an RCI XM2BE Monotube for Benelli Vinci/Super Vinci, this is the 10rd version.  I am the 2nd owner and I have never used it once.  It was however used by the previous owner and it has a minor scratch from a dump barrel (so I was told).  Only reason for sale is I ended up using my M2 instead.  This retails new for $269.00 as seen on their website[url=http:// http://www.xrailbyrci.com/mm5/merchant.mvc?Session_ID=24a6fbcf111024287baf2abf7a0bd5bb&Screen=PROD&Store_Code=xrail&Product_Code=1301-XM2BEV&Category_Code=] http://www.xrailbyrci.com/mm5/merchant.mvc?Session_ID=24a6fbcf111024287baf2abf7a0bd5bb&Screen=PROD&Store_Code=xrail&Product_Code=1301-XM2BEV&Category_Code=[/url]
Asking $175 shipped via paypal gift or buyer pays fees, Money order, certified check."
4,http://www.armslist.com/posts/4715004,For Sale/Trade:  CZ-75 B 9mm like new,"mayfield, Cleveland, Ohio",$ 400,"Listed On: Tuesday, September 22, 2015",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"CZ-75 B 9MM LIKE NEW.  TWO 17 ROUND MAGAZINES. PREMIUM AMMUNITION INCLUDED.
I AM LOOKING FOR AN HK USP OR HK P30, 40 CAL OR 9MM.  
I WILL TAKE BEST CASH OFFER TOO. 
CALL OR TEXT BRAD AT ** FOUR FOUR ZERO -666-4633  anytime thanks **"
5,http://www.armslist.com/posts/4715005,For Sale:  Black Rain Ordnance AR15 Brand New In Box,"Riverside, Inland Empire, California","$ 1,600","Listed On: Tuesday, September 22, 2015",Rifles,CZ USA                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Decided to sell my brand new Black Rain Ordnance AR15. Great quality, fit and finish. From the factory includes MOE stock, extended charging handle, stainless fluted barrel, 9 inch quad rail and milled billet receiver. Comes with bullet button installed, one 10 round mag, two 10/30 round mags and soft case. Hate to let it go but want someone to shoot it and enjoy. No trades please!"
7,http://www.armslist.com/posts/4715007,"For Sale:  Mossberg 100 ATR2 .308 Package deal with scope, new in box","Nicholson, Athens, Georgia",$ 289,"Listed On: Monday, December 14, 2015",Rifles,Mossberg                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"New in box Mossberg 100 ATR 2 .308 Complete package with scope. Loaded with features, synthetic stock, fluted 22"" barrel, recessed target crown, Weaver style bases and 3-9X40 scope. Asking $289 plus tax."
9,http://www.armslist.com/posts/4715009,For Sale:  556 Ar15,"Mooresville, Charlotte, North Carolina",$ 600,"Listed On: Tuesday, September 22, 2015",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Anderson lower, palmetto parts kit and upper.  1 n 7 twist chrome lined barrel.  2 mags through it no issues with steel case ammo.  Ftf  cash only no trades."
10,http://www.armslist.com/posts/4715010,For Sale:  Make a Offer ! New Archangel Stock for a Mosin Nagant,"Hanover, Harrisburg, Pennsylvania",FREE,"Listed On: Saturday, October 17, 2015",Gun,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I bought a Archangel Stock for my Mosin Nagant but went in a different direction. It's never been fired. I color filled the Archangel Stock logo before putting back into package. Comes with 5rd magazine. Local face to face sale. I will ship but on your dime. Thanks for looking. I live in the Hanover area. Please don't offer me $50, I paid $145.. I could do cash and trade in ammo."
11,http://www.armslist.com/posts/4715011,For Sale/Trade:  Rare Finnish M39 Mosin Haters Gonna Hate,"Columbia, Columbia, South Carolina",$ 350,"Listed On: Sunday, September 27, 2015",Rifles,Palmetto State Armory                                                                                ,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"There is a Finnish m39 for sale for upwards of a $1000 on here.  Apparently Classic Firearms is sold out and these will never be seen again.  I'm not selling a rifle, but keep reading...

Not true.  I spoke to them today, and while they are sold out, they have a second batch they are processing. A couple thousand rifles. $349.99 American will get you one in  3 weeks.

Now after the second batch is gone, you're probably SOL.  But think about the guy selling his for $999.  If he bought 3 at 349.99, paid 30 bucks on each for transfer, then he's got $1139.97 wrapped up in the whole deal.

If he sells one for $999, then he's got the other two and each one cost him a little less than $71.00

I like to wheel and deal, but I don't clean plows."
