,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/4237001,For Sale:  Girsan 1911 Sport Gen 2,"Michigan, Michigan, United States",$ 300,"Listed On: Thursday, June 25, 2015",Handguns,no type,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Girsan MC 1911 Sport Gen 2, purchased this firearm brand new.This firearm is in new condition and is very clean and is very well maintained as well. The firearm will come with everything in the photo along with the original wooden grips.I will also throw in 30 rounds of hollow points. I will also consider trading for a full size 9mm, must be in like new condition. PLEASE DON'T OFFER ME ANY TRADES OTHER THAN THE ONE THAT I HAVE STATED ABOVE Transaction will only take place if buyer has a cpl/and or purchase permit 

Specs:
Finish Black Type Semi-Automatic Action Single Caliber 45 Automatic Colt Pistol (ACP) Barrel Length 5"" Capacity 8 + 1 Safety Thumb and Grip Safety Grips Wood Sights Novak Weight 2.4 lbs

This product brand new is $419.00
http://www.budsgunshop.com/catalog/product_info.php/products_id/411552652/Girsan+MC1911S-G2+.45ACP+5%22+Sport+wTac+Rail"
2,http://www.armslist.com/posts/4237002,For Sale/Trade:  Smith & Wesson model 2206,"west wichita, Wichita, Kansas",$ 400,"Listed On: Sunday, April 12, 2015",Handguns,Smith & Wesson                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,Smith & Wesson model 2206 Stainless steel 22lr semi-auto  comes w/ [1] 10 rd magazine. good little shooter.
3,http://www.armslist.com/posts/4237003,For Sale:  glock 23 Lonewolf barrel,"central, Colorado Springs, Colorado",$ 75,"Listed On: Sunday, April 12, 2015",Gun,no type,no type,no type,no type,"Lonewolf 2 port 40 S&W replacement barrel for glock 23, also converts G32 to 40S&W. Length is 4.9 in. Used=150-200 rounds ran through it, purchased July 2014. Additional info at lonewolfdist.com .  Rob REDACTED"
4,http://www.armslist.com/posts/4237004,For Sale:  Smith-Wesson M&P Bodyguard 380,"Willoughby, Cleveland, Ohio",$ 340,"Listed On: Sunday, April 12, 2015",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"This is a like new S&W Bodyguard 380. This is the newer model from S&W with no laser and is a true double action with second strike capability. This gun has zero signs of wear and has only 100 rounds of ammo through it. Both full metal jacket and jacketed hollow points has performed perfectly without a single malfunction. It is the ultimate pocket pistol for personal defense for both men and woman. Included with the firearm is original packaging and paper work that includes a carrying case and spare magazine. Also included is a grip adapter that gives you a full purchase on the firearm and a black carbon fiber pocket holster from Detroit Holster. The holster was originally $50 and is made for the front right pocket and it is a perfect holster for ultimate concealment. You can check out their website for more details. This is an accurate little pistol that you can trust your life and love ones life with just as I have. Armslist only let me upload one picture so you can txt me and I will send you as many pictures that you want. There will be a bill of sale so you will need a valid I.D.

Package Includes: 
S&W M&P Bodyguard 380
Original Packaging (gun case spare magazine)
Pinky grip adaptor (which is removable)
Black Carbon Fiber pocket holster from Detroit Holster (front right pocket)
http://www.detroitholster.com/store/

$340.00

I am willing to travel but only within reason. I prefer txt  Dave (440) 391 - 2155"
5,http://www.armslist.com/posts/4237005,For Sale/Trade:  Ruger LC9,"Folcroft, Southeastern, PA, Pennsylvania",$ 300,"Listed On: Sunday, April 12, 2015",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,Like new lc9 has about 200-300 rounds through it. It comes with a crossbreed IWB holster.
6,http://www.armslist.com/posts/4237006,For Sale/Trade:  Vintage Ruger 10/22 Carbine with Metal Butt Plate ! Reduced !,"Springfield, Springfield, Missouri",$ 350,"Listed On: Saturday, April 2, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Vintage Ruger 10/22 Carbine with Metal Butt Plate in decent condition. This is one of the 10/22's before they started putting plastic on & in them.
7,http://www.armslist.com/posts/4237007,For Sale:  Warrior Dot Laser,"Paris, Jackson, Tennessee",$ 600,"Listed On: Sunday, April 12, 2015",Optics,no type,no type,no type,no type,"I have an Infrared Laser model CGP-1a for sale or trade. It has a focusing head that can be used to designate targets or illuminate an area for night vision. In new condition. Trade for firearms, ammo or combination. It's a rare device you wont see often."
8,http://www.armslist.com/posts/4237008,For Sale:  1970 Ruger Super Single Six three screw,"Parma, Cleveland, Ohio",$ 450,"Listed On: Sunday, April 12, 2015",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,Uncoverted ruger single six 3 screw gun is 99% lnib only .22 lr cylinder is included.
10,http://www.armslist.com/posts/4237010,For Sale:  45ACP WINCHESTER & FEDERAL 200 ROUNDS,"Chula Vista, San Diego, California",$ 30,"Listed On: Sunday, April 12, 2015",Ammo,no type,no type,no type,no type,"45ACP AMMO

WINCHESTER 100 ROUNDS - $30

FEDERAL 100 ROUNDS - $30

BOTH BOXES $60"
11,http://www.armslist.com/posts/4237011,"For Sale:  JSE 10.5"" .223 SS Wylde 1:8T Upper with BCG (COMPLETE UPPER)","Prince George's County, MD, Maryland, United States",$ 400,"Listed On: Saturday, August 22, 2015",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"*** NO TRADES / WILL NOT SHIP ***

- JSE 10.5"" .223 SS Wylde 1:8T Upper with BCG
- Troy Claymore Muzzle Break

10.5"" Stainless Steel 
•Chamber - .223 Wylde
•Barrel Twist - 1x8
•Barrel Thread - 1/2 x 28
•Barrel Steel - 416R Stainless Steel
•Handguard - CAR YHM 9630DX Diamond Free Float 4 Rail
•Gas Block - .750 Rail Height 1 Rail
•Upper Receiver - M4 Flat-Top Upper
•Bolt Carrier Group - Milspec Bolt/Carrier Assy
•Charging Handle - Included"
