,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4443000,For Sale:  Eotech xps2 clone red/green,"Burlington, Iowa, United States",$ 130,"Listed On: Monday, July 6, 2015",Optics,no type,no type,no type,no type,I have a clone or replica of eotech xps2 for sale. I imported from China and have had for about a month. It has been on my spikes tactical 223 and has about 50 rounds thru it now. Seems to be a pretty good red dot sight. It lights up red and green. It comes with scope cover and orignal box. I will ship for $19.95. Please email me with any questions. Thanks
1,http://www.armslist.com/posts/4443001,For Sale:  ar 15 upper,"kent, Washington, United States",$ 400,"Listed On: Friday, June 19, 2015",Rifles,Armory Dynamics                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,no type,Selling my ar 15 complete upper comes with mag pull for grip and bran New iron sights I have 100 into alone.
2,http://www.armslist.com/posts/4443002,For Sale:  GLOCK 32 c,"Wanamaker southside, Indianapolis, Indiana",$ 575,"Listed On: Friday, June 19, 2015",Handguns,Glock                                                                                ,357 SIG                                                                                ,Striker Fire                                                                                ,Pistol,I have for sale or trade. GLOCK 32 C. Asking 575 cash. Comes with 4 mags factory case and I have ammo you can buy if you need it. Text and email only REDACTED. Crimson laser does not come with it.
3,http://www.armslist.com/posts/4443003,For Sale:   357 mag ammo 2 boxes Cheap,"Salem, Salem, Oregon",$ 30,"Listed On: Friday, June 19, 2015",Ammo,no type,no type,no type,no type,"No trades please 

30.00 Cash Only Firm 

American Eagle 158 Grain 50 rounds in box 

Independence  158 Grain 42 of 50 bullets in it"
4,http://www.armslist.com/posts/4443004,For Sale:  9 box FIOCCHI 40 S&W 170 gr FMTJC ammo,"springfield, Springfield, Missouri",$ 16,"Listed On: Friday, July 24, 2015",Ammo,no type,no type,no type,no type,9 box FIOCCHI 40 caliber ammo asking $17/box pay $21.99 plus tax before if buy all 9 box I take $16/box firm on price
5,http://www.armslist.com/posts/4443005,For Sale:  New SLR-104UR Arsenal AK74,"Florence, Northern Kentucky, Kentucky","$ 1,099","Listed On: Friday, June 19, 2015",Rifles,no type,5.45x39mm                                                                                ,Semi-automatic                                                                                ,Rifle,"Link to manufacturers site: http://www.arsenalinc.com/usa/SLR-104UR_5.45x39.5mm-caliber-rifle.html

New in box SLR-104UR.  I am a dealer and will require a transfer and tax for purchase.  Will ship to FFL. Comes as pictured on the website with 1 30rd magazine. Great price for a brand new gun."
7,http://www.armslist.com/posts/4443007,For Trade:  Heckler & koch  USP 9 Stainless,"Ohio, Ohio, United States",Offer,"Listed On: Friday, June 19, 2015",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Heckler & Koch Fullsize USP 9mm stainless in new condition.
8,http://www.armslist.com/posts/4443008,For Sale:  AR 15,"ST. MATTHEWS, Columbia, South Carolina","$ 1,200","Listed On: Friday, June 19, 2015",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"AR 15 with a 20"" Match grade Wydle barrel with a 1/8 twist! 15"" free floating quad rail. PSA Lower, MAGPUL butt stock, oversized MAGPUL trigger guard and REGO Grip. Vortex Diamondback 4 - 16 x 44 scope. Heavy duty M16 bolt carrier group and charging handle. Call or text REDACTED"
10,http://www.armslist.com/posts/4443010,For Sale/Trade:  Cz75 p01,"Edmonds, Seattle, Washington",$ 600,"Listed On: Friday, June 19, 2015",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Excellent condition. Only 150 rounds down range
11,http://www.armslist.com/posts/4443011,For Sale:  Machined AK-47,"Bozeman, Bozeman, Montana","$ 1,000","Listed On: Friday, June 19, 2015",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Milled/Machined AK-47 with walnut furnish. Barely used with less than 500 rounds fired through it. Comes with two TAPCO 30rd Magazines and one Magpul 30rd PMAG.
12,http://www.armslist.com/posts/4443012,For Sale/Trade:  Trijicon acog,"Redmond, Seattle, Washington",$ 850,"Listed On: Friday, June 19, 2015",Optics,no type,no type,no type,no type,"Ta31a almost new. Bought new, sighted in, and used a few times. Glass is untouched (no scratches). Housing has a few very minor cosmetic scratches. These retail for much more than the asking price new. Open to offers/trades. Trying to fund a mk12 build.
https://www.trijicon.com/na_en/products/product3.php?pid=TA31A
Text REDACTED for a quick response, or shoot me an email."
13,http://www.armslist.com/posts/4443013,For Sale/Trade:  SigSauer 516 Patrol 5.56,"Granbury, Dallas, Texas","$ 1,400","Listed On: Friday, June 19, 2015",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,LNIB 20 rounds through it. Comes with magpul furniture and 1 magazine.
14,http://www.armslist.com/posts/4443014,For Sale:  Noreen Bn36 30 06,"New Glarus, Wisconsin, United States","$ 2,600","Listed On: Saturday, July 18, 2015",Rifles,no type,30-06 Springfield                                                                                ,Semi-automatic                                                                                ,Rifle,"** update will trade this beauty for any tavor +500.00*****
Cerakote od green and microslicked bolt carrier 
Bn36 semi auto 30-06 22"" (1900.00)
2x 20 rnd  mags
Ace stock (90.00)
Jp expansion pin (30.00)
Fab defense grip (30.00)
Trigger job (3lb) bolt lapped and polished with chamber (90.00)
Full top rail piece plus side pieces (160.00 yes they cost that much noreen is pricy)
Syrac ordanance adjustable gas block with detent (100.00)
Haris 6-9 with swivel (50.00)
Sling (20.00)
American defense QD 30mm mount with 20moa (120.00)
Primary Arms 4-14X44 Mil Mil FFP Scope (220.00)
Butler creek covers (20.00)
3 prong flash hider with 3/4 npt outer threads (50.00)
100 rounds of berger 210gr vld going 2575 match grade ammo (150.00) developed for this gun keeps you trans sonic to 1100yds and shoots .3 moa at 100yds
Will also include carbine adapter kit to put an adjustable on this rig

Round count is 105, gun has had notebook kept with all shots fired 

Can not included , will accept high end assault rifles + cash or cash"
15,http://www.armslist.com/posts/4443015,For Sale:  Ruger LCR,"Seacoast, New Hampshire, United States",$ 400,"Listed On: Friday, June 19, 2015",Handguns,Ruger                                                                                ,38 S&W Special                                                                                ,Double Action                                                                                ,Revolver,In great condition with normal wear. Have ~500 rounds through it.
16,http://www.armslist.com/posts/4443016,For Sale:  Blue Ridge Urban EDC Hybrid (OWB) Holster (M&P Fullsize),"Downtown, Denver, Colorado",$ 50,"Listed On: Friday, June 19, 2015",Holsters,no type,no type,no type,no type,"Like new.  Has never left the house or had a gun in it for more than a min or two.  Great custom made holster.  Fits any M&P full size pistols.  Outside waist band, 1.5"" belt loop, right hand, 15 degree (FBI Style) Cant, with adjustable tension screw.



LOCAL DEAL BONUS!
Free 20 rounds of S&W 40cal Ammo or 100 rounds for $30 w/ purchase of holster. 

Also available for sale is RMR mount for M&P 

Paypal ""gift"" or +4%. USPS Money Order. shipping is free.

e-mail REDACTED"
17,http://www.armslist.com/posts/4443017,For Sale:  H&K P30 LEM .40,"Chesterfield, Richmond, Virginia",$ 700,"Listed On: Friday, June 19, 2015",Handguns,Heckler & Koch                                                                                ,40 S&W                                                                                ,no type,Pistol,"excellent condition with bright night sights. comes with all back/side straps, 3 13 round mags, little over 200rds of ammo, and a kydex holster."
18,http://www.armslist.com/posts/4443018,For Sale:  Ruger 10/22 parts,"Medora 45 min away from, Bloomington, Indiana",$ 75,"Listed On: Friday, June 19, 2015",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"New wood stock, barrel, and band.  $75- firm and will not separate.
Would trade for 150rds of 9mm and 100 rds of 40 cal. Must be brass. Located 
in MEDORA."
19,http://www.armslist.com/posts/4443019,For Sale:   22 Ammo bundle deal New in Box,"Salem, Salem, Oregon",$ 500,"Listed On: Wednesday, July 22, 2015",Ammo,no type,no type,no type,no type,"Sorry No Trades Please

Please if not interested leave comments to your self sportsmen's Warehouse just recently raised price Remmington thunderbolt 32.99 for a brick   

500.00 Cash only Package deal 

Ammo tin included 

Will not sale separate Sorry

8 Bricks of 525 Round  Remington  Golden bullet Value pack 
1 Brick of Remington thunderbolt 500 rounds 
1 brick of Federal 525 Rounds 
1 Pack of CCi 300 Rounds"
20,http://www.armslist.com/posts/4443020,For Sale:    4x 1200 round case - 5.45x39 FMJ 69 grain Steel case Non-corrosive Wolf ammo,"Florence, Northern Kentucky, Kentucky","$ 1,175","Listed On: Friday, July 10, 2015",Ammo,no type,no type,no type,no type,"4 boxes of 1200 round case - 5.45x39 FMJ 69 grain Steel case Non-corrosive Wolf ammo made in Ukraine Non-corrosive, with magnetic projectile

Link from where I got the ammo: http://www.sgammo.com/product/545x39/1200-round-case-545x39-fmj-69-grain-steel-case-non-corrosive-wolf-ammo-made-ukraine

300 per box, 1175 for all 4

Will trade for:
Golden tiger 7.62x39
Factory 5.56"
