,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4908000,For Sale/Trade:  glock 17c,"sw Wichita, Wichita, Kansas",$ 550,"Listed On: Tuesday, December 1, 2015",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"Glock 17c ( Gen 3 ) 
Comes with 2 mags,  and original case 
Has night sights on it also"
1,http://www.armslist.com/posts/4908001,For Sale:  Kimber Ultra Carry II with Crimson Trace laser grips,"North Charleston, Charleston, South Carolina","$ 1,000","Listed On: Tuesday, December 1, 2015",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"Brand new, never fired. Added Crimson Trace Master series laser grips I had. It's cheaper than buying a  Kimber Crimson Ultra Carry II,  but is the same gun.  Comes with 1 mag, original grips, box and books. No trades. Charleston area only."
2,http://www.armslist.com/posts/4908002,For Sale:  pmr30,"okc, Oklahoma City, Oklahoma",$ 500,"Listed On: Tuesday, December 1, 2015",Handguns,Kel-Tec                                                                                ,22 WMR,Double Action                                                                                ,Pistol,"new, unfired, odg pmr30.. original owner."
3,http://www.armslist.com/posts/4908003,For Sale:  MP15 S&W AR 15 Rifle Smith & Wesson,"North Carolina, North Carolina, United States",$ 550,"Listed On: Tuesday, December 1, 2015",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New Unfired from the factory Smith & Wesson MP15 sport chambered in 5.56 Nato or .223 Remington. Rifle comes with 30 round mag and Magpul Flip up site...Model: M&P15 Sport™, Caliber: 5.56 mm NATO, Capacity: 30 Round Detachable Magazine, Action: Semi-Auto, Barrel Length: 16"" / 40.6 cm, Barrel Twist: 1 in 9"", Front Sight: Adjustable A2 Post"
5,http://www.armslist.com/posts/4908005,"For Sale/Trade:  Barrel, H&R Handi-rifle SB2 in 243 Win.","Kirkland, Seattle, Washington",$ 100,"Listed On: Tuesday, December 1, 2015",Gun,no type,no type,no type,no type,"Barrel comes complete: 24"" barrel, ejector, scope mount with rings, and forearm screw. Bore and crown look great, no noticeable dings. I don't know the history of this barrel or how many rounds through it. It came as a set but I don't shoot this caliber. FTF transaction, no ship."
7,http://www.armslist.com/posts/4908007,For Trade:  S&w 9mm shield,"Bonifay, Panama City, Florida",Offer,"Listed On: Tuesday, December 1, 2015",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,Bought this for my wife for conceal carry and it's to big for her to hide and weights to much for her purse si we are looking for a smaller gun
8,http://www.armslist.com/posts/4908008,For Sale/Trade:  Tressitu TZ99 9mm,"North bowling green, Bowling Green, Kentucky",$ 400,"Listed On: Tuesday, December 1, 2015",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Beautiful 9mm modeled after the SIGp226. Ambidetrious slide release and decocker. Da/sa and very sturdily built. Comes with original case, cleaning brush and two 15 rd magazines. Hate to get rid of it, but it doesn't get the attention it should. Txt or email only. REDACTED 400 cash, 400 trade."
10,http://www.armslist.com/posts/4908010,Want To Buy:  WTB,"Ofallon, St. Louis, Missouri",$ 1,"Listed On: Tuesday, December 1, 2015",Ammo,no type,no type,no type,no type,Will  pay.13 cents per shell for 9x18 and 7.62x25 brass.Once fired.
11,http://www.armslist.com/posts/4908011,For Sale/Trade:  20rd box of Gold Dot .357 mag $17and 50rd box of Winchester .357 JHP $25.,"Holiday, Tampa/St. Pete, Florida",$ 17,"Listed On: Tuesday, December 1, 2015",Ammo,no type,no type,no type,no type,Both for $30.
12,http://www.armslist.com/posts/4908012,Want To Buy:  cz 2075 rami bd,"bartlett, Chicago, Illinois",$ 600,"Listed On: Monday, December 14, 2015",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Looking for a rami bd cash and foid in hand
