,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4129000,For Sale:  Traditions Pennsylvania Flintlock,"Sarasota, Florida, Tampa/St. Pete, Florida",$ 425,"Listed On: Thursday, March 12, 2015",Muzzle,Traditions Inc                                                                                ,50 Black Powder                                                                                ,no type,Muzzle Loader,"56"" long flintlock rifle by Traditions. Pennsylvania model. In very good condition. Bought it at the Kittery Trading Post in Maine in 2007. Never fired it."
1,http://www.armslist.com/posts/4129001,Want To Buy:  Benelli 12ga SemiAuto.,"Greenville, South Carolina, United States","$ 1,000","Listed On: Wednesday, March 11, 2015",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Semi-automatic,Muzzle Loader,Looking for nice Benelli Seme Auto 12ga. What you got ?
3,http://www.armslist.com/posts/4129003,Want To Buy:  M92 Pap 7.62x39,"Council Bluffs, Western Iowa, Iowa",Offer,"Listed On: Wednesday, March 11, 2015",Handguns,no type,no type,no type,no type,"Looking for a yugo/zastava M92 pap pistol in 7.62x39
New or used"
4,http://www.armslist.com/posts/4129004,For Sale:  Browning/Glock,"la grande, East Oregon, Oregon",$ 1,"Listed On: Tuesday, March 24, 2015",Rifles,Browning                                                                                ,9mm Luger (9x19),no type,no type,"Several quality firearms for sale, Browning A bolt silver stalker 30 06 with boss. Leopold vx3 3x9x50. 850.00
4th gen glock 9mm with crimson trace. 550.00
Both in excellent condition.
REDACTED. Mike"
5,http://www.armslist.com/posts/4129005,"For Sale:  Ruger Red Label 28 gauge Over/Under Shotgun 28"" Barrel","Iron Mountain, Upper Peninsula, Michigan","$ 1,600","Listed On: Wednesday, March 11, 2015",Shotguns,Ruger                                                                                ,28 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"I have an exceptionally nice Ruger Red Label 28ga over-under shotgun for sale.   The vent ribbed barrels are 28 inches long with 5 interchangeable screw in choke tubes.   Chokes included are two Ruger skeet tubes, one Full  choke, one Modified choke, one Improved Cylinder choke and choke wrench.    The gun is in mint condition, 99% barrel bluing & wood stock, strong bright rifling and locks up tight and functions perfectly.   The shotgun has only been shot a few times.   
Shipping & Insurance costs to the buyer will be the actual cost to ship.  I ship UPS and costs are based on the lowest price ground plus insurance per the UPS calculator from zip code 49801.    I accept Paypal, money order, certified check, and personal check…. ALL CHECKS MUST CLEAR MY BANK BEFORE THE GUN WILL SHIP…. NO EXCEPTIONS.   Payment is due within 7 business days.  If payment has not been received by the end of the seventh day, your purchase will be forfeit and the item will be re-listed.     Call if you have questions and where to send your payment. REDACTED."
6,http://www.armslist.com/posts/4129006,"For Sale:  Vector Arms V94SD (MP5 Replica) SBR, 9mm, Silencer","San antonio, San Antonio, Texas","$ 2,700","Listed On: Wednesday, March 11, 2015",Rifles,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"Vector Arms V94SD, 9mm, Short Barrel Rifle (SBR) with built in silencer. This is a rare semi-automatic rifle built by Vector Arms and looks very similar to the H&K MP5 SD. This Rifle comes with three 9 mm magazines, Vector Arms Manual, fixed stock, and a genuine H&K collapsible stock. Manufacturer serviced the rifle in early 2013 and since it was fired only once for test fire and has been properly stored. This is a rare class III rifle that requires transfer through a dealer and two form 4s. Buyer will bear the transfer costs and fee"
7,http://www.armslist.com/posts/4129007,For Sale:  1964 Ted Williams 100 (Winchester Model 94) 30-30 Lever action with scope,"Greenville, Spartanburg, Woodruff, Greenville, South Carolina",$ 365,"Listed On: Wednesday, April 1, 2015",Rifles,Winchester                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,1964 Ted Williams 100 (Winchester Model 94) 30-30 Lever action with 3 X 9 32mm scope
8,http://www.armslist.com/posts/4129008,For Sale:  1978 Magnum Python 357,"Sarasota, South West Florida, Florida","$ 2,500","Listed On: Wednesday, March 11, 2015",Handguns,Magnum Research                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,This is a collectors item. It has been fired on a test range a couple of times. No abnormal scratches or wear.
10,http://www.armslist.com/posts/4129010,For Sale/Trade:  Custom mossberg 500 12 ga pump,"Pickens,liberty,easley,Greenville, Greenville, South Carolina",$ 500,"Listed On: Wednesday, March 11, 2015",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"12 ga pump 2 barrels one smooth one riffled and scoped. Also has the sling mounts and sling. Has after market stock and forend, it comes with the factory ones as we'll . Only shot about 20 times with both barrels scope should be pretty close.864 seven 52 seven 6 nine3"
11,http://www.armslist.com/posts/4129011,For Sale/Trade:  Yugo M70AB2T AK47 Underfolder,"Claremore, Tulsa, Oklahoma",$ 650,"Listed On: Monday, March 16, 2015",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a Yugo M7AB2T Underfolder, less than 100 rounds fired. Comes with original synthetic hand guards, refinished Yugo wood hand guards and one mag. Please text or call REDACTED. Thank you"
