,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4869000,For Sale/Trade:  Mossberg 500 12 Gauge,"Tulsa, Tulsa, Oklahoma",$ 250,"Listed On: Tuesday, November 17, 2015",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Mossberg 500 12ga shotgun set up for home defense.  18.5"" barrel, heat shield, and Blackhawk forend."
1,http://www.armslist.com/posts/4869001,For Trade:  Glock 17,"Midtown, Omaha, Nebraska",Offer,"Listed On: Tuesday, November 17, 2015",Handguns,Glock                                                                                ,12 Gauge                                                                                ,Striker Fire                                                                                ,Pistol,"I'm looking to trade a Gen 3 Glock 17 with night sights, factory case, and 3 magazines. Very low round count and the gun is in perfect condition."
2,http://www.armslist.com/posts/4869002,For Sale:  H & R ULTRA SLUG 12 GA. W/SCOPE,"Metro East/St. Louis, St. Louis, Missouri",$ 300,"Listed On: Tuesday, November 17, 2015",Shotguns,H&R                                                                                ,12 Gauge                                                                                ,Break Open                                                                                ,Shotgun,"H & R Ultra Slug 12 Gauge break open 24"" rifled bore (bull barrel) with beautiful laminated stocks. Thompson Center 3-9x40 scope also. This is my son's deer slayer so I cannot negotiate price. He wants $300 and that is firm. I have one just like it. I killed a 10 pointer with mine and trust me when I say it is a long range deadly thumper. We live about 50 minutes from the Arch on the East side up Hwy. 55. Proper ID will be required. No trades or delivery. If interested reply to post and I will get right back to you. Thanks!"
3,http://www.armslist.com/posts/4869003,For Sale:  Sig Sauer 1911 Scorpion with Night Sights,"WAUCONDA, Illinois, United States","$ 1,100","Listed On: Saturday, February 6, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Brand new in box Sig Sauer 1911 Scorpion with night sights.
4,http://www.armslist.com/posts/4869004,For Trade:  Wanted: handguns for trade,"Beaches, Jacksonville, Florida",Offer,"Listed On: Tuesday, November 17, 2015",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Looking for a 9mm preferably
5,http://www.armslist.com/posts/4869005,Want To Buy:  FN Scar 17s,"Tulsa, Tulsa, Oklahoma",Offer,"Listed On: Tuesday, November 17, 2015",Rifles,FN Herstal S.A.                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking to pay cash for a FN SCAR 17s, preferably in FDE. Cash is in hand looking for a fair deal."
7,http://www.armslist.com/posts/4869007,For Sale:  Sig Sauer 1911 .45 Carry with Novak Sights,"WAUCONDA, Illinois, United States",$ 820,"Listed On: Saturday, November 5, 2016",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Sig Sauer 1911 .45 carry with Novak Sights.  Brand new in box
9,http://www.armslist.com/posts/4869009,For Sale:  9mm,"Oklahoma City, Oklahoma City, Oklahoma",$ 275,"Listed On: Wednesday, November 18, 2015",Handguns,TriStar                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,9mm Tristar T-100 handgun only had it for couple months barley been shot comes with 2 15 rounds clips cleaning kit and case $ 275 email or text at REDACTED.
10,http://www.armslist.com/posts/4869010,For Sale:  Hk P2000 .40 cal,"Brandon, Tampa/St. Pete, Florida",$ 440,"Listed On: Wednesday, December 16, 2015",Handguns,Heckler & Koch                                                                                ,40 S&W                                                                                ,Single Action                                                                                ,Pistol,This is a beautiful pistol. It's had around 200 rounds through it. It comes with 2 12rd LE mags and a soft case.
12,http://www.armslist.com/posts/4869012,For Sale:  SWAROVSKI Z5 3.5-18X44mm P BT 4W RIFLE SCOPE NEW,"Houston, Houston, Texas",$ 510,"Listed On: Tuesday, November 17, 2015",Optics,no type,no type,no type,no type,Brand new Swarovski Z5 scope with a 4W reticle. 5x Magnification with a 44mm objective lens. Weather it's a mountain hunt over rough terrain or a long range shot on an open field: don't leave home without your Swarovski scope.Shipping is available
