,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1879000,For Trade:  $1,"Huntsville, Huntsville, Alabama",Offer,"Listed On: Sunday, July 14, 2013",Handguns,Glock                                                                                ,40 S&W                                                                                ,Single Action                                                                                ,Pistol,"Looking to trade for a handgun. 
Don't know anything about pianos.
Took the front panel off just to check it out. Looks good and plays
Make offer"
1,http://www.armslist.com/posts/1879001,For Sale:  Lone Wolf 9mm conversion barrel for Glock 27,"Goodlettsville, Nashville, Tennessee",$ 80,"Listed On: Thursday, July 25, 2013",Gun,Glock                                                                                ,40 S&W                                                                                ,Single Action                                                                                ,Pistol,Lone Wolf Distributing 9mm conversion barrel for Glock 27.  Unknown round count but rifling is sharp.  $80
2,http://www.armslist.com/posts/1879002,For Sale:  Benelli M4 12GA,"Washington, Seattle, Washington","$ 1,300","Listed On: Sunday, July 14, 2013",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,I purchased this shotgun New several months ago used.  only put about 100 rounds through it and I haven't shot it much. Condition is very good.
3,http://www.armslist.com/posts/1879003,For Sale:  kel Tec KSG 12ga shotgun,"Washington, Seattle, Washington","$ 1,400","Listed On: Sunday, July 14, 2013",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have a slightly used KSG 12GA sale. This is an awsome shotgun but It has 75 shells shot thru it. .It will come with box, paperwork and sling it came with from the factory,"
4,http://www.armslist.com/posts/1879004,For Sale:  HK SP89 9MM,"Washington, Southwest Washington, Washington","$ 4,000","Listed On: Sunday, July 14, 2013",Handguns,Heckler & Koch                                                                                ,9mm Luger (9x19)                                                                                ,Pump Action                                                                                ,Pistol,"All Original HK SP89, 9mm, Semi-Auto Pistol & extras"
5,http://www.armslist.com/posts/1879005,For Sale/Trade:  Shield / Glock / LCP / Bodyguard / 22 and 9 ammo!,"Ohio, Ohio, United States",$ 0,"Listed On: Sunday, July 14, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,All are brand new and cheap. Stop paying and especially asking ridiculous prices people. Shields aren't $650 guns they're $419 and their is 50 in stock. Nobody cares you have an extra mag that doesn't make your used $479 Glock worth $700.
6,http://www.armslist.com/posts/1879006,For Sale:  Citori XT Trap comb,"pennsylvania, Pennsylvania, United States","$ 2,000","Listed On: Sunday, July 14, 2013",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"this browning Complete with factory adjustable comb and porting, ventilated rib, mechanical trigger system, hammer ejectors, lengthened forcing cones, gloss oil finish walnut stock and triple gold triggers. still look like new.

I will ship to an ffl dealer."
7,http://www.armslist.com/posts/1879007,For Sale:  Browning Gold Hunter 12ga,"GA, Georgia, United States",$ 700,"Listed On: Sunday, July 14, 2013",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Browning GOld Hunter 12 ga 3 1/2"". Ding on vented rib ,  30"" Invector Plus bbl and 14 1/2"""
9,http://www.armslist.com/posts/1879009,For Sale/Trade:  Weatherby 270WSM Whitetails Unlimited,"janesville south side, Janesville, Wisconsin","$ 1,500","Listed On: Sunday, July 14, 2013",Rifles,Weatherby                                                                                ,270 WSM                                                                                ,Bolt Action                                                                                ,Rifle,"Beautiful Weatherby 270WSM Whitetails Ullimited 2007-08 Wisconsin gun of the year !
Nikon Pro staff 3X9 scope included.
No scratches or dings in the wood."
10,http://www.armslist.com/posts/1879010,For Sale:  Remington Model 700 Bolt Action Rifle .243 NIB,"Smyrna, Georgia, United States",$ 700,"Listed On: Sunday, July 14, 2013",Rifles,Remington                                                                                ,243 Winchester                                                                                ,Semi-automatic                                                                                ,Rifle,"Greetings, Here is a NEW in BOX Remington Model 700 Special Purpose Synthetic Rifle. Black Matte Finish, Black Synthetic Stock with Gray Overmold Panels, 24"" round barrel with an overall length of 43.625"", Weight: 7.25 lbs, .243 Win Caliber, Mag Capacity:4+1, Receiver: Black Matte, Drilled & Tapped. Addl Features: X-Mark Pro Adjustable Trigger, Hinged Floor Plate,Sling Swivel Studs, Rifling:1-9.125"" Manual Safety, Black R3 Recoil Pad. FFL Required, Please know your Local/State/Federal Laws prior to bidding. Visit us at TRWEST.NET"
